orderid,productid,unitprice,quantity,discount
10339,62,39.4,28,0.0
10714,56,38.0,18,0.0
10406,1,14.4,10,0.0
10862,52,7.0,8,0.0
10930,58,13.25,30,0.0
10995,51,53.0,20,0.0
10524,43,46.0,60,0.0
10811,19,9.2,15,0.0
10757,59,55.0,7,0.0
10751,30,25.89,30,0.0
11018,56,38.0,5,0.0
10523,17,39.0,25,0.0
10500,15,15.5,12,0.0
10284,44,15.5,21,0.0
10366,65,16.8,5,0.0
10964,38,263.5,5,0.0
10538,70,15.0,7,0.0
10725,55,24.0,6,0.0
10511,7,30.0,50,0.0
10993,41,9.65,35,0.0
10835,59,55.0,15,0.0
10920,50,16.25,24,0.0
10893,24,4.5,10,0.0
10441,27,35.1,50,0.0
10783,31,12.5,10,0.0
10555,24,4.5,18,0.0
10273,31,10.0,15,0.0
10807,40,18.4,1,0.0
10530,17,39.0,40,0.0
10803,25,14.0,15,0.0
10882,42,14.0,25,0.0
10880,23,9.0,30,0.0
10849,26,31.23,18,0.0
10634,75,7.75,2,0.0
10943,13,6.0,15,0.0
10545,11,21.0,10,0.0
10380,60,27.2,6,0.0
10842,11,21.0,15,0.0
10514,65,21.05,39,0.0
10284,27,35.1,15,0.0
10539,49,20.0,6,0.0
10699,47,9.5,12,0.0
10347,25,11.2,10,0.0
10431,17,31.2,50,0.0
10664,65,21.05,15,0.0
10515,9,97.0,16,0.0
10829,2,19.0,10,0.0
10261,21,8.0,20,0.0
10465,24,3.6,25,0.0
10733,14,23.25,16,0.0
10646,1,18.0,15,0.0
10324,59,44.0,40,0.0
10981,38,263.5,60,0.0
10613,13,6.0,8,0.0
10956,47,9.5,14,0.0
10430,56,30.4,30,0.0
10356,31,10.0,30,0.0
10618,68,12.5,15,0.0
11077,14,23.25,1,0.0
10912,29,123.79,60,0.0
