playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
emeryra01,,,Ray,Emery,,,Razor,74,202,L,20275,50255,emeryra01,2002,2011,,,G,1982,9,28,Canada,ON,Hamilton,,,,,,
bergmga01,,,Gary,Bergman,,Gary Gunnar,,71,188,L,11982,353,bergmga01,1964,1975,,,D,1938,10,7,Canada,ON,Kenora,2000,12,9,,,
mckecwa01,,,Walt,McKechnie,,Walter Thomas John,,74,195,L,13652,3586,mckecwa01,1967,1982,,,C,1947,6,19,Canada,ON,London,,,,,,
natysmi01,,,Mike,Natyshak,,Michael,,74,201,R,13826,3917,natysmi01,1987,1987,,,R,1963,11,29,Canada,ON,Belle River,,,,,,
legacma01,,,Manny,Legace,,Emmanuel Fernandez,,69,204,L,18372,3081,legacma01,1998,2009,,,G,1973,2,4,Canada,ON,Alliston,,,,,,
leachla01,,,Larry,Leach,,Lawrence Raymond,,74,175,L,13336,10634,leachla01,1958,1961,,,C,1936,6,18,Canada,SK,Lloydminster,,,,,,
porvaju01,,,Jukka,Porvari,,Jukka,,71,175,L,14021,7478,porvaju01,1981,1982,,,R,1954,1,19,Finland,,Tampere,,,,,,
bjugssc01,,,Scott,Bjugstad,,Scott Barry,,73,185,L,10116,400,bjugssc01,1983,1991,,,R,1961,6,2,USA,MN,St. Paul,,,,,,
boschla01,,,Laurie,Boschman,,Laurie Joseph,,72,185,L,10140,486,boschla01,1979,1992,,,C,1960,6,4,Canada,SK,Major,,,,,,
leachja01,,,Jamie,Leach,,William,,73,205,R,10916,3039,leachja01,1989,1993,,,R,1969,8,25,Canada,MB,Winnipeg,,,,,,
adamsgr02,,,Greg,Adams,,Gregory Daren,Gus/Hawk,75,195,L,10003,6237,adamsgr02,1984,2000,,,L,1963,8,15,Canada,BC,Nelson,,,,,,
carsoge01,,,Gerry,Carson,,Gerald George,Stub,70,175,L,12230,844,carsoge01,1928,1936,,,D,1905,10,10,Canada,ON,Parry Sound,1956,11,1,Canada,ON,Grimsby
oduyajo01,,,Johnny,Oduya,,,,72,200,L,20398,55101,oduyajo01,2006,2011,,,D,1981,10,1,Sweden,,Stockholm,,,,,,
thomsji02,,,Jim,Thomson,,James B.,,73,220,R,11629,5389,thomsji02,1986,1993,,,R,1965,12,30,Canada,AB,Edmonton,,,,,,
dupuibo01,,,Bob,Dupuis,,Robert A.,,71,167,L,18498,6245,dupuibo01,1979,1979,,,G,1952,8,26,Canada,ON,North Bay,,,,,,
solheke01,,,Ken,Solheim,,Kenneth Lawrence,,75,210,L,14394,5080,solheke01,1980,1985,,,L,1961,3,27,Canada,AB,Hythe,,,,,,
macdopa01,macdopa01c,,Parker,MacDonald,,Parker Calvin,,71,160,L,13455,3273,macdopa01,1952,1968,,,L,1933,6,14,Canada,NS,Sydney,,,,,,
wisteji01,,,Jim,Wiste,,James Andrew,,70,185,L,14714,5771,wisteji01,1968,1970,1972,1975,C,1946,2,18,Canada,SK,Moose Jaw,,,,,,
chassde01,,,Denis,Chasse,,Denis,,74,200,R,10026,910,chassde01,1993,1996,,,R,1970,2,7,Canada,QC,Montreal,,,,,,
timmisc01,,,Scott,Timmins,,,,71,191,,,,timmisc01,2010,2010,,,C,1989,9,11,Canada,ON,Hamilton,,,,,,
hobinmi01,,,Mike,Hobin,,Michael Patrick,,71,180,L,,7888,hobinmi01,,,1975,1976,C,1954,2,21,Canada,ON,Sarnia,,,,,,
butensv01,,,Sven,Butenschon,,Sven,,76,215,L,10484,22895,butensv01,1997,2005,,,D,1976,3,22,Germany,,Itzehoe,,,,,,
markoan01,,,Andrei,Markov,,,,72,203,L,16500,24720,markoan01,2000,2011,,,D,1978,12,20,Russia,,Voskresensk,,,,,,
kellyfr01,,,Frank,Kelly,,Frank,,,,,,,,,,,,R,,,,,,,,,,,,
dingmch01,,,Chris,Dingman,,Chris,,76,235,L,10631,11365,dingmch01,1997,2005,,,L,1976,7,6,Canada,AB,Edmonton,,,,,,
bradlma01,,,Matt,Bradley,,,,75,201,R,11531,20194,bradlma01,2000,2011,,,R,1978,6,13,Canada,QC,Pointe-Claire,,,,,,
kowaljo01,,,Joe,Kowal,,Joseph Douglas,,77,212,L,13226,6610,kowaljo01,1976,1977,,,L,1956,2,3,Canada,ON,Toronto,,,,,,
,keenami01c,,Mike,Keenan,,,,,,,,2667,keenami99c,,,,,,1949,10,21,Canada,ON,Toronto,,,,,,
kumpema01,,,Mark,Kumpel,,Mark Alan,,72,190,R,10855,2849,kumpema01,1984,1990,,,R,1961,3,7,USA,MA,Wakefield,,,,,,
connobr01,,,Brett,Connolly,,,,74,191,,,,connobr01,2011,2011,,,R,1992,5,2,,,,,,,,,
,murrabr01c,,Bryan,Murray,,Bryan Clarence,,,,,,3862,murrabr99c,,,,,,1942,12,5,Canada,QC,Shawville,,,,,,
domenhn01,,,Hnat,Domenichelli,,Hnat A.,,72,195,L,10632,19325,domenhn01,1996,2002,,,C,1976,2,17,Canada,AB,Edmonton,,,,,,
charbjo01,,,Jose,Charbonneau,,Jose,,72,195,R,10196,896,charbjo01,1987,1994,,,R,1966,11,21,Canada,QC,Ferme-Neuve,,,,,,
barahra01,,,Ralph,Barahona,,Ralph J.,,70,180,L,10058,197,barahra01,1990,1991,,,C,1965,11,16,USA,CA,Long Beach,,,,,,
kronwni01,,,Niklas,Kronwall,,,,72,189,L,19584,51215,kronwni01,2003,2011,,,D,1981,1,12,Sweden,,Stockholm,,,,,,
fogolle02,,,Lee,Fogolin,,Lee Joseph (Jr.),Foggie,72,200,R,12613,1726,fogolle02,1974,1986,,,D,1955,2,7,USA,IL,Chicago,,,,,,
samisph01,,,Phil,Samis,,Phillip Lawrence,,69,180,R,14213,12114,samisph01,1947,1949,,,D,1927,12,28,Canada,AB,Edmonton,,,,,,
hughery01,,,Ryan,Hughes,,Ryan Laine,,74,196,L,11763,2407,hughery01,1995,1995,,,C,1972,1,17,Canada,QC,Montreal,,,,,,
klymkju01,,,Julian,Klymkiw,,Julian,,71,180,R,18581,11146,klymkju01,1958,1958,,,G,1933,7,16,Canada,MB,Winnipeg,,,,,,
murdomu01,,,Murray,Murdoch,,John Murray,,70,180,L,13804,3849,murdomu01,1926,1936,,,L,1904,5,19,Canada,ON,Lucknow,2001,5,17,USA,SC,Georgetown
fishemi01,,,Mike,Fisher,,Michael,,73,213,R,16744,31775,fishemi01,1999,2011,,,C,1980,6,5,Canada,ON,Peterborough,,,,,,
brydgbi01,,,Bill,Brydge,,William Henry,,69,195,R,12132,637,brydgbi01,1926,1935,,,D,1901,10,22,Canada,ON,Renfrew,1949,11,2,Canada,ON,Kirkland Lake
macswra01,,,Ralph,MacSweyn,,Ralph Donald,,71,190,R,13483,6810,macswra01,1967,1971,1972,1973,D,1942,9,8,Canada,ON,Hawkesbury,1995,5,27,Canada,ON,Glengarry
cernifr01,,,Frantisek,Cernik,,Frantisek,Frank,70,189,R,12240,10161,cernifr01,1984,1984,1977,1977,F,1953,6,3,Czech Republic,,Novy Jicin,,,,,,
highthe01,,,Hec,Highton,,Hector Salisbury,,72,175,R,18550,13695,highthe01,1943,1943,,,G,1923,12,10,Canada,AB,Medicine Hat,1985,,,,,
prestyv01,,,Yves,Preston,,Yves,,71,180,L,14039,6085,prestyv01,1978,1980,,,L,1956,6,14,Canada,QC,Montreal,,,,,,
pachacl01,,,Clayton,Pachal,,Clayton,,70,185,L,13908,6663,pachacl01,1976,1978,,,C,1956,4,21,Canada,SK,Yorkton,,,,,,
mackipa01,,,Paul,MacKinnon,,Paul Gregory,,72,195,R,13474,6500,mackipa01,1979,1983,1978,1978,D,1958,11,6,Canada,ON,Brantford,,,,,,
mcintjo01,,,John,McIntyre,,John,,73,190,L,11075,3578,mcintjo01,1989,1994,,,C,1969,4,29,Canada,ON,Ravenswood,,,,,,
reynor01,,,R,Reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,
burkese01,,,Sean,Burke,,Sean M.,Big Bird/Burkie,76,211,L,18226,674,burkese01,1987,2006,,,G,1967,1,29,Canada,ON,Windsor,,,,,,
johantr01,,,Trevor,Johansen,,Trevor,,69,200,R,13107,2546,johantr01,1977,1981,,,D,1957,3,30,Canada,ON,Thunder Bay,,,,,,
zettela01,,,Lars,Zetterstrom,,Lars,,73,198,L,14749,5857,zettela01,1978,1978,,,D,1953,11,6,Sweden,,Stockholm,,,,,,
perssri01,,,Ricard,Persson,,Ricard Lars,Rico,73,201,L,11286,18942,perssri01,1995,2001,,,D,1969,8,24,Sweden,,Ostersund,,,,,,
chapl01,,,,Chapleau,,,,,,,,,,,,,,,,,,,,,,,,,,
harlosc01,,,Scott,Harlow,,Scott,,73,185,L,12854,2155,harlosc01,1987,1987,,,L,1963,10,11,USA,MA,East Bridgewater,,,,,,
wingmu01,,,Murray,Wing,,Murray Allan,,71,180,R,14712,10944,wingmu01,1973,1973,,,D,1950,10,14,Canada,ON,Thunder Bay,,,,,,
