playerid,award,year,lgid,note,pos
tavarjo01,All-Rookie,2009,NHL,,F
howema01,First Team All-Star,1985,NHL,,D
bouchfr01,First Team All-Star,1932,NHL,,C
kurrija01,Second Team All-Star,1988,NHL,,RW
bergepa01,Plus-Minus,2011,NHL,,
westfed01,Masterton,1976,NHL,,
barbebi01,Second Team All-Star,1980,NHL,,LW
sedinhe01,First Team All-Star,2010,NHL,,C
cashmwa01,Second Team All-Star,1973,NHL,,LW
howego01,Art Ross,1962,NHL,,
gretzwa01,Second Team All-Star,1988,NHL,,C
lindste01,First Team All-Star,1949,NHL,,LW
plantja01,Second Team All-Star,1957,NHL,,G
cavalpa01,Plus-Minus,1989,NHL,,
carsoji01,All-Rookie,1986,NHL,,C
datsypa01,Selke,2009,NHL,,
perregi01,Calder,1970,NHL,,
trembjc01,Second Team All-Star,1967,NHL,,D
kennete01,Second Team All-Star,1950,NHL,tie,C
bryzgil01,Second Team All-Star,2009,NHL,,G
carrlo01,First Team All-Star,1943,NHL,,RW
crosbsi01,Hart,2006,NHL,,
stewane01,Art Ross,1925,NHL,,
roypa01,First Team All-Star,2001,NHL,,G
shoreed01,First Team All-Star,1938,NHL,,D
howego01,First Team All-Star,1951,NHL,,RW
josepcu01,King Clancy,1999,NHL,,
ratelje01,Pearson,1971,NHL,,
jagrja01,First Team All-Star,1997,NHL,,RW
sedinda01,First Team All-Star,2010,NHL,,LW
laflegu01,Hart,1976,NHL,,
luongro01,Second Team All-Star,2003,NHL,,G
carrlo01,First Team All-Star,1942,NHL,,RW
howego01,First Team All-Star,1967,NHL,,RW
roypa01,Conn Smythe,1992,NHL,,
keslery01,Selke,2010,NHL,,
cechmro01,Jennings,2002,NHL,shared,
gretzwa01,Kaplan,1978,WHA,Rookie,
trembjc01,First Team All-Star,1975,WHA,,D
mullejo01,Plus-Minus,1988,NHL,,
caronse01,All-Rookie,2002,NHL,,G
esposto01,Vezina,1971,NHL,shared,
mccabbr01,Second Team All-Star,2003,NHL,,D
lemiema01,Art Ross,1996,NHL,,
clarkwe01,All-Rookie,1985,NHL,,LW
kellyre01,Lady Byng,1952,NHL,,
thornjo01,First Team All-Star,2005,NHL,,C
daousda01,All-Rookie,1982,NHL,,C
huetcr01,Crozier,2005,NHL,,
fitzpma01,Masterton,1991,NHL,,
delzomi01,All-Rookie,2009,NHL,,D
lidstni01,First Team All-Star,2002,NHL,,D
bucykjo01,Lady Byng,1973,NHL,,
konstvl01,All-Rookie,1991,NHL,,D
lemiema01,Art Ross,1992,NHL,,
reschgl01,Second Team All-Star,1978,NHL,,G
orrbo01,First Team All-Star,1974,NHL,,D
huddych01,Plus-Minus,1982,NHL,,
gretzwa01,Pearson,1984,NHL,,
lachel01,Second Team All-Star,1945,NHL,,C
stewaja01,Second Team All-Star,1946,NHL,,D
lidstni01,Norris,2006,NHL,,
morenho01,Hart,1931,NHL,,
steveke01,Second Team All-Star,1992,NHL,,LW
macadal01,Masterton,1979,NHL,,
salmibo01,First Team All-Star,1976,NHL,,D
riggipa01,Second Team All-Star,1983,NHL,,G
leetcbr01,Norris,1996,NHL,,
leclajo01,Plus-Minus,1998,NHL,,
melanro01,Jennings,1982,NHL,shared,
joliaau01,Second Team All-Star,1931,NHL,,LW
mahovfr01,Calder,1957,NHL,,
martipi01,Masterton,1969,NHL,,
loobha01,First Team All-Star,1987,NHL,,RW
datsypa01,Selke,2007,NHL,,
ovechal01,First Team All-Star,2006,NHL,,LW
leetcbr01,Calder,1988,NHL,,
granato01,All-Rookie,1988,NHL,,RW
thompti01,Vezina,1937,NHL,,
hullbo01,Art Ross,1959,NHL,,
harvedo01,First Team All-Star,1959,NHL,,D
niedesc01,Second Team All-Star,1997,NHL,,D
durnabi01,First Team All-Star,1948,NHL,,G
wilsodo01,First Team All-Star,1981,NHL,,D
orrbo01,First Team All-Star,1969,NHL,,D
iginlja01,First Team All-Star,2001,NHL,,RW
kellyre01,First Team All-Star,1952,NHL,,D
drurych01,Calder,1998,NHL,,
schneco01,Jennings,2010,NHL,shared,
lemiema01,Pearson,1992,NHL,,
bouchfr01,First Team All-Star,1934,NHL,,C
hedbean01,First Team All-Star,1976,WHA,,RW
hedbean01,Second Team All-Star,1974,WHA,,RW
gueribi01,Second Team All-Star,2001,NHL,,RW
hextabr01,First Team All-Star,1941,NHL,,RW
friesje01,All-Rookie,1994,NHL,,F
gillicl01,First Team All-Star,1978,NHL,,LW
salosa01,All-Rookie,1998,NHL,,D
conacli01,Second Team All-Star,1932,NHL,,D
stewaja01,Second Team All-Star,1945,NHL,,D
