raceid,driverid,stop,lap,time,duration,milliseconds
932,3,1,30,14:42:33,23.321,23321
898,822,1,23,13:47:05,25.014,25014
959,1,3,47,15:06:57,18.475,18475
870,3,1,16,14:30:21,20.352,20352
890,17,2,43,15:07:06,22.349,22349
906,20,2,36,14:56:46,23.340,23340
866,30,2,43,15:00:53,22.524,22524
845,1,1,11,14:19:57,19.761,19761
883,821,1,1,15:06:04,28.102,28102
867,8,2,28,14:53:38,21.103,21103
940,4,1,9,14:19:04,23.640,23640
894,20,2,31,15:58:48,22.935,22935
896,821,3,47,16:16:34,24.415,24415
864,814,3,42,15:08:07,19.867,19867
930,807,3,49,15:21:24,22.545,22545
962,826,3,37,21:15:47,29.205,29205
970,830,1,4,14:12:23,23.071,23071
930,18,3,44,15:13:49,24.066,24066
887,8,1,11,13:21:52,24.992,24992
899,16,2,37,14:52:49,24.001,24001
849,808,1,11,13:24:37,24.880,24880
953,821,1,16,14:31:01,26.044,26044
882,18,1,23,15:44:11,19.898,19898
853,811,3,40,15:06:27,22.273,22273
971,839,2,37,19:06:38,24.505,24505
918,825,2,29,17:57:15,21.623,21623
928,4,1,12,14:25:14,23.238,23238
848,17,2,28,14:52:53,20.319,20319
888,8,1,8,14:16:51,19.378,19378
886,3,3,57,15:19:14,21.459,21459
901,4,3,42,17:20:04,24.641,24641
843,22,2,35,16:05:24,21.481,21481
877,815,2,38,18:17:35,33.431,33431
856,22,2,31,16:01:32,22.347,22347
864,818,3,40,15:05:04,20.460,20460
896,3,2,27,15:45:31,23.895,23895
861,155,3,40,18:21:24,23.662,23662
900,3,2,38,18:10:59,23.673,23673
881,20,2,22,16:44:00,21.339,21339
851,153,3,47,15:17:40,21.345,21345
949,832,1,2,18:07:43,28.401,28401
885,818,1,29,14:43:05,24.827,24827
930,822,2,42,15:08:57,21.800,21800
897,821,1,18,17:36:43,22.685,22685
901,825,2,24,16:48:18,30.661,30661
886,821,2,63,15:28:44,21.524,21524
884,18,1,11,14:20:44,18.810,18810
851,815,2,24,14:43:49,20.570,20570
893,3,1,15,20:32:27,29.212,29212
890,814,1,9,14:17:18,22.754,22754
904,826,3,53,15:26:38,22.984,22984
847,16,1,16,13:30:09,24.052,24052
953,837,2,34,15:00:18,27.380,27380
865,808,1,3,14:08:18,39.391,39391
861,4,3,40,18:20:25,22.534,22534
914,826,2,11,15:48:22,24.567,24567
876,30,2,33,15:56:04,21.322,21322
851,817,3,43,15:14:54,21.651,21651
910,3,3,56,15:35:44,22.001,22001
858,4,2,43,18:19:38,21.314,21314
863,13,3,38,16:08:13,21.938,21938
862,154,1,11,15:23:04,21.184,21184
850,4,1,16,14:29:39,20.430,20430
929,828,2,25,18:46:26,49.162,49162
849,20,2,27,13:51:10,31.558,31558
