team_id,team_name
1116,Арканзас
1120,Ауберн
1130,Бостонский колледж
1139,Бутлер
1143,Калифорния
1153,Цинциннати
1155,Клемсон
1163,Коннектикут
1165,Корнелл
1181,Дюк
1199,Флорида СТ
1203,Г. Вашингтон
1206,Джордж Мейсон
1207,Джорджтаун
1210,Технологический институт Джорджии
1211,Гонзага
1217,Харвард
1228,Иллинойс
1231,Индиана
1235,Айова Стейт
1241,Джеймс Медисон
1243,Канзас Стейт
1246,Кентукки
1257,Луизвилл
1261,Луизианский государственный университет
1266,Маркуйят
1272,Мемфис
1274,"Майами, Флорида"
1277,Мичиган Ст
1280,Миссисипи Стейт
1281,Миссури
1291,Св. Марии Маской
1301,НЦСИ
1307,Нью-Мексико
1314,Северная Каролина
1322,Северо-западный Лос-Анджелес
1323,Нотр-Дам
1326,О하이о Стэйт
1328,Оклахома
1329,Оклахома-Стейт
1334,Тихоокеан
1338,Питтсбург
1371,Сэтон Холл
1393,Сиракузы
1396,Храм
1397,Теннесси
1400,Техас
1401,Техас А&М
1403,Техасский технологический университет
1417,УЦЛ
1425,Калифорнийский университет в Лос-Анджелесе
1427,УТ Сан-Антонио
1435,Вандервиль
1437,Виллановва
1438,Вирджиния
