payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
4494,6169,1999-09-02T00:00:00,7591.0,0,
2012,3577,1999-09-02T00:00:00,1906.0,0,
14110,8553,1999-10-03T00:00:00,11055.0,0,
9825,3761,1999-10-03T00:00:00,5146.0,0,
8226,9907,1999-09-02T00:00:00,72866.0,0,
3716,5375,1999-09-02T00:00:00,10370.0,0,
3501,5158,1999-09-02T00:00:00,17523.0,0,
1776,3309,1999-09-02T00:00:00,1826.0,0,
13155,7587,1999-10-03T00:00:00,23504.0,0,
4863,6540,1999-09-02T00:00:00,14044.0,0,
2639,4253,1999-09-02T00:00:00,9878.0,0,
10947,5190,1999-10-03T00:00:00,6473.0,0,
13395,7831,1999-10-03T00:00:00,10187.0,0,
10591,4780,1999-10-03T00:00:00,8381.0,0,
8947,2353,1999-10-03T00:00:00,10127.0,0,
11234,5527,1999-10-03T00:00:00,9569.0,0,
6586,8267,1999-09-02T00:00:00,15652.0,0,
3277,4922,1999-09-02T00:00:00,4632.0,0,
6269,7950,1999-09-02T00:00:00,16812.0,0,
2861,4491,1999-09-02T00:00:00,4250.0,0,
1334,2778,1999-09-02T00:00:00,2455.0,0,
12090,6473,1999-10-03T00:00:00,11033.0,0,
11254,5548,1999-10-03T00:00:00,7365.0,0,
5724,7404,1999-09-02T00:00:00,3319.0,0,
13916,8358,1999-10-03T00:00:00,9079.0,0,
3304,4949,1999-09-02T00:00:00,10625.0,0,
3486,5142,1999-09-02T00:00:00,741.0,0,
12775,7197,1999-10-03T00:00:00,21094.0,0,
12762,7184,1999-10-03T00:00:00,17553.0,0,
11221,5513,1999-10-03T00:00:00,20558.0,0,
6167,7848,1999-09-02T00:00:00,7544.0,0,
14222,8666,1999-10-03T00:00:00,12038.0,0,
7788,9469,1999-09-02T00:00:00,29296.0,0,
957,2287,1999-09-02T00:00:00,3317.0,0,
13831,8272,1999-10-03T00:00:00,6366.0,0,
12367,6771,1999-10-03T00:00:00,8901.0,0,
9630,3474,1999-10-03T00:00:00,5074.0,0,
8776,1995,1999-10-03T00:00:00,4859.0,0,
14909,9355,1999-10-03T00:00:00,45193.0,0,
9170,2772,1999-10-03T00:00:00,6858.0,0,
1924,3481,1999-09-02T00:00:00,13472.0,0,
714,1927,1999-09-02T00:00:00,1115.0,0,
2328,3924,1999-09-02T00:00:00,18712.0,0,
1375,2825,1999-09-02T00:00:00,4834.0,0,
7405,9086,1999-09-02T00:00:00,30487.0,0,
8816,2090,1999-10-03T00:00:00,3008.0,0,
13667,8106,1999-10-03T00:00:00,10775.0,0,
6601,8282,1999-09-02T00:00:00,21755.0,0,
13508,7945,1999-10-03T00:00:00,5210.0,0,
2843,4473,1999-09-02T00:00:00,8571.0,0,
13900,8342,1999-10-03T00:00:00,13986.0,0,
9837,3779,1999-10-03T00:00:00,1242.0,0,
12172,6562,1999-10-03T00:00:00,8218.0,0,
9430,3180,1999-10-03T00:00:00,4574.0,0,
7391,9072,1999-09-02T00:00:00,46095.0,0,
14049,8492,1999-10-03T00:00:00,17963.0,0,
4301,5973,1999-09-02T00:00:00,16325.0,0,
5160,6838,1999-09-02T00:00:00,10482.0,0,
13726,8167,1999-10-03T00:00:00,16851.0,0,
13631,8070,1999-10-03T00:00:00,8894.0,0,
4997,6674,1999-09-02T00:00:00,19503.0,0,
1383,2835,1999-09-02T00:00:00,2548.0,0,
10962,5210,1999-10-03T00:00:00,4409.0,0,
734,1956,1999-09-02T00:00:00,3958.0,0,
363,1322,1999-09-02T00:00:00,4586.0,0,
7396,9077,1999-09-02T00:00:00,23888.0,0,
14179,8622,1999-10-03T00:00:00,20516.0,0,
7501,9182,1999-09-02T00:00:00,22752.0,0,
3959,5627,1999-09-02T00:00:00,12912.0,0,
9798,3720,1999-10-03T00:00:00,3091.0,0,
10026,4037,1999-10-03T00:00:00,3278.0,0,
9044,2540,1999-10-03T00:00:00,137.0,0,
11190,5476,1999-10-03T00:00:00,9760.0,0,
12493,6902,1999-10-03T00:00:00,3714.0,0,
4856,6533,1999-09-02T00:00:00,7543.0,0,
11713,6070,1999-10-03T00:00:00,12484.0,0,
4051,5719,1999-09-02T00:00:00,9436.0,0,
7220,8901,1999-09-02T00:00:00,13148.0,0,
11029,5291,1999-10-03T00:00:00,5333.0,0,
571,1696,1999-09-02T00:00:00,4385.0,0,
1236,2661,1999-09-02T00:00:00,4972.0,0,
9794,3716,1999-10-03T00:00:00,2655.0,0,
3599,5257,1999-09-02T00:00:00,21446.0,0,
4754,6431,1999-09-02T00:00:00,18500.0,0,
1012,2354,1999-09-02T00:00:00,8582.0,0,
10584,4772,1999-10-03T00:00:00,6681.0,0,
12140,6528,1999-10-03T00:00:00,5653.0,0,
7017,8698,1999-09-02T00:00:00,31823.0,0,
10350,4471,1999-10-03T00:00:00,4499.0,0,
4292,5963,1999-09-02T00:00:00,9919.0,0,
2799,4424,1999-09-02T00:00:00,1804.0,0,
7228,8909,1999-09-02T00:00:00,32167.0,0,
9852,3798,1999-10-03T00:00:00,3163.0,0,
9817,3750,1999-10-03T00:00:00,2645.0,0,
13065,7495,1999-10-03T00:00:00,26431.0,0,
3847,5511,1999-09-02T00:00:00,6629.0,0,
