charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
560094,2889,495,7,1999-07-03T10:48:14,4168.0,2889,
1902146,9469,259,10,1999-08-12T10:43:47,3992.0,9469,
578635,9889,495,6,1999-07-06T10:49:40,2459.0,9889,
676641,7016,425,7,1999-10-10T10:49:31,396.0,27016,
889466,9466,323,7,1999-08-22T10:50:31,2433.0,19466,
671519,9972,498,3,1999-06-26T10:49:07,2037.0,9972,
1735100,7843,360,9,1999-07-30T10:46:19,1244.0,7843,
1176502,6881,398,6,1999-06-21T10:49:31,319.0,6881,
503825,8146,388,2,1999-06-27T10:43:54,4390.0,8146,
1202458,9005,363,7,1999-08-03T10:43:48,4476.0,9005,
1998741,4090,454,2,1999-07-01T10:51:14,2975.0,4090,
1735124,9960,355,4,1999-09-09T10:46:19,1567.0,19960,
811449,8872,383,4,1999-09-25T10:44:28,3832.0,28872,
981569,8616,500,10,1999-08-09T10:49:54,750.0,8616,
1631987,7805,429,9,1999-10-12T10:46:04,3405.0,27805,
639299,7992,492,10,1999-09-19T10:46:38,4747.0,27992,
1926267,4963,424,7,1999-08-28T10:45:38,2049.0,14963,
853325,7646,391,2,1999-06-27T10:47:44,4676.0,7646,
1843838,8881,464,9,1999-09-03T10:46:59,4797.0,18881,
1650878,5328,372,4,1999-07-18T10:47:32,901.0,5328,
1433597,9150,417,3,1999-08-02T10:46:12,3986.0,9150,
1388218,9760,438,9,1999-06-16T10:50:25,2837.0,9760,
1837130,7088,150,10,1999-06-24T10:46:29,101.0,7088,
1508523,9421,500,7,1999-09-21T10:44:15,1343.0,29421,
1647579,9109,452,3,1999-06-22T10:47:17,3296.0,9109,
1396817,6207,500,10,1999-07-10T10:51:06,2129.0,6207,
876673,9368,481,10,1999-09-09T10:49:32,1968.0,19368,
893520,2743,443,2,1999-09-11T10:50:50,3963.0,12743,
1667240,7719,352,6,1999-08-18T10:48:47,1464.0,17719,
675681,3378,448,2,1999-09-04T10:49:26,4899.0,13378,
1987580,5063,500,3,1999-09-21T10:50:22,4038.0,25063,
1765214,9544,493,7,1999-07-30T10:48:38,358.0,9544,
37196,9930,354,9,1999-08-12T10:46:29,1457.0,9930,
1097102,7810,488,7,1999-07-25T10:51:07,2132.0,7810,
1371817,8872,499,10,1999-10-03T10:49:08,540.0,28872,
1801662,2468,496,5,1999-07-13T10:43:45,959.0,2468,
1538968,7669,477,6,1999-09-05T10:46:37,590.0,17669,
627911,5616,445,7,1999-08-29T10:45:45,3024.0,15616,
1185469,9208,445,7,1999-09-18T10:50:12,3455.0,29208,
57931,9859,278,10,1999-07-23T10:48:04,773.0,9859,
1161210,5119,453,3,1999-09-08T10:48:19,3747.0,15119,
945666,6759,483,5,1999-09-06T10:47:08,4969.0,16759,
1914738,6708,421,7,1999-10-10T10:44:43,3591.0,26708,
1099879,8679,450,5,1999-07-14T10:51:19,3029.0,8679,
605313,7609,497,10,1999-10-04T10:44:01,2457.0,27609,
1653339,8950,494,7,1999-10-03T10:47:44,59.0,28950,
1927161,9089,450,4,1999-07-20T10:45:42,905.0,9089,
1586311,9989,451,5,1999-09-03T10:50:16,4901.0,19989,
1504794,3169,485,9,1999-09-05T10:43:59,3714.0,13169,
995611,6340,500,9,1999-09-05T10:51:00,3170.0,16340,
1331274,7652,481,10,1999-07-11T10:46:01,46.0,7652,
999660,8676,479,7,1999-08-16T10:51:18,251.0,18676,
990128,3806,497,3,1999-08-27T10:50:34,3839.0,13806,
1717572,9751,496,8,1999-09-16T10:44:56,3695.0,29751,
915855,8217,477,10,1999-07-24T10:44:48,1878.0,8217,
763101,8971,498,4,1999-10-04T10:48:27,3992.0,28971,
1307406,6890,470,9,1999-08-09T10:44:10,1063.0,6890,
