corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
184,Corp. Imperial NeedleworkCo., , ,,,,,2004-10-12T10:41:26,8,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
224,Corp. Computer NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
241,Corp. Expert Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
256,Corp. Famous PetroleumCorp., , ,,,,,2004-10-12T10:41:26,2,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
338,Corp. Driven RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
344,Corp. Expert NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
379,Corp. Humble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
394,Corp. Just NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,4,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
469,Corp. Giant Sail MakersAg., , ,,,,,2004-10-12T10:41:26,4,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
486,Corp. Imperial PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
233,Corp. Driven MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
342,Corp. Expert LightingLtd., , ,,,,,2004-10-12T10:41:26,5,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
424,Corp. Computer NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
426,Corp. Computer PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
498,Corp. Just RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
203,Corp. Apex MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
238,Corp. Driven RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
268,Corp. Giant RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,7,
302,Corp. Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
375,Corp. Humble OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
462,Corp. Giant LightingAg., , ,,,,,2004-10-12T10:41:26,7,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
227,Corp. Computer QuestsCorp., , ,,,,,2004-10-12T10:41:26,2,
96,Corp. Just PetroleumInc., , ,,,,,2004-10-12T10:41:26,2,
113,Corp. Boston MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
