statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1805,1805,1999-08-13T00:00:00,1999-09-02T00:00:00,2940.0,
2462,2462,1999-08-13T00:00:00,1999-09-02T00:00:00,4467.0,
2558,2558,1999-08-13T00:00:00,1999-09-02T00:00:00,2488.0,
3325,3325,1999-08-13T00:00:00,1999-09-02T00:00:00,10780.0,
3688,3688,1999-08-13T00:00:00,1999-09-02T00:00:00,12123.0,
3823,3823,1999-08-13T00:00:00,1999-09-02T00:00:00,21525.0,
4005,4005,1999-08-13T00:00:00,1999-09-02T00:00:00,4891.0,
4145,4145,1999-08-13T00:00:00,1999-09-02T00:00:00,10750.0,
4162,4162,1999-08-13T00:00:00,1999-09-02T00:00:00,10470.0,
4955,4955,1999-08-13T00:00:00,1999-09-02T00:00:00,7665.0,
5122,5122,1999-08-13T00:00:00,1999-09-02T00:00:00,3575.0,
5865,5865,1999-08-13T00:00:00,1999-09-02T00:00:00,11534.0,
5880,5880,1999-08-13T00:00:00,1999-09-02T00:00:00,18933.0,
5963,5963,1999-08-13T00:00:00,1999-09-02T00:00:00,9919.0,
6185,6185,1999-08-13T00:00:00,1999-09-02T00:00:00,14943.0,
6309,6309,1999-08-13T00:00:00,1999-09-02T00:00:00,18277.0,
6800,6800,1999-08-13T00:00:00,1999-09-02T00:00:00,16943.0,
6820,6820,1999-08-13T00:00:00,1999-09-02T00:00:00,27043.0,
6928,6928,1999-08-13T00:00:00,1999-09-02T00:00:00,8125.0,
7236,7236,1999-08-13T00:00:00,1999-09-02T00:00:00,25932.0,
7828,7828,1999-08-13T00:00:00,1999-09-02T00:00:00,17149.0,
8283,8283,1999-08-13T00:00:00,1999-09-02T00:00:00,24706.0,
8417,8417,1999-08-13T00:00:00,1999-09-02T00:00:00,24826.0,
8524,8524,1999-08-13T00:00:00,1999-09-02T00:00:00,24194.0,
8788,8788,1999-08-13T00:00:00,1999-09-02T00:00:00,29832.0,
8973,8973,1999-08-13T00:00:00,1999-09-02T00:00:00,23233.0,
9035,9035,1999-08-13T00:00:00,1999-09-02T00:00:00,32912.0,
9064,9064,1999-08-13T00:00:00,1999-09-02T00:00:00,38028.0,
9145,9145,1999-08-13T00:00:00,1999-09-02T00:00:00,26177.0,
9177,9177,1999-08-13T00:00:00,1999-09-02T00:00:00,24221.0,
9189,9189,1999-08-13T00:00:00,1999-09-02T00:00:00,25807.0,
9255,9255,1999-08-13T00:00:00,1999-09-02T00:00:00,27877.0,
9373,9373,1999-08-13T00:00:00,1999-09-02T00:00:00,52419.0,
9486,9486,1999-08-13T00:00:00,1999-09-02T00:00:00,45700.0,
9551,9551,1999-08-13T00:00:00,1999-09-02T00:00:00,39155.0,
9586,9586,1999-08-13T00:00:00,1999-09-02T00:00:00,44076.0,
9763,9763,1999-08-13T00:00:00,1999-09-02T00:00:00,58429.0,
9856,9856,1999-08-13T00:00:00,1999-09-02T00:00:00,72036.0,
9959,9959,1999-08-13T00:00:00,1999-09-02T00:00:00,76440.0,
12632,2632,1999-09-13T00:00:00,1999-10-03T00:00:00,1360.0,
12789,2789,1999-09-13T00:00:00,1999-10-03T00:00:00,5951.0,
14026,4026,1999-09-13T00:00:00,1999-10-03T00:00:00,10714.0,
15119,5119,1999-09-13T00:00:00,1999-10-03T00:00:00,8097.0,
15332,5332,1999-09-13T00:00:00,1999-10-03T00:00:00,7103.0,
15391,5391,1999-09-13T00:00:00,1999-10-03T00:00:00,1110.0,
15612,5612,1999-09-13T00:00:00,1999-10-03T00:00:00,7472.0,
16106,6106,1999-09-13T00:00:00,1999-10-03T00:00:00,9186.0,
16340,6340,1999-09-13T00:00:00,1999-10-03T00:00:00,12498.0,
16434,6434,1999-09-13T00:00:00,1999-10-03T00:00:00,14332.0,
16995,6995,1999-09-13T00:00:00,1999-10-03T00:00:00,10708.0,
17081,7081,1999-09-13T00:00:00,1999-10-03T00:00:00,8107.0,
17127,7127,1999-09-13T00:00:00,1999-10-03T00:00:00,22351.0,
17253,7253,1999-09-13T00:00:00,1999-10-03T00:00:00,5940.0,
17653,7653,1999-09-13T00:00:00,1999-10-03T00:00:00,7103.0,
17698,7698,1999-09-13T00:00:00,1999-10-03T00:00:00,17264.0,
17752,7752,1999-09-13T00:00:00,1999-10-03T00:00:00,1288.0,
17871,7871,1999-09-13T00:00:00,1999-10-03T00:00:00,17003.0,
18369,8369,1999-09-13T00:00:00,1999-10-03T00:00:00,6337.0,
18422,8422,1999-09-13T00:00:00,1999-10-03T00:00:00,12164.0,
18500,8500,1999-09-13T00:00:00,1999-10-03T00:00:00,27936.0,
18891,8891,1999-09-13T00:00:00,1999-10-03T00:00:00,11020.0,
19055,9055,1999-09-13T00:00:00,1999-10-03T00:00:00,27521.0,
19109,9109,1999-09-13T00:00:00,1999-10-03T00:00:00,27458.0,
19696,9696,1999-09-13T00:00:00,1999-10-03T00:00:00,33031.0,
19834,9834,1999-09-13T00:00:00,1999-10-03T00:00:00,52282.0,
19872,9872,1999-09-13T00:00:00,1999-10-03T00:00:00,19662.0,
19910,9910,1999-09-13T00:00:00,1999-10-03T00:00:00,25684.0,
19916,9916,1999-09-13T00:00:00,1999-10-03T00:00:00,47116.0,
17910,7910,1999-09-13T00:00:00,1999-10-03T00:00:00,500.0,
