corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
79,Corp. Humble Sail MakersInc., , ,,,,,2004-10-12T10:41:26,8,
82,Corp. Imperial LightingInc., , ,,,,,2004-10-12T10:41:26,3,
158,Corp. Famous RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
199,Corp. Just Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
299,Corp. Just Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,8,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
338,Corp. Driven RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
342,Corp. Expert LightingLtd., , ,,,,,2004-10-12T10:41:26,5,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
475,Corp. Humble OperaAg., , ,,,,,2004-10-12T10:41:26,4,
479,Corp. Humble Sail MakersAg., , ,,,,,2004-10-12T10:41:26,6,
480,Corp. Humble TransitAg., , ,,,,,2004-10-12T10:41:26,1,
486,Corp. Imperial PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
230,Corp. Computer TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
242,Corp. Expert LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
279,Corp. Humble Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
289,Corp. Imperial Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
359,Corp. Famous Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,3,
396,Corp. Just PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
431,Corp. Driven Key StonesAg., , ,,,,,2004-10-12T10:41:26,6,
436,Corp. Driven PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
24,Corp. Computer NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
90,Corp. Imperial TransitInc., , ,,,,,2004-10-12T10:41:26,6,
110,Corp. Apex TransitCo., , ,,,,,2004-10-12T10:41:26,7,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
192,Corp. Just LightingCo., , ,,,,,2004-10-12T10:41:26,7,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
306,Corp. Apex PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
317,Corp. Boston QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
340,Corp. Driven TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
351,Corp. Famous Key StonesLtd., , ,,,,,2004-10-12T10:41:26,3,
357,Corp. Famous QuestsLtd., , ,,,,,2004-10-12T10:41:26,6,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
420,Corp. Boston TransitAg., , ,,,,,2004-10-12T10:41:26,7,
457,Corp. Famous QuestsAg., , ,,,,,2004-10-12T10:41:26,1,
464,Corp. Giant NeedleworkAg., , ,,,,,2004-10-12T10:41:26,5,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
474,Corp. Humble NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
487,Corp. Imperial QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
76,Corp. Humble PetroleumInc., , ,,,,,2004-10-12T10:41:26,4,
496,Corp. Just PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
389,Corp. Imperial Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,7,
167,Corp. Giant QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
245,Corp. Expert OperaCorp., , ,,,,,2004-10-12T10:41:26,3,
