provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
144,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,9,
187,Prov. Imperial, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,4,
232,Prov. Driven Li, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,8,
262,Prov. Giant Lig, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
268,Prov. Giant Res, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,7,
276,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,5,
299,Prov. Just Sail, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
307,Prov. Apex Ques, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
319,Prov. Boston Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
332,Prov. Driven Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
337,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
348,Prov. Expert Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
353,Prov. Famous Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
357,Prov. Famous Qu, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
366,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
368,Prov. Giant Res, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
370,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
374,Prov. Humble Ne, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
380,Prov. Humble Tr, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
388,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
393,Prov. Just Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
394,Prov. Just Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
400,Prov. Just Tran, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
403,Prov. Apex Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
409,Prov. Apex Sail, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
413,Prov. Boston Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,3,
416,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
431,Prov. Driven Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
435,Prov. Driven Op, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
440,Prov. Driven Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
441,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
442,Prov. Expert Li, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
443,Prov. Expert Ma, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
444,Prov. Expert Ne, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
446,Prov. Expert Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
449,Prov. Expert Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
450,Prov. Expert Tr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
