country,name,percentage
ЭТО,Оромо,40.0
ГЭ,Абхаз,1.8
D,Польский,0.4
ПДТ,Европейцы,100.0
ФАЛК,,31.5
CV,Креольский,71.0
Юзеф,Казак,4.1
ТЗА,Малай,59.0
ФЛ,Алеманский,95.0
TAD,узбекский,25.0
МАКХ,Португальский,3.0
ИРК,Арабский,75.0
ДЖА,Афро-восточная часть Индии,3.0
Бен,Африка,99.0
ОМТС,Награда,100.0
IR,Гилаки Мазандарани,8.0
ПР,Черный,8.0
ARM,Русский,2.0
ОПП,Рома,1.4
КИР,Микронезийский,100.0
ХОНКС,Филиппины,1.6
ЭАК,Киси,6.0
МГ,Микронезийский,100.0
NAU,Тихоокеанские острова,26.0
КР,Тайваньцы,84.0
IR,Арабский,3.0
ТА,Китайцы,14.0
Р,Башкир,0.9
БВИР,Индейцы,3.4
ИРК,Ассирийская,5.0
К,Вьетнам,5.0
СУД,Беджа,6.0
MK,Македонский,65.0
BZ,Креольский,30.0
МК,Французский,47.0
WL,Восточная Индия,3.2
Z,Африка,98.7
КН,Британские острова,40.0
ЭВ,Украинский,3.2
ХОНКС,Индонезия,1.3
AZ,Азербайджан,90.0
КАМ,Кирди,11.0
ЧП,Сахо,3.0
МСП,Индустани,37.0
УРБ,Европейская,4.0
HR,Венгерский,0.5
ИРК,Курдский,15.0
ТМ,Русский,9.8
ЕАС,Батобо,3.0
BZ,Майя,11.0
SK,Словацкий,85.7
CZ,Польский,0.6
SLO,Хорватский,3.0
ГБ,Ирландский,2.4
MK,Сербский,2.0
TN,Еврейский,1.0
Парень,Восточная Индия,51.0
ARM,Азербайджан,3.0
ТМ,Казак,2.0
ЧП,Афар,4.0
WL,Африка,90.3
KGZ,Немецкий,2.4
ЕАС,Буньоро,3.0
БРИН,Бахрейн,63.0
РБ,Бэтсвана,95.0
МЭТ,Араб-бербер,99.1
PY,Индейцы,5.0
МЬЯ,Ракхайн,4.0
ЭАК,Арабский,1.0
ЭАК,Кикуйю,22.0
ПР,Азиатский,0.4
VN,Китайцы,3.0
AXA,Мулатто,4.6
SLB,Китайцы,0.3
TAD,Таджик,64.9
TAD,Русский,3.5
PL,Белорусский,0.5
SN,Волоф,36.0
ЛВ,латышский,51.8
SLO,словенский,91.0
IR,Азербайджан,24.0
МСП,Индейцы,2.6
ПР,Индейцы,0.4
KAZ,Украинский,5.2
ВАФА,Полинезийский,100.0
IR,Лур,2.0
РГ,Африка,100.0
ЭВ,Белорусский,1.8
UA,Еврейский,1.0
AFG,Хазара,19.0
WS,Европейцы,0.4
SK,Польский,0.1
ГЭ,Армянский,8.1
CI,Маклинке,11.0
ЕАС,Итесо,8.0
JOR,Арабский,98.0
WS,Евронезианцы,7.0
KAZ,Русский,37.0
ГУАМ,Филиппины,26.3
ЭВ,Русский,30.3
БГ,Армянский,0.3
CI,Баул,23.0
Клянусь!,Белорусский,77.9
MD,Молдавский/румынский,64.5
МСП,Javanese,15.3
AXA,Белый,3.7
ФГУ,Индейцы,12.0
KOS,Албанец,88.0
