country,name,percentage
ФАЛК,Английский,100.0
AXA,Английский,100.0
SLO,Словения,91.0
Юзеф,Русский,14.2
Кейм,Английский,95.0
ФГУ,Французский,100.0
ОПП,Рома,1.1
АГ,Английский,100.0
ЛБ,Английский,20.0
NEP,Непали,100.0
B,Датч,56.0
ГЭ,грузины,71.0
Н,Норвежский,100.0
AZ,Армянский,2.0
,Папиаменто,65.4
УРБ,Английский,100.0
ВАФА,Уоллисский,58.9
MK,Македонский,70.0
МАКХ,Португальский,4.0
ПК,Пенджаби,48.0
ПК,Брахуи,1.0
МНП,Боснийцы,5.5
ИУ,Исландский,100.0
ХОНКС,Английский,3.2
J,Японский,100.0
РЧ,Французский,10.0
ГУАМ,Чаморро,22.2
НМИС,Другие языки тихоокеанских островов,9.5
МПК,Португальский,100.0
AUS,Английский,100.0
,Креольский,1.6
CO,Испанский,100.0
АМСА,Тонга,2.4
Кейм,Испанский,3.2
ТМ,Туркмен,72.0
ПДТ,Португальский,100.0
ПК,Балочи,3.0
Кл,Тамильский,18.0
ПК,Урду,8.0
ARM,Армянский,96.0
НИК,Испанский,100.0
ГЭ,Азербайджан,6.0
МЬЯ,Бирманский язык,100.0
ГЭ,Армянский,7.0
ОПП,Сербский,88.3
,Испанский,6.1
Н,Венгерский,98.2
ARM,Русский,2.0
СИН,хинди,30.0
SF,Финский,93.5
MK,Турецкий,3.0
C,Испанский,100.0
E,Баскский,2.0
AFG,Турки,11.0
АМСА,Английский,2.9
IR,Турки,26.0
E,Каталонский,17.0
Юзеф,Таджик,4.4
ДОМ,Испанский,100.0
CH,римляне,1.0
СУА,Индейцы,40.0
МПГ,Кхалька Монголь,90.0
IR,Курдский,9.0
E,Галициан,7.0
IR,Арабский,1.0
AFG,Пушту,35.0
A,Немецкий,100.0
ГУАМ,Английский,38.3
IR,Лури,2.0
ДН,Немецкий,32.0
ГУАМ,Языки Филиппина,22.2
И,Шведский,100.0
IR,Турецкий,1.0
F,Французский,100.0
,Английский,15.9
ПНГ,Английский,1.0
KN,Английский,100.0
СУА,Испанский,60.0
ОПП,Боснийцы,1.8
Р,Португальский,100.0
ТМ,Русский,12.0
MK,Албанец,21.0
ФПОЛ,Французский,61.1
ХОНКС,Китайцы,95.6
ПК,Сираики,10.0
ДА,Арабский,100.0
CH,Французский,18.0
ПК,Пушту,8.0
МНП,Сербский,63.6
ПА,Английский,14.0
AZ,Азербайджан,89.0
MK,Сербский,3.0
B,Французский,32.0
МНП,Черногория,22.0
ГРАД,Французский,99.0
ФПОЛ,Полинезийский,31.4
РШМ,Итальянский,100.0
ОПП,Венгерский,3.8
AZ,Русский,3.0
БВИР,Английский,100.0
IR,Балочи,1.0
HR,Сербо-хорватский,96.0
