payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
4974,6651,1999-09-02T00:00:00,27622.0,0,
9894,3862,1999-10-03T00:00:00,9137.0,0,
12539,6948,1999-10-03T00:00:00,3609.0,0,
13652,8091,1999-10-03T00:00:00,24285.0,0,
859,2143,1999-09-02T00:00:00,547.0,0,
9087,2622,1999-10-03T00:00:00,3482.0,0,
15461,9907,1999-10-03T00:00:00,37075.0,0,
7399,9080,1999-09-02T00:00:00,14358.0,0,
5766,7446,1999-09-02T00:00:00,20177.0,0,
13649,8088,1999-10-03T00:00:00,12888.0,0,
7682,9363,1999-09-02T00:00:00,34726.0,0,
2794,4419,1999-09-02T00:00:00,3015.0,0,
9669,3538,1999-10-03T00:00:00,2313.0,0,
9126,2693,1999-10-03T00:00:00,2785.0,0,
8133,9814,1999-09-02T00:00:00,65337.0,0,
8659,1706,1999-10-03T00:00:00,478.0,0,
9908,3884,1999-10-03T00:00:00,1589.0,0,
5130,6808,1999-09-02T00:00:00,13672.0,0,
2717,4340,1999-09-02T00:00:00,1.0,0,
4844,6521,1999-09-02T00:00:00,13113.0,0,
12429,6836,1999-10-03T00:00:00,3531.0,0,
8558,1421,1999-10-03T00:00:00,4748.0,0,
12036,6415,1999-10-03T00:00:00,8318.0,0,
4889,6566,1999-09-02T00:00:00,12674.0,0,
8168,9849,1999-09-02T00:00:00,51346.0,0,
9577,3397,1999-10-03T00:00:00,4464.0,0,
4146,5815,1999-09-02T00:00:00,13643.0,0,
14042,8485,1999-10-03T00:00:00,13855.0,0,
10165,4217,1999-10-03T00:00:00,3236.0,0,
13038,7468,1999-10-03T00:00:00,6582.0,0,
13294,7728,1999-10-03T00:00:00,5362.0,0,
9389,3123,1999-10-03T00:00:00,807.0,0,
3048,4687,1999-09-02T00:00:00,4966.0,0,
6308,7989,1999-09-02T00:00:00,8388.0,0,
5230,6908,1999-09-02T00:00:00,14975.0,0,
5205,6883,1999-09-02T00:00:00,19069.0,0,
357,1310,1999-09-02T00:00:00,992.0,0,
9132,2705,1999-10-03T00:00:00,5600.0,0,
52,488,1999-09-02T00:00:00,3242.0,0,
10235,4319,1999-10-03T00:00:00,4277.0,0,
12316,6718,1999-10-03T00:00:00,2113.0,0,
3414,5066,1999-09-02T00:00:00,13517.0,0,
113,721,1999-09-02T00:00:00,3994.0,0,
5833,7513,1999-09-02T00:00:00,29084.0,0,
8842,2126,1999-10-03T00:00:00,6029.0,0,
4737,6414,1999-09-02T00:00:00,3364.0,0,
6290,7971,1999-09-02T00:00:00,32757.0,0,
12146,6534,1999-10-03T00:00:00,7524.0,0,
3131,4774,1999-09-02T00:00:00,8912.0,0,
8990,2440,1999-10-03T00:00:00,4050.0,0,
868,2153,1999-09-02T00:00:00,3622.0,0,
13655,8094,1999-10-03T00:00:00,4842.0,0,
12629,7041,1999-10-03T00:00:00,12374.0,0,
10716,4920,1999-10-03T00:00:00,4700.0,0,
2600,4210,1999-09-02T00:00:00,17050.0,0,
15506,9952,1999-10-03T00:00:00,11679.0,0,
9377,3106,1999-10-03T00:00:00,1926.0,0,
6654,8335,1999-09-02T00:00:00,22877.0,0,
9837,3779,1999-10-03T00:00:00,1242.0,0,
4593,6268,1999-09-02T00:00:00,10629.0,0,
3326,4971,1999-09-02T00:00:00,13690.0,0,
3156,4799,1999-09-02T00:00:00,15603.0,0,
6696,8377,1999-09-02T00:00:00,25588.0,0,
11484,5822,1999-10-03T00:00:00,4924.0,0,
6000,7681,1999-09-02T00:00:00,15517.0,0,
14492,8936,1999-10-03T00:00:00,12559.0,0,
14610,9056,1999-10-03T00:00:00,13580.0,0,
6503,8184,1999-09-02T00:00:00,28804.0,0,
