team_id,team_name
1116,Арканзас
1120,Оберн
1130,Бостонский колледж
1139,Батлер
1143,Калифорния
1153,Цинциннати
1155,Клемсон
1163,Коннектикут
1165,Корнелл
1181,Дюк
1199,Флорида
1203,G Вашингтон
1206,Джордж Мейсон
1207,Джорджтаун
1210,Джорджия Технология
1211,Гонзага
1217,Гарвард
1228,Иллинойс
1231,Индианаa
1235,Айова
1241,Джеймс Мэдисон
1243,Канзас
1246,Кентукки
1257,Луисвилль
1261,ЛСУ
1266,Маркетт
1272,Мемфис
1274,Майами FL
1277,Мичиган Сент-Мичиган
1280,Госпожа Миссисипи
1281,Миссури
1291,Святой Марии
1301,Состояние НС
1307,Новая Мексика
1314,Северная Каролина
1322,Северо-западная Лос-Анджелес
1323,Нотр-Дам
1326,Огайо
1328,Оклахома
1329,Оклахома
1334,Тихоокеанский регион
1338,Питтсбург
1371,Сетон-холл
1393,Сиракуз
1396,Храм
1397,Теннесси
1400,Техас
1401,Техасская АиГ
1403,Техасские технологии
1417,ОАКЛА
1425,USC
1427,ЮТ Сан-Антонио
1435,Вандербильт
1437,Вильянова
1438,Вирджиния
