playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
davisma01,,,Mal,Davis,,Malcolm Sterling,,71,180,L,12418,1268,davisma01,1978,1985,,,R,1956,10,10,Canada,NS,Lockeport,,,,,,
morozal01,,,Aleksey,Morozov,,Aleksey,,73,204,L,10680,19335,morozal01,1997,2003,,,R,1977,2,16,Russia,,Moscow,,,,,,
kariypa01,,,Paul,Kariya,,Paul,,70,176,L,14823,2640,kariypa01,1994,2009,,,L,1974,10,16,Canada,BC,Vancouver,,,,,,
timanma01,,,Mattias,Timander,,Erik Mattias,,74,230,L,14843,23251,timanma01,1996,2003,,,D,1974,4,16,Sweden,,Solleftea,,,,,,
stoltro01,,,Roland,Stoltz,,Roland Stig,,73,191,R,14463,8734,stoltro01,1981,1981,,,R,1954,8,15,Sweden,,Oeverkalix,,,,,,
podkoan01,,,Andrej,Podkonicky,,,,74,202,L,10530,29204,podkoan01,2000,2003,,,L,1978,5,9,Czech Republic,,Zvolen,,,,,,
bellma01,,,Mark,Bell,,,,76,220,L,16654,25869,bellma01,2000,2011,,,L,1980,8,5,Canada,ON,St. Paul's,,,,,,
boddygr01,,,Gregg,Boddy,,Gregg Allen,,74,200,L,12021,441,boddygr01,1971,1975,1976,1976,D,1949,3,19,Canada,AB,Ponoka,,,,,,
kellery01,,,Ryan,Keller,,,,70,190,R,,62562,kellery01,2009,2009,,,R,1984,1,6,Canada,SK,Saskatoon,,,,,,
peverri01,,,Rich,Peverley,,,,72,185,R,22194,54871,peverri01,2006,2011,,,C,1982,7,8,Canada,ON,Guelph,,,,,,
andrepa01,,,Paul,Andrea,,Paul Lawrence,,70,174,L,11849,79,andrepa01,1965,1970,1972,1973,R,1941,7,31,Canada,NS,North Sydney,,,,,,
vasilal02,,,Alexei,Vasiliev,,,,73,192,L,11391,19336,vasilal02,1999,1999,,,D,1977,9,1,Russia,,Yaroslavl,,,,,,
murphgo01,,,Gord,Murphy,,Gordon J.,,74,195,R,11159,3852,murphgo01,1988,2001,,,D,1967,3,23,Canada,ON,Willowdale,,,,,,
mccarto02,,,Tom,McCarthy,,Thomas Joseph,,74,200,L,13599,3514,mccarto02,1979,1987,,,L,1960,7,31,Canada,ON,Toronto,,,,,,
bertiad01,,,Adam,Berti,,,,75,198,L,21326,71796,bertiad01,2007,2007,,,L,1986,7,1,Canada,ON,Scarborough,,,,,,
,,mclaufr01h,Frederic,McLaughlin,,,,,,,B196303,,,,,,,,1877,6,27,USA,IL,Chicago,1944,12,17,USA,IL,Lake Forest
polisgr01,,,Greg,Polis,,Gregory Linn,Pole Cat,72,195,L,14014,4336,polisgr01,1970,1979,,,L,1950,8,8,Canada,AB,Westlock,,,,,,
