playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
thornjo01,1998,1,BOS,NHL,C,81,16,25,41,69,3,7,8,0,0,1,0,128,11,3,6,9,4,1,2,2,0,0,2,15
hodgeke02,1988,1,MNS,NHL,C,5,1,1,2,0,1,0,0,0,0,0,0,6,,,,,,,,,,,,
matzjo01,1921,1,EDE,WCHL,R,24,4,1,5,2,,,,,,,,,2,0,0,0,0,,,,,,,
plavsad01,1989,2,VAN,NHL,D,11,3,2,5,8,-2,2,0,0,0,0,0,13,,,,,,,,,,,,
eriksth01,1984,1,PHI,NHL,D,72,10,29,39,36,24,4,,1,,1,0,125,9,0,0,0,6,-1,0,,0,,0,7
brierda01,2005,1,BUF,NHL,C,48,25,33,58,48,3,11,17,0,1,4,,147,18,8,11,19,12,0,3,5,0,0,2,47
cardmi01,2006,1,BUF,NHL,D,4,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
kutlazd01,2003,1,BOS,NHL,D,2,0,0,0,0,-1,0,0,0,0,0,0,0,,,,,,,,,,,,
tangual01,2008,1,MTL,NHL,L,50,16,25,41,34,13,5,11,0,0,3,,76,2,0,1,1,2,2,0,0,0,0,0,4
diached01,1960,1,DET,NHL,L,12,0,0,0,19,,,,,,,,,,,,,,,,,,,,
bakerja01,1998,1,SJS,NHL,C,1,0,1,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,
wortero01,1929,2,NYA,NHL,G,36,0,0,0,0,,,,,,,,,,,,,,,,,,,,
yakubmi01,2005,1,CHI,NHL,C,10,1,2,3,8,0,0,0,0,0,1,,11,,,,,,,,,,,,
kiprumi01,2003,1,CAL,NHL,G,38,0,1,1,15,0,0,0,0,0,0,0,0,26,0,1,1,0,0,0,1,0,0,0,0
turnebo01,1958,1,MTL,NHL,D,68,4,24,28,66,,,,,,,,,11,0,2,2,20,,,,,,,
dahleul01,2000,1,WAS,NHL,R,73,15,33,48,6,11,6,6,0,0,2,1,145,6,0,1,1,2,-2,0,0,0,0,0,10
stemkpe01,1963,1,TOR,NHL,C,1,0,0,0,2,,0,,0,,0,0,,,,,,,,,,,,,
jacksbu01,1933,1,TOR,NHL,L,38,20,18,38,38,,,,,,,,,5,1,0,1,8,,,,,,,
