raceid,driverid,stop,lap,time,duration,milliseconds
907,8,2,44,14:58:20,21.618,21618
880,822,3,40,18:07:27,24.060,24060
914,825,4,33,16:32:03,23.701,23701
881,824,4,43,17:22:37,22.335,22335
873,815,1,18,20:39:37,30.043,30043
959,836,2,26,14:39:43,19.626,19626
980,839,2,27,14:54:26,23.200,23200
855,4,2,21,15:39:11,21.319,21319
932,8,2,40,14:56:15,24.578,24578
952,18,2,36,15:00:49,22.590,22590
915,18,1,22,15:42:24,29.994,29994
851,1,2,26,14:45:16,20.803,20803
978,815,1,23,13:45:01,28.942,28942
960,831,3,23,15:09:23,30.238,30238
880,824,3,50,18:23:42,22.669,22669
936,830,5,56,15:33:45,16.415,16415
958,835,1,26,14:41:39,21.892,21892
850,808,2,46,15:19:54,20.572,20572
866,18,2,33,14:47:50,21.845,21845
894,823,3,30,15:59:22,24.548,24548
860,1,1,17,17:30:12,22.862,22862
945,3,2,31,17:59:21,21.580,21580
948,13,1,11,16:24:32,21.550,21550
982,840,3,3,20:13:16,25.584,25584
962,4,2,14,20:31:59,29.401,29401
847,2,1,35,16:10:18,23.113,23113
981,1,1,32,14:49:05,23.725,23725
900,821,2,30,17:59:29,23.797,23797
948,822,1,17,16:34:32,21.376,21376
950,1,5,30,14:59:03,22.698,22698
939,826,2,33,21:10:11,32.924,32924
962,822,1,1,20:06:40,32.709,32709
892,4,1,27,14:43:56,24.208,24208
971,1,1,13,18:24:59,30.687,30687
874,20,2,37,16:06:11,20.346,20346
963,3,3,41,16:15:58,23.476,23476
903,815,1,10,15:21:51,22.914,22914
866,807,1,21,14:31:32,24.583,24583
914,18,4,42,16:48:03,24.757,24757
853,10,2,38,15:04:43,22.784,22784
886,823,2,32,14:48:17,22.039,22039
865,155,1,1,14:04:47,28.390,28390
895,819,3,35,16:03:32,24.381,24381
877,815,1,30,18:02:32,19.486,19486
970,828,2,4,14:13:14,17.341,17341
951,4,1,21,15:42:40,29.751,29751
963,3,1,9,15:20:50,23.750,23750
903,3,2,37,16:08:37,23.089,23089
917,1,1,8,14:13:27,23.351,23351
854,18,3,48,21:38:31,30.305,30305
903,820,3,48,16:30:26,23.886,23886
863,807,1,9,15:19:08,22.413,22413
948,807,1,16,16:32:30,22.167,22167
907,155,1,14,14:21:00,22.480,22480
959,828,2,33,14:49:34,19.318,19318
843,153,1,9,15:19:36,22.419,22419
861,4,3,40,18:20:25,22.534,22534
900,822,2,36,18:08:28,23.117,23117
855,814,1,10,15:20:50,21.964,21964
877,814,2,9,17:21:58,19.829,19829
893,813,3,41,21:26:35,30.175,30175
904,4,1,16,14:28:34,21.970,21970
967,1,1,20,14:47:37,33:30.361,2010361
964,18,2,36,15:04:30,23.342,23342
848,16,3,43,15:20:21,21.036,21036
898,3,1,22,13:45:30,23.806,23806
962,1,3,34,21:09:30,28.421,28421
945,807,1,7,17:16:20,22.045,22045
909,1,3,50,15:13:58,19.868,19868
859,18,2,31,14:44:05,21.038,21038
845,4,1,10,14:18:23,20.567,20567
949,836,3,41,19:13:02,25.419,25419
918,825,2,29,17:57:15,21.623,21623
970,815,4,6,14:18:30,18.225,18225
861,1,1,5,16:14:12,24.271,24271
906,817,1,13,14:25:36,23.606,23606
881,13,1,5,16:13:49,22.403,22403
968,8,1,7,17:16:05,21.959,21959
977,807,1,14,14:19:44,21.977,21977
960,154,2,9,14:24:42,16:39.366,999366
898,819,1,20,13:42:30,27.568,27568
852,5,3,33,15:11:16,22.306,22306
910,155,1,8,14:18:04,34.086,34086
856,24,1,1,15:05:51,26.379,26379
903,20,2,34,16:03:40,22.246,22246
849,22,2,31,13:59:02,23.955,23955
903,155,3,40,16:15:53,24.722,24722
858,4,1,16,17:32:03,20.211,20211
845,153,4,50,15:21:09,23.143,23143
886,824,1,41,14:59:38,21.378,21378
848,30,1,14,14:28:40,21.201,21201
861,807,2,15,17:30:50,23.549,23549
955,4,2,24,17:48:59,20.654,20654
864,13,3,29,14:48:17,19.699,19699
952,822,1,12,14:23:27,21.856,21856
880,154,1,5,17:11:33,22.239,22239
927,833,2,22,15:46:29,27.004,27004
878,819,1,26,13:50:13,22.379,22379
856,3,2,27,15:54:18,20.772,20772
913,807,1,9,20:21:39,29.987,29987
860,813,1,16,17:28:53,23.427,23427
910,20,1,9,14:19:37,22.170,22170
928,831,1,10,14:21:26,23.409,23409
887,822,1,15,13:29:14,30.231,30231
