payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
13997,8440,1999-10-03T00:00:00,21925.0,0,
2075,3648,1999-09-02T00:00:00,2646.0,0,
5099,6777,1999-09-02T00:00:00,20660.0,0,
2655,4271,1999-09-02T00:00:00,444.0,0,
11033,5296,1999-10-03T00:00:00,5752.0,0,
4798,6475,1999-09-02T00:00:00,18482.0,0,
11046,5310,1999-10-03T00:00:00,2850.0,0,
3685,5344,1999-09-02T00:00:00,13763.0,0,
6931,8612,1999-09-02T00:00:00,13696.0,0,
5076,6754,1999-09-02T00:00:00,9315.0,0,
9937,3925,1999-10-03T00:00:00,3336.0,0,
2376,3976,1999-09-02T00:00:00,4905.0,0,
5109,6787,1999-09-02T00:00:00,4157.0,0,
2265,3855,1999-09-02T00:00:00,2967.0,0,
15162,9608,1999-10-03T00:00:00,26235.0,0,
15395,9841,1999-10-03T00:00:00,28722.0,0,
11798,6160,1999-10-03T00:00:00,4425.0,0,
3583,5241,1999-09-02T00:00:00,1007.0,0,
2846,4476,1999-09-02T00:00:00,6061.0,0,
3451,5104,1999-09-02T00:00:00,4088.0,0,
293,1177,1999-09-02T00:00:00,3517.0,0,
11377,5691,1999-10-03T00:00:00,1018.0,0,
12753,7174,1999-10-03T00:00:00,1828.0,0,
13048,7478,1999-10-03T00:00:00,13814.0,0,
8275,9956,1999-09-02T00:00:00,57311.0,0,
14911,9357,1999-10-03T00:00:00,14276.0,0,
4541,6216,1999-09-02T00:00:00,3695.0,0,
11997,6372,1999-10-03T00:00:00,7734.0,0,
14114,8557,1999-10-03T00:00:00,13467.0,0,
6520,8201,1999-09-02T00:00:00,29369.0,0,
11422,5750,1999-10-03T00:00:00,8970.0,0,
11350,5660,1999-10-03T00:00:00,8035.0,0,
13987,8429,1999-10-03T00:00:00,14791.0,0,
8089,9770,1999-09-02T00:00:00,46229.0,0,
4732,6409,1999-09-02T00:00:00,5248.0,0,
10410,4547,1999-10-03T00:00:00,9697.0,0,
11414,5741,1999-10-03T00:00:00,3847.0,0,
8837,2116,1999-10-03T00:00:00,3215.0,0,
14752,9198,1999-10-03T00:00:00,22551.0,0,
4940,6617,1999-09-02T00:00:00,14954.0,0,
4393,6066,1999-09-02T00:00:00,5744.0,0,
7469,9150,1999-09-02T00:00:00,40101.0,0,
1575,3081,1999-09-02T00:00:00,3895.0,0,
12385,6790,1999-10-03T00:00:00,4549.0,0,
8938,2332,1999-10-03T00:00:00,6013.0,0,
4787,6464,1999-09-02T00:00:00,12868.0,0,
10188,4255,1999-10-03T00:00:00,902.0,0,
8111,9792,1999-09-02T00:00:00,47951.0,0,
1209,2627,1999-09-02T00:00:00,7635.0,0,
524,1616,1999-09-02T00:00:00,1738.0,0,
8791,2034,1999-10-03T00:00:00,2667.0,0,
8485,1200,1999-10-03T00:00:00,1898.0,0,
12719,7138,1999-10-03T00:00:00,5771.0,0,
4246,5917,1999-09-02T00:00:00,6479.0,0,
2978,4615,1999-09-02T00:00:00,8218.0,0,
9466,3238,1999-10-03T00:00:00,2420.0,0,
6851,8532,1999-09-02T00:00:00,17116.0,0,
88,629,1999-09-02T00:00:00,2505.0,0,
14730,9176,1999-10-03T00:00:00,11470.0,0,
11885,6254,1999-10-03T00:00:00,16532.0,0,
15481,9927,1999-10-03T00:00:00,23893.0,0,
3609,5267,1999-09-02T00:00:00,14201.0,0,
7152,8833,1999-09-02T00:00:00,16045.0,0,
5696,7376,1999-09-02T00:00:00,18966.0,0,
12518,6927,1999-10-03T00:00:00,4111.0,0,
3222,4867,1999-09-02T00:00:00,14280.0,0,
15365,9811,1999-10-03T00:00:00,19794.0,0,
7016,8697,1999-09-02T00:00:00,38853.0,0,
6334,8015,1999-09-02T00:00:00,38765.0,0,
9408,3149,1999-10-03T00:00:00,5727.0,0,
123,752,1999-09-02T00:00:00,2551.0,0,
12627,7039,1999-10-03T00:00:00,12726.0,0,
3371,5021,1999-09-02T00:00:00,17874.0,0,
8470,1143,1999-10-03T00:00:00,2531.0,0,
2633,4247,1999-09-02T00:00:00,13396.0,0,
7774,9455,1999-09-02T00:00:00,23119.0,0,
6819,8500,1999-09-02T00:00:00,16548.0,0,
5984,7665,1999-09-02T00:00:00,26661.0,0,
6181,7862,1999-09-02T00:00:00,39021.0,0,
11197,5486,1999-10-03T00:00:00,1993.0,0,
5001,6678,1999-09-02T00:00:00,22022.0,0,
7263,8944,1999-09-02T00:00:00,29038.0,0,
4221,5892,1999-09-02T00:00:00,8214.0,0,
3056,4695,1999-09-02T00:00:00,4375.0,0,
4565,6240,1999-09-02T00:00:00,3830.0,0,
663,1849,1999-09-02T00:00:00,3087.0,0,
4464,6139,1999-09-02T00:00:00,19143.0,0,
12555,6964,1999-10-03T00:00:00,12014.0,0,
8395,789,1999-10-03T00:00:00,2747.0,0,
8454,1059,1999-10-03T00:00:00,3597.0,0,
14558,9004,1999-10-03T00:00:00,12550.0,0,
12807,7230,1999-10-03T00:00:00,5329.0,0,
2363,3961,1999-09-02T00:00:00,1910.0,0,
8031,9712,1999-09-02T00:00:00,49411.0,0,
5956,7637,1999-09-02T00:00:00,14156.0,0,
13203,7635,1999-10-03T00:00:00,7233.0,0,
5247,6925,1999-09-02T00:00:00,21986.0,0,
6654,8335,1999-09-02T00:00:00,22877.0,0,
5428,7107,1999-09-02T00:00:00,33553.0,0,
12008,6384,1999-10-03T00:00:00,12560.0,0,
7501,9182,1999-09-02T00:00:00,22752.0,0,
7711,9392,1999-09-02T00:00:00,30437.0,0,
4156,5825,1999-09-02T00:00:00,2041.0,0,
7697,9378,1999-09-02T00:00:00,22665.0,0,
6865,8546,1999-09-02T00:00:00,19777.0,0,
3183,4826,1999-09-02T00:00:00,4701.0,0,
5674,7354,1999-09-02T00:00:00,35109.0,0,
6884,8565,1999-09-02T00:00:00,8009.0,0,
6649,8330,1999-09-02T00:00:00,15460.0,0,
