statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1283,1283,1999-08-13T00:00:00,1999-09-02T00:00:00,4042.0,
2149,2149,1999-08-13T00:00:00,1999-09-02T00:00:00,2346.0,
2871,2871,1999-08-13T00:00:00,1999-09-02T00:00:00,3933.0,
3662,3662,1999-08-13T00:00:00,1999-09-02T00:00:00,11058.0,
4064,4064,1999-08-13T00:00:00,1999-09-02T00:00:00,11456.0,
4209,4209,1999-08-13T00:00:00,1999-09-02T00:00:00,10858.0,
4580,4580,1999-08-13T00:00:00,1999-09-02T00:00:00,6667.0,
4889,4889,1999-08-13T00:00:00,1999-09-02T00:00:00,15793.0,
4948,4948,1999-08-13T00:00:00,1999-09-02T00:00:00,11101.0,
5119,5119,1999-08-13T00:00:00,1999-09-02T00:00:00,15685.0,
5329,5329,1999-08-13T00:00:00,1999-09-02T00:00:00,8809.0,
5380,5380,1999-08-13T00:00:00,1999-09-02T00:00:00,17859.0,
5416,5416,1999-08-13T00:00:00,1999-09-02T00:00:00,17727.0,
5693,5693,1999-08-13T00:00:00,1999-09-02T00:00:00,11929.0,
5813,5813,1999-08-13T00:00:00,1999-09-02T00:00:00,9718.0,
5948,5948,1999-08-13T00:00:00,1999-09-02T00:00:00,10611.0,
5996,5996,1999-08-13T00:00:00,1999-09-02T00:00:00,14647.0,
6640,6640,1999-08-13T00:00:00,1999-09-02T00:00:00,9035.0,
6754,6754,1999-08-13T00:00:00,1999-09-02T00:00:00,9315.0,
6876,6876,1999-08-13T00:00:00,1999-09-02T00:00:00,10526.0,
6911,6911,1999-08-13T00:00:00,1999-09-02T00:00:00,16986.0,
6914,6914,1999-08-13T00:00:00,1999-09-02T00:00:00,33796.0,
7064,7064,1999-08-13T00:00:00,1999-09-02T00:00:00,18380.0,
7362,7362,1999-08-13T00:00:00,1999-09-02T00:00:00,13459.0,
7512,7512,1999-08-13T00:00:00,1999-09-02T00:00:00,18397.0,
7615,7615,1999-08-13T00:00:00,1999-09-02T00:00:00,13350.0,
7618,7618,1999-08-13T00:00:00,1999-09-02T00:00:00,28717.0,
7763,7763,1999-08-13T00:00:00,1999-09-02T00:00:00,20172.0,
7888,7888,1999-08-13T00:00:00,1999-09-02T00:00:00,16916.0,
7931,7931,1999-08-13T00:00:00,1999-09-02T00:00:00,14603.0,
7938,7938,1999-08-13T00:00:00,1999-09-02T00:00:00,6576.0,
8022,8022,1999-08-13T00:00:00,1999-09-02T00:00:00,41623.0,
8171,8171,1999-08-13T00:00:00,1999-09-02T00:00:00,18152.0,
8174,8174,1999-08-13T00:00:00,1999-09-02T00:00:00,13350.0,
8179,8179,1999-08-13T00:00:00,1999-09-02T00:00:00,23958.0,
8252,8252,1999-08-13T00:00:00,1999-09-02T00:00:00,12800.0,
8433,8433,1999-08-13T00:00:00,1999-09-02T00:00:00,26783.0,
8734,8734,1999-08-13T00:00:00,1999-09-02T00:00:00,29003.0,
8789,8789,1999-08-13T00:00:00,1999-09-02T00:00:00,56751.0,
8807,8807,1999-08-13T00:00:00,1999-09-02T00:00:00,25109.0,
8842,8842,1999-08-13T00:00:00,1999-09-02T00:00:00,22874.0,
8857,8857,1999-08-13T00:00:00,1999-09-02T00:00:00,30454.0,
8964,8964,1999-08-13T00:00:00,1999-09-02T00:00:00,29131.0,
9060,9060,1999-08-13T00:00:00,1999-09-02T00:00:00,25201.0,
