corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
147,Corp. Expert QuestsCo., , ,,,,,2004-10-12T10:41:26,3,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
332,Corp. Driven LightingLtd., , ,,,,,2004-10-12T10:41:26,7,
352,Corp. Famous LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
301,Corp. Apex Key StonesLtd., , ,,,,,2004-10-12T10:41:26,5,
317,Corp. Boston QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
380,Corp. Humble TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
384,Corp. Imperial NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
444,Corp. Expert NeedleworkAg., , ,,,,,2004-10-12T10:41:26,7,
484,Corp. Imperial NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
178,Corp. Humble RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
181,Corp. Imperial Key StonesCo., , ,,,,,2004-10-12T10:41:26,4,
283,Corp. Imperial MachineryCorp., , ,,,,,2004-10-12T10:41:26,2,
323,Corp. Computer MachineryLtd., , ,,,,,2004-10-12T10:41:26,5,
364,Corp. Giant NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
397,Corp. Just QuestsLtd., , ,,,,,2004-10-12T10:41:26,8,
414,Corp. Boston NeedleworkAg., , ,,,,,2004-10-12T10:41:26,6,
448,Corp. Expert RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
482,Corp. Imperial LightingAg., , ,,,,,2004-10-12T10:41:26,1,
497,Corp. Just QuestsAg., , ,,,,,2004-10-12T10:41:26,4,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
19,Corp. Boston Sail MakersInc., , ,,,,,2004-10-12T10:41:26,3,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
172,Corp. Humble LightingCo., , ,,,,,2004-10-12T10:41:26,5,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
89,Corp. Imperial Sail MakersInc., , ,,,,,2004-10-12T10:41:26,5,
149,Corp. Expert Sail MakersCo., , ,,,,,2004-10-12T10:41:26,3,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
309,Corp. Apex Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
129,Corp. Computer Sail MakersCo., , ,,,,,2004-10-12T10:41:26,4,
225,Corp. Computer OperaCorp., , ,,,,,2004-10-12T10:41:26,7,
481,Corp. Imperial Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
50,Corp. Expert TransitInc., , ,,,,,2004-10-12T10:41:26,6,
318,Corp. Boston RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,4,
223,Corp. Computer MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
75,Corp. Humble OperaInc., , ,,,,,2004-10-12T10:41:26,1,
232,Corp. Driven LightingCorp., , ,,,,,2004-10-12T10:41:26,8,
350,Corp. Expert TransitLtd., , ,,,,,2004-10-12T10:41:26,8,
266,Corp. Giant PetroleumCorp., , ,,,,,2004-10-12T10:41:26,4,
355,Corp. Famous OperaLtd., , ,,,,,2004-10-12T10:41:26,8,
137,Corp. Driven QuestsCo., , ,,,,,2004-10-12T10:41:26,5,
452,Corp. Famous LightingAg., , ,,,,,2004-10-12T10:41:26,2,
284,Corp. Imperial NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,3,
83,Corp. Imperial MachineryInc., , ,,,,,2004-10-12T10:41:26,1,
258,Corp. Famous RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,6,
473,Corp. Humble MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
430,Corp. Computer TransitAg., , ,,,,,2004-10-12T10:41:26,1,
253,Corp. Famous MachineryCorp., , ,,,,,2004-10-12T10:41:26,7,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
439,Corp. Driven Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
28,Corp. Computer RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
4,Corp. Apex NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
358,Corp. Famous RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,1,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
53,Corp. Famous MachineryInc., , ,,,,,2004-10-12T10:41:26,4,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
389,Corp. Imperial Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,7,
436,Corp. Driven PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
127,Corp. Computer QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
