team_id,team_name
1103,Акрон
1105,Алабама АиМ
1107,Олбани Нью-Йорк
1108,Алькорн
1110,Американский союз
1113,Аризона
1114,Ковчег Маленький Камень
1115,Сосна Ковчег
1119,Армия
1123,Мяч св.
1126,Бетун-Кукман
1127,Бингемтон
1130,Бостонский колледж
1133,Брэдли
1134,Бруклин
1136,Брайант
1138,Буффало
1142,Cal Poly SLO
1143,Калифорния
1148,Центральный конн
1150,Шарлотта
1151,Чаттануга
1153,Цинциннати
1154,Цитадель
1155,Клемсон
1160,Колорадо
1162,Колумбия
1163,Коннектикут
1169,CS Нортридж
1173,Дейтон
1177,Де Поль
1183,E Иллинойс
1184,E Кентукки
1191,Эвансвилль
1195,FL Побережье Залива
1196,Флорида
1199,Флорида
1201,Фресно св.
1204,Га Южный
1206,Джордж Мейсон
1208,Грузия
1210,Джорджия Технология
1213,Большой каньон
1214,Хэмптон
1217,Гарвард
1221,Святой Крест
1222,Хьюстон
1224,Говард
1225,Айдахо
1228,Иллинойс
1233,Иона
1234,Айова
1235,Айова
1240,Джексонвилль Сент-Джексонвиль
1241,Джеймс Мэдисон
1244,Кеннезау
1247,Ла Салле
1248,Лафайетт
1249,Ламар
1252,Липскомb
1253,Длинный пляж
1255,Лонгвуд
1261,ЛСУ
1263,Мэн
1265,Марист
1267,Маршалл
1269,Массачусетс
1270,МакНис Сент-Макниз
1271,MD E Шор
1273,Мерсер
1275,Майами
1276,Мичиган
1280,Госпожа Миссисипи
1286,Монтана
1296,N Иллинойс
1306,Нью-Гэмпшир
1312,NJIT
1313,Норфолк
1319,Северная Аризона
1320,Северная Айова
1321,Северо-западный
1322,Северо-западная Лос-Анджелес
1324,Окленд
1325,Огайо
1326,Огайо
1333,Орегон
1334,Тихоокеанский регион
1336,Пенн Сен-Пен
1337,Пеппердин
1339,Портленд
1341,Вид прерии
1360,Сан-Диего
1362,Сан-Франциско
1365,Санта-Клара
1368,СЕ Луизиана
1370,Сиэтл
1373,Сиена
1374,СМЮ
1382,Сент-Бонатура
1384,Сент-Фрэнсис Па
1385,Святого Иоанна
1386,Папа Святого Иосифа
1387,Сент-Луис
1388,Калифорния Святой Марии
1390,Стэнфорд
1391,Стетсон
1393,Сиракуз
1396,Храм
1399,Технология Теннесси
1407,Трой
1412,ЮАБ
1413,UC Davis
1414,UC Ирвин
1416,УКУ
1420,УМБК
1421,КООН Эшвилл
1423,КООН Уилмингтон
1424,ПООНО
1425,USC
1427,ЮТ Сан-Антонио
1428,Юта
1435,Вандербильт
1436,Вермонт
1437,Вильянова
1438,Вирджиния
1440,VMI
1441,В Каролина
1443,Кентукки
1444,В. Мичиган
1445,В Салем-стрит
1448,Уэйк Форест
1449,Вашингтон
1450,Вашингтон
1453,Зеленый залив
1455,Вичита Сент
1456,Уильям и Мэри
1457,Уинтроп
1460,Странный
1461,Вайоминг
1463,Йель
