playerid,award,year,lgid,note,pos
abelsi01,Первая команда всех звезд,1949,NHL,,C
appssy01,Первая команда всех звезд,1938,NHL,,C
baileac01,Арт Росс,1928,NHL,,
barbebi01,Первая команда всех звезд,1975,NHL,,ЛВ
bathgan01,Вторая команда всех звезд,1957,NHL,,RW
bauerbo01,Вторая команда всех звезд,1938,NHL,,RW
belfoed01,Дженнингс,1998,NHL,Совместное использование,
belivje01,Первая команда всех звезд,1956,NHL,,C
belivje01,Вторая команда всех звезд,1957,NHL,,C
blaketo01,Арт Росс,1938,NHL,,
blaketo01,Первая команда всех звезд,1938,NHL,,ЛВ
blaketo01,Харт,1938,NHL,,
blincru01,Колдер,1933,NHL,,
bouchfr01,Первая команда всех звезд,1932,NHL,,C
bouchfr01,Первая команда всех звезд,1933,NHL,,C
bouchfr01,Первая команда всех звезд,1934,NHL,,C
bouchfr01,Леди Бинг,1927,NHL,,
bouchfr01,Леди Бинг,1928,NHL,,
bouchfr01,Леди Бинг,1929,NHL,,
bouchfr01,Леди Бинг,1930,NHL,,
bouchfr01,Леди Бинг,1932,NHL,,
bouchfr01,Леди Бинг,1933,NHL,,
bouchfr01,Леди Бинг,1934,NHL,,
bouchfr01,Вторая команда всех звезд,1930,NHL,,C
bourqra01,Вторая команда всех звезд,1998,NHL,,D
brimsfr01,Колдер,1938,NHL,,
brimsfr01,Первая команда всех звезд,1938,NHL,,G
brimsfr01,Вторая команда всех звезд,1947,NHL,,G
brimsfr01,Везина,1938,NHL,,
brodatu01,Первая команда всех звезд,1947,NHL,,G
brodatu01,Везина,1947,NHL,,
chabolo01,Первая команда всех звезд,1934,NHL,,G
chabolo01,Везина,1934,NHL,,
chevrre01,Вторая команда всех звезд,1956,NHL,,ЛВ
clancki01,Первая команда всех звезд,1930,NHL,,D
clancki01,Первая команда всех звезд,1933,NHL,,D
clancki01,Вторая команда всех звезд,1932,NHL,,D
clappdi01,Первая команда всех звезд,1938,NHL,,D
clappdi01,Вторая команда всех звезд,1930,NHL,,RW
clappdi01,Вторая команда всех звезд,1934,NHL,,RW
clarkbo01,Первая команда всех звезд,1975,NHL,,C
clarkbo01,Харт,1975,NHL,,
clarkbo01,Мастертон,1971,NHL,,
cloutre01,Вторая команда всех звезд,1975,WHA,,RW
colvine01,Вторая команда всех звезд,1938,NHL,,C
colvine01,Вторая команда всех звезд,1947,NHL,,D
conacch01,Арт Росс,1933,NHL,,
conacch01,Арт Росс,1934,NHL,,
conacch01,Первая команда всех звезд,1933,NHL,,RW
conacch01,Первая команда всех звезд,1934,NHL,,RW
conacch01,Вторая команда всех звезд,1932,NHL,,RW
conacli01,Первая команда всех звезд,1933,NHL,,D
conacli01,Вторая команда всех звезд,1932,NHL,,D
cookbi01,Арт Росс,1932,NHL,,
cookbi01,Первая команда всех звезд,1930,NHL,,RW
cookbi01,Первая команда всех звезд,1932,NHL,,RW
cookbi01,Вторая команда всех звезд,1933,NHL,,RW
cookbu01,Вторая команда всех звезд,1930,NHL,,ЛВ
coultar01,Вторая команда всех звезд,1934,NHL,,D
coultar01,Вторая команда всех звезд,1938,NHL,,D
cournyv01,Вторая команда всех звезд,1971,NHL,,RW
cullejo01,Мастертон,1998,NHL,,
dafoeby01,Вторая команда всех звезд,1998,NHL,,G
daleyjo01,Первая команда всех звезд,1975,WHA,,G
desjaer01,Вторая команда всех звезд,1998,NHL,,D
dionmi01,Шляпник,1975,WHA,Лучший голландец,
drillgo01,Первая команда всех звезд,1938,NHL,,RW
drurych01,Все новички,1998,NHL,,F
drurych01,Колдер,1998,NHL,,
drydeke01,Колдер,1971,NHL,,
drydeke01,Первая команда всех звезд,1975,NHL,,G
drydeke01,Вторая команда всех звезд,1971,NHL,,G
drydeke01,Везина,1975,NHL,,
durnabi01,Первая команда всех звезд,1949,NHL,,G
durnabi01,Везина,1949,NHL,,
esposph01,Арт Росс,1971,NHL,,
esposph01,Первая команда всех звезд,1971,NHL,,C
esposto01,Первая команда всех звезд,1971,NHL,,G
delveal01,Леди Бинг,1958,NHL,,
gretzwa01,Вторая команда всех звезд,1979,NHL,,C
blaketo01,Первая команда всех звезд,1939,NHL,,ЛВ
seibeea01,Первая команда всех звезд,1943,NHL,,D
robitlu01,Вторая команда всех звезд,1991,NHL,,ЛВ
clarkbo01,Первая команда всех звезд,1974,NHL,,C
hedbean01,Мастертон,1984,NHL,,
richama01,Первая команда всех звезд,1955,NHL,,RW
trottbr01,Первая команда всех звезд,1978,NHL,,C
malkiev01,Колдер,2006,NHL,,
bellbr01,Все новички,1984,NHL,,D
salmibo01,Вторая команда всех звезд,1979,NHL,,D
neelyca01,Вторая команда всех звезд,1989,NHL,,RW
goodfeb01,Первая команда всех звезд,1939,NHL,,D
gilbero01,Первая команда всех звезд,1971,NHL,,RW
hamilal01,Вторая команда всех звезд,1973,WHA,,D
thornjo01,Арт Росс,2005,NHL,,
orrbo01,Первая команда всех звезд,1969,NHL,,D
richama01,Вторая команда всех звезд,1956,NHL,,RW
fleurth01,Вторая команда всех звезд,1994,NHL,,RW
plantja01,Вторая команда всех звезд,1957,NHL,,G
belfoed01,Все новички,1990,NHL,,G
vernomi01,Вторая команда всех звезд,1988,NHL,,G
parkbr01,Мастертон,1983,NHL,,
malkiev01,Конн Смайт,2008,NHL,,
geoffbe01,Харт,1960,NHL,,
coffepa01,Первая команда всех звезд,1994,NHL,,D
belivje01,Вторая команда всех звезд,1963,NHL,,C
gretzwa01,Плюс минус,1983,NHL,,
lapoigu01,Вторая команда всех звезд,1976,NHL,,D
prestri01,Воспроизведение MVP,1978,WHA,,
havlama01,Все новички,2000,NHL,,F
shoreed01,Вторая команда всех звезд,1933,NHL,,D
