raceid,year,round,circuitid,name,date,time,url
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
6,2009,6,6,Monaco Grand Prix,2009-05-24,12:00:00,http://en.wikipedia.org/wiki/2009_Monaco_Grand_Prix
35,2008,18,18,Brazilian Grand Prix,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
57,2006,5,20,European Grand Prix,2006-05-07,14:00:00,http://en.wikipedia.org/wiki/2006_European_Grand_Prix
71,2005,1,1,Australian Grand Prix,2005-03-06,14:00:00,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
95,2004,6,6,Monaco Grand Prix,2004-05-23,,http://en.wikipedia.org/wiki/2004_Monaco_Grand_Prix
99,2004,10,8,French Grand Prix,2004-07-04,,http://en.wikipedia.org/wiki/2004_French_Grand_Prix
113,2003,6,23,Austrian Grand Prix,2003-05-18,,http://en.wikipedia.org/wiki/2003_Austrian_Grand_Prix
121,2003,14,14,Italian Grand Prix,2003-09-14,,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
163,2000,6,20,European Grand Prix,2000-05-21,,http://en.wikipedia.org/wiki/2000_European_Grand_Prix
168,2000,11,10,German Grand Prix,2000-07-30,,http://en.wikipedia.org/wiki/2000_German_Grand_Prix
174,2000,17,2,Malaysian Grand Prix,2000-10-22,,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
198,1998,8,8,French Grand Prix,1998-06-28,,http://en.wikipedia.org/wiki/1998_French_Grand_Prix
202,1998,12,11,Hungarian Grand Prix,1998-08-16,,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix
212,1997,6,4,Spanish Grand Prix,1997-05-25,,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix
231,1996,8,7,Canadian Grand Prix,1996-06-16,,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix
234,1996,11,10,German Grand Prix,1996-07-28,,http://en.wikipedia.org/wiki/1996_German_Grand_Prix
235,1996,12,11,Hungarian Grand Prix,1996-08-11,,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
238,1996,15,27,Portuguese Grand Prix,1996-09-22,,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
252,1995,13,27,Portuguese Grand Prix,1995-09-24,,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
256,1995,17,29,Australian Grand Prix,1995-11-12,,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
261,1994,5,4,Spanish Grand Prix,1994-05-29,,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix
275,1993,3,31,European Grand Prix,1993-04-11,,http://en.wikipedia.org/wiki/1993_European_Grand_Prix
295,1992,7,7,Canadian Grand Prix,1992-06-14,,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix
307,1991,3,21,San Marino Grand Prix,1991-04-28,,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
