raceid,driverid,stop,lap,time,duration,milliseconds
884,815,2,23,14:39:06,20.578,20578
888,821,2,22,14:40:34,19.869,19869
848,3,1,12,14:25:02,21.054,21054
972,830,1,29,15:57:19,29.567,29567
900,826,2,36,18:08:31,23.920,23920
883,17,3,37,16:07:17,21.031,21031
967,839,2,28,15:37:35,24:45.092,1485092
884,4,1,9,14:17:21,18.909,18909
845,4,3,29,14:47:26,20.738,20738
874,10,2,40,16:12:57,21.520,21520
862,3,2,34,16:02:40,20.645,20645
857,153,1,16,15:28:37,22.856,22856
957,826,1,6,13:16:22,30.315,30315
868,39,2,35,14:03:37,27.944,27944
874,17,2,26,15:48:48,20.691,20691
870,817,3,47,15:16:46,20.027,20027
884,20,1,10,14:18:51,18.606,18606
927,20,1,17,15:35:47,23.996,23996
890,821,1,23,14:38:18,22.425,22425
892,823,1,18,14:31:18,26.302,26302
968,830,1,21,17:41:22,21.221,21221
899,4,2,47,15:05:13,22.732,22732
868,4,2,37,14:04:03,24.998,24998
901,828,3,38,17:15:01,26.030,26030
907,807,1,9,14:14:26,21.920,21920
939,832,3,37,21:19:08,29.885,29885
970,826,1,2,14:07:46,24.016,24016
982,1,1,1,20:06:27,30.442,30442
864,815,1,1,14:05:24,21.864,21864
861,13,1,3,16:10:03,24.034,24034
879,819,2,20,14:33:27,22.746,22746
850,30,3,56,15:35:53,19.930,19930
951,831,1,12,15:27:22,30.259,30259
980,13,2,29,14:58:40,23.092,23092
845,13,1,11,14:20:19,20.800,20800
976,815,3,20,17:47:36,26:34.609,1594609
957,830,1,7,13:18:23,31.995,31995
926,828,2,26,16:47:15,23.254,23254
914,828,1,2,15:07:18,18:33.851,1113851
853,811,3,40,15:06:27,22.273,22273
953,828,2,29,14:52:28,26.435,26435
982,825,2,2,20:10:02,26.903,26903
934,1,1,19,13:36:43,28.417,28417
887,807,2,25,13:50:08,26.256,26256
978,13,1,25,13:48:18,27.583,27583
863,5,3,25,15:47:05,23.639,23639
896,813,1,8,15:16:14,25.530,25530
934,828,3,41,14:16:26,29.828,29828
860,13,3,37,18:03:05,22.103,22103
877,811,1,32,18:06:19,22.587,22587
891,1,2,26,14:54:11,22.682,22682
841,815,1,23,17:40:27,23.438,23438
936,4,3,43,15:12:11,23.162,23162
853,817,2,20,14:55:30,30.777,30777
856,18,1,13,15:26:42,20.766,20766
900,824,2,35,18:19:32,22.656,22656
859,16,2,31,14:44:24,20.900,20900
907,13,1,14,14:20:24,21.896,21896
980,838,2,30,15:01:43,26.187,26187
843,813,1,10,15:21:35,23.160,23160
882,824,2,16,15:32:43,24.834,24834
852,1,1,10,14:23:14,21.895,21895
957,13,3,38,14:13:29,29.346,29346
930,8,1,17,14:30:09,22.623,22623
927,833,3,42,16:24:30,29.202,29202
851,10,2,28,14:50:32,20.613,20613
859,3,2,42,14:58:56,20.658,20658
893,16,2,25,20:52:54,30.166,30166
842,2,3,39,17:12:09,22.602,22602
902,13,3,38,19:09:23,24.575,24575
864,10,2,26,14:44:13,20.902,20902
879,818,1,15,14:25:27,22.362,22362
861,30,3,39,18:19:33,22.163,22163
916,154,1,16,14:34:33,24.688,24688
845,16,2,30,14:50:19,20.267,20267
909,155,1,15,14:25:55,20.121,20121
982,836,3,3,20:13:22,27.865,27865
885,821,1,28,14:42:09,25.364,25364
918,829,2,37,18:13:03,23.545,23545
893,3,2,41,21:26:16,29.616,29616
928,833,1,17,14:34:51,25.938,25938
866,30,2,43,15:00:53,22.524,22524
894,824,2,30,15:59:15,23.814,23814
847,24,3,52,16:39:20,33.278,33278
