raceid,driverid,stop,lap,time,duration,milliseconds
948,828,3,27,17:10:16,16.936,16936
869,817,1,19,14:29:34,18.374,18374
858,24,1,24,17:48:28,21.247,21247
884,807,3,34,14:56:00,22.324,22324
873,155,3,50,21:48:02,36.146,36146
962,18,3,27,20:57:36,29.025,29025
940,828,2,26,14:48:19,23.441,23441
881,821,3,36,17:09:30,22.394,22394
895,154,1,12,15:23:30,23.282,23282
957,817,1,6,13:16:16,30.198,30198
856,1,2,33,16:04:21,20.584,20584
900,822,1,10,17:24:46,34.921,34921
877,30,1,27,17:57:17,19.701,19701
914,825,5,40,16:45:43,24.361,24361
857,30,1,18,15:31:35,20.893,20893
847,17,3,50,16:35:03,22.770,22770
871,13,1,12,14:31:26,20.306,20306
861,807,2,15,17:30:50,23.549,23549
892,820,1,23,14:39:08,26.146,26146
908,820,3,29,14:56:02,29.737,29737
903,826,1,14,15:28:56,23.521,23521
861,814,1,2,16:07:52,23.988,23988
883,20,2,25,15:46:35,21.290,21290
874,20,2,37,16:06:11,20.346,20346
851,155,3,62,15:40:56,21.258,21258
870,1,1,18,14:32:53,20.436,20436
950,825,2,20,14:41:50,23.257,23257
866,817,1,17,14:26:17,21.689,21689
862,13,1,18,15:35:14,20.250,20250
954,1,1,24,14:35:00,22.243,22243
968,1,1,7,17:16:01,22.600,22600
944,13,3,55,15:15:12,23.401,23401
849,20,2,27,13:51:10,31.558,31558
869,17,1,12,14:19:43,18.253,18253
927,1,1,4,15:11:07,26.094,26094
858,153,1,15,17:31:05,43.574,43574
914,820,1,2,15:06:52,18:55.937,1135937
871,814,1,10,14:27:27,21.402,21402
915,826,2,37,16:09:35,30.321,30321
863,17,2,23,15:42:40,22.649,22649
849,816,1,11,13:25:14,28.742,28742
962,18,2,15,20:34:34,28.998,28998
930,815,1,19,14:33:59,22.468,22468
854,815,1,15,20:33:28,30.810,30810
847,808,1,36,16:11:52,23.816,23816
898,824,1,21,13:44:14,26.205,26205
857,1,2,24,15:40:48,27.193,27193
915,820,1,4,15:11:25,31.374,31374
901,18,3,39,17:15:13,25.028,25028
848,808,1,15,14:30:49,22.104,22104
884,3,2,27,14:45:06,20.032,20032
954,821,2,41,14:58:41,23.928,23928
848,813,1,10,14:22:02,21.301,21301
845,22,2,23,14:39:40,21.226,21226
975,815,1,19,14:30:56,23.229,23229
906,8,2,39,15:01:06,24.221,24221
852,815,3,23,14:51:40,23.883,23883
882,3,2,19,15:37:32,19.894,19894
951,826,1,1,15:05:38,41.282,41282
888,154,3,40,15:13:03,19.591,19591
962,3,1,1,20:06:14,26.350,26350
911,824,2,23,14:50:34,23.918,23918
967,825,4,41,16:23:25,24.265,24265
943,813,2,52,14:17:35,23.937,23937
863,8,1,11,15:22:13,22.412,22412
875,20,1,15,15:30:06,19.830,19830
903,155,1,11,15:23:49,24.883,24883
887,815,2,33,14:03:08,25.028,25028
902,8,3,41,19:15:09,24.453,24453
882,822,1,16,15:32:22,21.614,21614
846,813,2,54,15:18:38,25.687,25687
882,823,2,20,15:40:06,20.743,20743
962,18,1,1,20:06:33,42.815,42815
868,811,2,30,13:53:19,26.573,26573
887,818,2,25,13:50:17,26.317,26317
852,808,2,30,15:04:45,21.979,21979
930,8,2,41,15:07:35,21.789,21789
866,17,2,52,15:12:15,21.254,21254
877,818,2,33,18:08:11,19.885,19885
883,823,3,24,15:47:12,22.252,22252
867,815,2,25,14:48:26,20.904,20904
914,20,3,29,16:22:58,23.443,23443
879,818,3,29,14:48:26,25.976,25976
855,13,3,36,16:06:46,21.100,21100
897,4,2,44,18:23:20,21.453,21453
