resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
7827,14,24,10,21,19,14.0,14,14,0.0,61,+1:33.502,7059839.0,48.0,15.0,1:49.852,166.249,1
1351,81,33,17,18,20,17.0,17,17,0.0,58,,,38.0,17.0,1:24.247,219.682,12
13856,564,255,32,6,22,,R,25,0.0,7,,,,,,,3
7097,323,148,46,35,23,,R,16,0.0,35,,,,,,,5
11922,495,163,4,16,1,,R,19,0.0,12,,,,,,,20
20898,846,4,6,5,4,2.0,2,2,18.0,78,+1.138,7779511.0,77.0,4.0,1:16.471,157.236,1
3692,192,73,25,20,21,,R,15,0.0,52,,,,,,,6
18544,768,591,108,99,25,2.0,2,2,6.0,200,+27.63,13481430.0,,,,,1
1936,111,8,1,6,6,2.0,2,2,8.0,62,+1.882,5293940.0,,,,,1
10525,447,170,34,2,7,4.0,4,4,3.0,51,+56.312,4929163.0,,,,,1
6896,317,123,27,25,20,16.0,16,16,0.0,68,,,,,,,13
10942,462,95,32,12,3,5.0,5,5,2.0,52,,,,,,,11
14604,593,224,1,5,4,3.0,3,3,4.0,83,,,,,,,11
10067,429,186,50,10,23,,R,17,0.0,28,,,,,,,5
18132,748,526,107,28,6,20.0,20,20,0.0,134,,,,,,,109
4247,217,81,15,17,15,,R,21,0.0,7,,,,,,,5
5791,281,117,3,2,1,1.0,1,1,10.0,59,1:25:38.189,5138189.0,,,,,1
17914,741,364,95,12,5,2.0,2,2,6.0,52,+0.1,8057600.0,,,,,1
14782,599,238,32,1,2,10.0,10,10,0.0,73,,,,,,,12
1396,84,4,4,5,3,2.0,2,2,8.0,58,+18.609,5093063.0,58.0,3.0,1:25.524,224.694,1
20259,793,632,6,48,15,8.0,8,8,0.0,86,,,,,,,111
20241,804,578,6,1,5,2.0,2,2,3.0,22,+1:36.5,13642300.0,,,,,1
5140,257,71,3,0,4,2.0,2,2,6.0,70,,,,,,,11
9303,400,140,1,2,11,3.0,3,3,4.0,72,+30.818,6583510.0,,,,,1
10945,462,177,3,1,15,8.0,8,8,0.0,51,,,,,,,12
15401,623,243,37,27,25,10.0,10,10,0.0,77,,,,,,,13
10443,444,173,32,11,2,3.0,3,3,4.0,66,,,,,,,11
10858,459,123,21,30,15,7.0,7,7,0.0,69,,,,,,,11
3752,195,15,20,12,16,9.0,9,9,0.0,63,,,,,,,12
4282,219,81,15,17,18,12.0,12,12,0.0,52,,,,,,,11
23044,953,830,9,33,0,,R,18,0.0,34,,,34.0,18.0,1:26.563,138.779,3
8887,384,110,48,22,12,,R,23,0.0,11,,,,,,,86
14060,572,252,58,16,15,8.0,8,8,0.0,52,+52.9,5488500.0,,,,,1
4439,226,84,17,12,15,,R,15,0.0,34,,,,,,,4
19885,826,768,150,16,5,,R,14,0.0,126,,,,,,,3
19511,812,627,6,44,10,8.0,8,8,0.0,56,,,,,,,14
11970,497,187,1,7,6,7.0,7,7,0.0,75,+1:18.497,6327574.0,,,,,1
16518,674,365,26,18,18,10.0,10,10,0.0,14,+10:11.4,8954600.0,,,,,1
4542,231,21,18,21,16,8.0,8,8,0.0,67,,,,,,,12
11698,488,172,27,26,8,3.0,3,3,4.0,76,+1:29.24,6952620.0,,,,,1
7793,12,153,5,11,17,,R,20,0.0,0,,,,,,,4
7234,327,131,34,8,20,13.0,13,13,0.0,78,,,,,,,12
6662,310,84,34,7,17,,R,20,0.0,20,,,,,,,36
16409,668,341,11,7,7,,R,7,0.0,74,,,,,,,6
8192,364,94,18,23,13,9.0,9,9,0.0,44,,,,,,,11
5958,287,126,33,19,23,12.0,12,12,0.0,51,,,,,,,12
20368,338,807,3,10,15,,R,22,0.0,0,,,,,,,4
15095,611,304,1,7,6,1.0,1,1,9.0,80,1:56:46.049,7006049.0,,,,,1
13552,553,269,66,40,0,,F,29,0.0,0,,,,,,,81
17820,736,347,95,11,9,13.0,13,13,0.0,79,,,,,,,120
3837,199,35,3,1,3,7.0,7,7,0.0,59,,,,,,,11
3089,165,15,17,6,7,6.0,6,6,1.0,69,+1:01.687,6134000.0,,,,,1
3945,204,49,3,2,12,7.0,7,7,0.0,52,,,,,,,11
20779,841,20,9,1,1,1.0,1,1,25.0,58,1:29:30.259,5370259.0,44.0,4.0,1:29.844,212.488,1
11556,483,212,34,6,15,,R,12,0.0,49,,,,,,,3
4135,212,63,25,19,14,,R,19,0.0,35,,,,,,,29
1547,91,45,17,19,18,13.0,13,13,0.0,54,,,41.0,18.0,1:39.527,200.496,12
17536,724,385,66,15,3,,R,22,0.0,0,,,,,,,3
14059,572,230,37,9,16,7.0,7,7,0.0,52,+43.9,5479500.0,,,,,1
2914,157,23,3,5,3,6.0,6,6,1.0,53,+37.122,5290420.0,,,,,1
13460,551,231,1,1,2,3.0,3,3,4.0,80,+33.87,6014000.0,,,,,1
6421,303,119,3,6,2,1.0,1,1,10.0,53,1:33:09.533,5589533.0,,,,,1
1906,109,31,3,3,8,12.0,12,12,0.0,53,,,,,,,13
8930,386,77,6,28,3,4.0,4,4,3.0,51,+1:26.714,5692887.0,,,,,1
7519,335,55,25,4,7,,W,26,0.0,0,,,,,,,54
18406,760,479,118,20,17,,R,24,0.0,13,,,,,,,80
17376,718,364,183,6,2,1.0,1,1,9.0,65,2:09:50.32,7790320.0,,,,,1
12858,529,224,56,14,16,,R,24,0.0,9,,,,,,,7
21138,856,17,9,2,4,3.0,3,3,15.0,55,+12.477,5894471.0,55.0,2.0,1:40.294,201.547,1
5889,284,94,18,24,21,,R,21,0.0,15,,,,,,,20
11423,478,202,6,28,1,,W,26,0.0,0,,,,,,,3
12374,511,117,1,8,13,,W,25,0.0,0,,,,,,,54
4590,233,55,22,3,5,,R,12,0.0,44,,,,,,,23
3136,167,64,15,16,11,9.0,9,9,0.0,70,,,,,,,11
15800,639,329,200,27,19,,N,13,0.0,47,,,,,,,62
19905,827,642,51,4,2,1.0,1,1,8.0,36,2:45:46.2,9946200.0,,,,,1
10435,443,160,45,24,26,,R,22,0.0,3,,,,,,,3
1845,106,15,7,16,6,11.0,11,11,0.0,52,,,52.0,14.0,1:34.626,220.924,11
21341,864,814,10,11,12,14.0,14,14,0.0,65,,,44.0,10.0,1:28.313,189.756,11
19372,805,626,6,24,0,,W,17,0.0,0,,,,,,,3
1913,109,21,17,11,14,,R,19,0.0,0,,,,,,,10
22907,945,832,5,55,10,11.0,11,11,0.0,55,+1:43.525,6013700.0,38.0,15.0,1:46.998,186.867,1
3040,162,64,15,16,15,,R,22,0.0,0,,,,,,,20
20462,342,810,166,25,21,,R,20,0.0,25,,,19.0,22.0,1:22.255,146.179,36
2260,126,21,17,9,14,,R,22,0.0,6,,,,,,,5
11865,493,117,4,15,2,,R,20,0.0,26,,,,,,,22
7368,331,122,41,16,12,7.0,7,7,0.0,43,,,,,,,11
4013,207,15,18,21,17,9.0,9,9,0.0,55,,,,,,,13
15873,642,355,66,28,24,14.0,14,14,0.0,56,,,,,,,13
6081,291,130,36,14,0,,F,27,0.0,0,,,,,,,81
11766,490,199,3,2,7,10.0,10,10,0.0,78,,,,,,,12
6317,299,30,22,19,4,,R,12,0.0,63,,,,,,,41
14154,575,273,25,52,21,,R,19,0.0,27,,,,,,,27
8401,369,131,34,8,12,,R,24,0.0,11,,,,,,,10
10735,454,118,53,35,9,,R,24,0.0,14,,,,,,,5
9093,392,117,1,1,5,3.0,3,3,4.0,63,+45.327,6661685.0,,,,,1
17922,741,481,172,30,25,10.0,10,10,0.0,49,,,,,,,13
10340,440,177,3,6,4,6.0,6,6,1.0,78,,,,,,,11
