constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
16,bar,BAR,British,http://en.wikipedia.org/wiki/British_American_Racing
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
26,lola,Lola,British,http://en.wikipedia.org/wiki/MasterCard_Lola
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
28,forti,Forti,Italian,http://en.wikipedia.org/wiki/Forti
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
41,leyton,Leyton House,British,http://en.wikipedia.org/wiki/Leyton_House
42,coloni,Coloni,Italian,http://en.wikipedia.org/wiki/Enzo_Coloni_Racing_Car_Systems
44,eurobrun,Euro Brun,Italian,http://en.wikipedia.org/wiki/Euro_Brun
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
50,ram,RAM,British,http://en.wikipedia.org/wiki/RAM_Racing
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
52,spirit,Spirit,British,http://en.wikipedia.org/wiki/Spirit_(racing_team)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
57,ensign,Ensign,British,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
67,penske,Penske,American,http://en.wikipedia.org/wiki/Penske_Racing
77,trojan,Trojan,British,http://en.wikipedia.org/wiki/Trojan_(Racing_team)
81,tecno,Tecno,Italian,http://en.wikipedia.org/wiki/Tecno
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
125,connaught,Connaught,British,http://en.wikipedia.org/wiki/Connaught_Engineering
128,gordini,Gordini,French,http://en.wikipedia.org/wiki/Gordini
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
152,butterworth,Aston Butterworth,British,http://en.wikipedia.org/wiki/Aston_Butterworth
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
166,virgin,Virgin,British,http://en.wikipedia.org/wiki/Virgin_Racing
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
175,de_tomaso-alfa_romeo,De Tomaso-Alfa Romeo,Italian,http://en.wikipedia.org/wiki/De_Tomaso
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
187,mclaren-ford,McLaren-Ford,British,http://en.wikipedia.org/wiki/Team_McLaren
194,mclaren-brm,McLaren-BRM,British,http://en.wikipedia.org/wiki/McLaren_(racing)
196,matra-ford,Matra-Ford,French,http://en.wikipedia.org/wiki/Matra
202,shadow-ford,Shadow-Ford,British,http://en.wikipedia.org/wiki/Shadow_Racing_Cars
207,caterham,Caterham,Malaysian,http://en.wikipedia.org/wiki/Caterham_F1
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
8,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
