raceid,driverid,stop,lap,time,duration,milliseconds
927,815,2,35,16:09:15,35.776,35776
944,817,3,52,15:11:38,24.775,24775
848,20,2,30,14:56:16,20.441,20441
915,822,1,26,15:49:13,30.363,30363
961,817,1,16,14:27:03,23.745,23745
936,831,1,14,14:27:41,22.729,22729
859,153,1,21,14:31:26,22.773,22773
899,17,1,23,14:33:42,25.012,25012
933,828,3,45,15:04:13,22.449,22449
960,839,2,9,14:24:51,16:40.980,1000980
974,20,1,39,14:52:55,24.306,24306
974,838,1,43,14:58:56,24.768,24768
917,825,1,7,14:12:21,23.061,23061
937,822,2,15,14:36:40,17.343,17343
843,814,1,11,15:22:57,21.989,21989
879,37,1,14,14:24:13,25.787,25787
870,5,2,36,15:00:48,21.855,21855
978,839,1,20,13:40:15,29.194,29194
849,815,1,12,13:26:13,25.386,25386
944,13,1,10,14:16:08,23.887,23887
854,1,2,13,20:29:39,33.456,33456
967,836,3,52,16:42:00,25.509,25509
902,1,1,19,18:36:24,24.687,24687
888,821,3,41,15:15:07,21.160,21160
846,3,1,15,14:23:33,25.189,25189
888,154,3,40,15:13:03,19.591,19591
893,13,2,25,20:52:21,29.136,29136
957,826,2,16,13:36:19,30.327,30327
841,17,3,41,18:07:37,26.230,26230
916,20,2,2,14:08:25,23.909,23909
842,22,1,3,16:10:04,32.978,32978
874,813,1,16,15:31:44,21.361,21361
893,807,1,13,20:29:01,29.910,29910
870,813,3,52,15:23:48,13.206,13206
850,816,2,49,15:27:24,23.588,23588
881,814,2,20,16:41:12,2:03.124,123124
930,807,3,49,15:21:24,22.545,22545
954,825,1,39,14:56:12,23.162,23162
884,13,2,20,14:34:12,19.373,19373
956,807,2,24,14:32:37,21.580,21580
965,821,1,13,14:27:00,24.470,24470
938,18,1,25,14:41:32,24.310,24310
918,822,2,35,18:07:17,22.015,22015
968,821,1,8,17:18:19,22.032,22032
944,817,2,28,14:40:10,23.979,23979
869,5,3,44,15:04:41,19.233,19233
842,1,4,52,17:34:48,22.466,22466
875,813,1,21,15:41:35,21.137,21137
861,807,2,15,17:30:50,23.549,23549
864,815,2,17,14:30:09,21.055,21055
848,5,1,14,14:29:11,23.241,23241
934,832,1,12,13:25:22,29.393,29393
977,826,1,1,14:04:23,33.607,33607
940,18,2,27,14:49:59,23.801,23801
974,830,1,32,14:44:07,25.343,25343
976,828,3,22,17:53:45,21:54.950,1314950
846,18,1,15,14:22:57,25.280,25280
870,817,3,47,15:16:46,20.027,20027
913,4,3,31,21:04:03,28.991,28991
869,818,1,6,14:11:33,18.901,18901
879,10,2,19,14:31:36,21.442,21442
875,13,2,35,16:05:28,20.855,20855
887,4,2,30,13:58:10,24.789,24789
940,20,2,30,14:53:49,23.130,23130
901,13,2,27,16:53:28,24.577,24577
845,20,1,9,14:16:54,20.253,20253
875,815,2,33,16:02:54,20.767,20767
965,832,2,30,14:56:49,24.281,24281
851,4,3,36,15:00:23,19.936,19936
948,13,2,18,16:37:10,18:09.805,1089805
950,832,3,33,15:04:13,24.269,24269
859,153,2,48,15:07:11,21.855,21855
890,3,1,10,14:18:45,22.015,22015
882,815,2,31,15:58:33,20.253,20253
976,825,1,12,17:26:11,20.391,20391
