team_id,team_name
1103,Акрон
1106,Алабама-стрит
1107,Альбани (Нью-Йорк)
1110,Американский университет
1111,Аппалачи
1112,Аризона
1113,Аризонский государственный университет
1114,Арк Литл-Рок
1116,Арканзас
1117,Арканзас Стэйт
1118,Армстронн-стрит
1119,Армия
1120,Аубурн
1121,Августа
1123,Балл Ст
1125,Беллмонт
1127,Бингемтон
1128,Бирмингем СО
1129,Боис-Сте
1130,Бостонский колледж
1133,Бради
1135,Коричневый
1136,Брэнит
1139,Бутлер
1140,БЮУ
1141,С Michigan
1143,Калифорния
1151,Чаттануг
1153,Цинциннати
1154,Цитадель
1155,Клемсон
1157,Прибережная машина
1158,Кол-Чарлистон
1159,Колгейт
1163,Коннектикут
1165,Кёрнелл
1166,Крештадттон
1167,КС Бейкерсфилд
1169,ЦС Нортриджа
1170,КС Сакраменто
1171,Дартмут
1173,Дейтон
1174,Делавэр
1175,Делавэр-стрит
1179,Дрейк
1180,Дрексель
1181,Дюк
1185,Э-Мичиган
1186,Е-Вашингтон
1187,Восточная Каролина
1189,Элон
1190,ЭТУС
1191,Эвансвилл
1195,ФЛ-Gulf Coast
1197,Флорида А&М
1198,Международный аэропорт Флориды
1199,Флорида Ст
1200,Фордхэм
1201,Фресно-стейт
1203,Джордж Вашингтон
1206,Джордж Мейсон
1207,Джорджтаун
1210,Технологический институт Джорджии
1211,Гонзага
1215,Хардин-Симмонс
1216,Хартфорд
1217,Гарвард
1218,Гавайи
1221,Крестный путь
1222,Хьюстон
1227,"Шикаго, Иллинойс"
1228,Иллинойс
1229,Иллинойс
1230,воплощение
1231,Индиана
1234,Айова
1235,Айова Стейт
1237,Индианский университет Пердью в Индиане
1239,Джексонвилл
1241,Джеймс Мэдисон
1242,Канзас
1243,Кансас Стэйт
1244,Кенесав
1246,Кентукки
1247,Лас-Сальес
1249,Ламар
1250,Лехай
1253,Долина Святых
1255,Долгий лес
1256,Луизианский технический университет
1257,Луизвилл
1258,Лой-Моурмаунт
1259,Лойола Мэриленд
1261,ЛСУ
1262,МЭ Лоуэлл
1266,Маркетт
1267,Маршаллы
1268,Мэриленд
1270,Макниесс-стрит
1272,Мемфис
1274,"Майами, Флорида"
1275,"Майами, Огайо"
1276,Мичиган
1277,Мичиган Ст
1278,Миннесота
1279,Миссисипи
1280,Миссисипи-стейт
1281,Миссури
1284,"Монмут, Нью-Джерси"
1285,Монтана
1286,Монтана Ст
1287,Моурхед-стрит
1288,Морган Стрит
1290,Мэйвэлли Стрит
1291,Монастырь св. Марии
1292,МТСУ
1293,Мюррей-стрит
1296,Ниллинос
1298,Военный флот
1300,НЦЦ
1301,НЧएसУ
1303,НЕ Омаху
1304,Небраска
1306,Нью-Гэмпшир
1307,Новый Мексика
1308,Нью-Мексико СТ
1311,Николлс-стрит
1314,Северная Каролина
1317,Северный Техас
1318,Северо-Восточный
1322,Северо-запад Лос-Анджелеса
1323,Нотр-Дам
1325,Оهايو
1326,О하이о Стейт
1327,Оклахома-Сити
1328,Оклахома
1329,Оклахома Стэйт
1330,Старая Доминион
1332,Орегон
1334,Тихоокеан
1336,Пенсильвания
1337,Перпин
1338,Питтсбург
1340,Портленд-стрит
1344,Провиденс
1345,Пурдью
1346,Квиннипак
1353,Рутгерс
1354,Южная Каролина
1356,С ИЛЛИНОИСА
1357,Священное Сердце
1358,Сам Хьюстон Стрит
1360,Сан-Диего
1362,Сан-Франциско
1365,Сан-Клара
1369,СЕ Миссури Стэйт
1371,Сетон-Холл
1375,Южный Алабама
1378,Южный Флорида
1379,Южный Мисс
1381,Южный Юта
1382,Стамбула
1384,Сант-Франсисо-Пи
1385,Сент-Джонс
1386,"Святого Иосифа, Пенсильвания"
1389,Санта-Мария-Маджоре
1390,Стэнфорд
1392,Стонни-Брук
1393,Сиракузы
1394,Там C. Христи
1395,КУ
1396,Храм
1397,Теннесси
1398,Теннесси Стейт
1399,Технологический институт Теннесси
1400,Техас
1401,Техас А&М
1402,Техасский университет в Остине
1403,Техас Тех
1404,ТН Мартин
1406,Товсон
1407,Трой
1409,Тульса
1410,TX Панамерикан
1411,ТХ Саутерн
1413,Калифорнийский университет в Дейвисе
1414,УЦИР
1415,Калифорнийский университет в Риверсайде
1417,УКЛА
1418,УЛЛ
1420,УМБЦ
1421,Университет Северной Каролины в Ашвилле
1422,Университет Северной Каролины в Гринсборо
1423,УЦВ Уиллмингтон
1425,Туранский университетский консорциум
1427,УТ Сан-Антонио
1433,Коммонвеллт Вирджинии
1435,Вандервиль
1437,Виланова
1438,Вирджиния
1441,Западная Каролина
1445,В. Салем-стрит
1446,В Техасском АГИ
1447,Вагнер
1448,Уэйк-Форест
1449,Вашингтон
1450,Вашингтон-стрит
1451,Вебер-стрит
1452,Западная Вирджиния
1453,ЗИГЭ в Грине Бэй
1458,Висконсин
1459,Уоффорд
1460,Правая улица
1461,Уайоминг
1462,Ксавьер
1463,Ялла
