city_id,city,country_id,last_update
1,А Коруня (Ла-Коруня),87,2006-02-15 03:45:25
6,Аддис-Абеба,31,2006-02-15 03:45:25
10,Акишима,50,2006-02-15 03:45:25
20,Адмирал Браун,6,2006-02-15 03:45:25
21,Алварада,15,2006-02-15 03:45:25
37,Асунин,73,2006-02-15 03:45:25
46,Баицзян,23,2006-02-15 03:45:25
47,Байцин,23,2006-02-15 03:45:25
51,Балурат,44,2006-02-15 03:45:25
52,Баменда,19,2006-02-15 03:45:25
62,Баюган,75,2006-02-15 03:45:25
72,Берн,91,2006-02-15 03:45:25
73,Бхавнагар,44,2006-02-15 03:45:25
74,Бхилвара,44,2006-02-15 03:45:25
86,Ботошани,78,2006-02-15 03:45:25
94,Броктон,103,2006-02-15 03:45:25
95,Бухарест,78,2006-02-15 03:45:25
98,Кабуйоао,75,2006-02-15 03:45:25
105,Кайен,35,2006-02-15 03:45:25
108,Чанхва,92,2006-02-15 03:45:25
111,Шарлотта Амалеи,106,2006-02-15 03:45:25
121,Ватикан,41,2006-02-15 03:45:25
130,Куаутла,60,2006-02-15 03:45:25
132,Кумань,104,2006-02-15 03:45:25
139,Даксиан,23,2006-02-15 03:45:25
144,Дхуле (Дхуллия),44,2006-02-15 03:45:25
151,Еде,67,2006-02-15 03:45:25
165,Езэйза,6,2006-02-15 03:45:25
171,Фонтана,103,2006-02-15 03:45:25
178,Гарленд,103,2006-02-15 03:45:25
189,Гвару,15,2006-02-15 03:45:25
193,Хэйнинг,23,2006-02-15 03:45:25
197,Халифакс,44,2006-02-15 03:45:25
198,Халле/Саале,38,2006-02-15 03:45:25
199,Хами,23,2006-02-15 03:45:25
205,Хиросима,50,2006-02-15 03:45:25
206,Хоэйда,107,2006-02-15 03:45:25
209,Хсичух,92,2006-02-15 03:45:25
224,Исесаки,50,2006-02-15 03:45:25
239,Джханси,44,2006-02-15 03:45:25
240,Джинчань,23,2006-02-15 03:45:25
253,Какамигаха́ра,50,2006-02-15 03:45:25
266,Килис,97,2006-02-15 03:45:25
285,Курган,80,2006-02-15 03:45:25
298,Леншуйцзян,23,2006-02-15 03:45:25
312,Лондон,102,2006-02-15 03:45:25
317,Люзиния,15,2006-02-15 03:45:25
334,Меро,6,2006-02-15 03:45:25
336,Мирадж,44,2006-02-15 03:45:25
341,Монклова,60,2006-02-15 03:45:25
348,Мвене-Диту,25,2006-02-15 03:45:25
357,Наю,86,2006-02-15 03:45:25
366,Нхотэанг,105,2006-02-15 03:45:25
369,Новотериск,80,2006-02-15 03:45:25
376,Окаяма,50,2006-02-15 03:45:25
383,Ошاوا,20,2006-02-15 03:45:25
384,Османайе,97,2006-02-15 03:45:25
392,Парал,85,2006-02-15 03:45:25
401,Патрас,39,2006-02-15 03:45:25
415,Проболингго,45,2006-02-15 03:45:25
419,Пурвакарт,45,2006-02-15 03:45:25
428,Ранкагуа,22,2006-02-15 03:45:25
431,Рио-Кларо,15,2006-02-15 03:45:25
441,Сент-Луис,103,2006-02-15 03:45:25
446,Салинас,103,2006-02-15 03:45:25
450,Сан-Фели́пе-де-Пуэрто-Пла́та,27,2006-02-15 03:45:25
455,Санна,107,2006-02-15 03:45:25
462,Саня,23,2006-02-15 03:45:25
465,Саваж,29,2006-02-15 03:45:25
469,Шаогуан,23,2006-02-15 03:45:25
472,Шикарпур,72,2006-02-15 03:45:25
478,Шилигур,44,2006-02-15 03:45:25
487,Согамо́со,24,2006-02-15 03:45:25
499,Стерлинг Хайтс,103,2006-02-15 03:45:25
502,Суйхуа,23,2006-02-15 03:45:25
508,Саннивейл,103,2006-02-15 03:45:25
516,Тафуна,3,2006-02-15 03:45:25
517,Тагуиг,75,2006-02-15 03:45:25
539,Тонгхэ,86,2006-02-15 03:45:25
544,Тулуза,34,2006-02-15 03:45:25
547,Цуяма,50,2006-02-15 03:45:25
560,Вадуз,55,2006-02-15 03:45:25
566,Варанаси (Бенарес),44,2006-02-15 03:45:25
574,Уйфанг,23,2006-02-15 03:45:25
600,Зигиншор,83,2006-02-15 03:45:25
