provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
266,Prov. Giant Pet, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
284,Prov. Imperial, , ,,,,,1999-10-13T10:41:21,2000-10-12T10:41:21,9,
318,Prov. Boston Re, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
333,Prov. Driven Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
341,Prov. Expert Ke, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
342,Prov. Expert Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,4,
345,Prov. Expert Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
370,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
385,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
389,Prov. Imperial, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
394,Prov. Just Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
404,Prov. Apex Need, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
406,Prov. Apex Petr, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
416,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
427,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
430,Prov. Computer, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
437,Prov. Driven Qu, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,6,
439,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
