charge_no,member_no,provider_no,category_no,charge_dt,charge_amt,statement_no,charge_code
1675545,9389,462,6,1999-08-12T10:49:26,2805.0,9389,
1546439,8788,481,6,1999-09-30T10:47:12,294.0,28788,
1064867,8604,490,6,1999-09-07T10:48:36,1111.0,18604,
1634370,3252,448,5,1999-09-12T10:46:16,1745.0,13252,
1316827,5106,442,10,1999-08-31T10:44:53,1378.0,15106,
930181,9209,266,7,1999-06-16T10:45:56,2454.0,9209,
1283570,7741,439,2,1999-07-23T10:50:03,2592.0,7741,
1258077,1866,370,7,1999-07-30T10:48:04,3748.0,1866,
1477094,9685,460,4,1999-07-23T10:49:33,4555.0,9685,
1630392,6104,450,7,1999-08-14T10:45:57,191.0,16104,
1814447,9761,495,7,1999-09-01T10:44:42,206.0,19761,
41032,7314,486,9,1999-10-04T10:46:47,2687.0,27314,
23984,9984,448,2,1999-08-01T10:45:25,2770.0,9984,
1389312,9265,496,7,1999-08-03T10:50:30,2901.0,9265,
1738386,7530,483,8,1999-09-02T10:46:34,4240.0,17530,
1088715,9794,463,6,1999-08-15T10:50:28,507.0,19794,
534271,9537,461,8,1999-09-22T10:46:15,3392.0,29537,
824579,9629,385,2,1999-08-31T10:45:30,3108.0,19629,
1597606,9557,470,6,1999-07-17T10:51:09,2945.0,9557,
1056892,3777,389,10,1999-08-29T10:47:59,295.0,13777,
33357,9590,489,3,1999-09-23T10:46:11,1890.0,29590,
1873239,3852,494,5,1999-10-02T10:49:15,4718.0,23852,
841242,9158,485,6,1999-09-18T10:46:48,197.0,29158,
52643,9829,436,3,1999-09-22T10:47:41,3200.0,29829,
1262974,8450,478,2,1999-07-13T10:48:27,2940.0,8450,
623851,9848,482,9,1999-09-24T10:45:25,2429.0,29848,
1547058,9815,462,9,1999-07-15T10:47:14,1166.0,9815,
17958,6050,491,6,1999-08-05T10:44:58,3465.0,6050,
641282,7157,333,6,1999-10-08T10:46:48,1944.0,27157,
57733,9049,394,10,1999-06-22T10:48:03,4544.0,9049,
1413998,5360,341,6,1999-10-13T10:44:40,1292.0,0,
1541363,5662,498,8,1999-10-08T10:46:48,1425.0,25662,
1923320,9902,430,9,1999-09-22T10:45:22,4701.0,29902,
851793,6764,478,8,1999-10-02T10:47:36,2203.0,26764,
818760,2466,492,8,1999-08-17T10:45:02,4640.0,12466,
1197496,9099,499,9,1999-09-25T10:51:09,2890.0,29099,
1504891,8482,342,3,1999-08-20T10:43:59,4576.0,18482,
904177,9182,471,4,1999-08-10T10:43:56,1991.0,9182,
1552139,1700,466,8,1999-07-09T10:47:39,4151.0,1700,
1773319,8016,497,6,1999-07-15T10:49:16,676.0,8016,
1233525,9875,408,9,1999-08-05T10:46:12,759.0,9875,
1972394,5522,466,10,1999-10-03T10:49:12,4568.0,25522,
1310069,8500,490,3,1999-09-20T10:44:22,4038.0,28500,
1386444,9224,455,9,1999-08-07T10:50:17,903.0,9224,
1391266,9797,476,4,1999-08-13T10:50:39,1811.0,19797,
923716,8177,488,8,1999-09-13T10:45:24,4186.0,28177,
905964,9754,448,2,1999-08-05T10:44:04,3857.0,9754,
546371,8775,489,8,1999-07-23T10:47:11,1749.0,8775,
1968301,4836,444,2,1999-08-31T10:48:52,3216.0,14836,
1942934,9621,416,2,1999-09-03T10:46:55,353.0,19621,
1555334,9295,492,5,1999-08-20T10:47:52,917.0,19295,
576861,9992,498,4,1999-08-07T10:49:32,2159.0,9992,
1900086,9168,479,6,1999-10-04T10:43:38,2426.0,29168,
861956,8600,427,5,1999-09-18T10:48:22,1186.0,28600,
1390190,3802,463,7,1999-09-20T10:50:34,1696.0,23802,
1266070,9467,496,9,1999-06-28T10:48:42,993.0,9467,
825875,8355,406,8,1999-09-08T10:45:36,1800.0,18355,
1457992,8278,500,2,1999-06-21T10:48:04,2713.0,8278,
1029614,9350,458,10,1999-08-15T10:45:53,3799.0,19350,
1287563,9996,284,5,1999-10-09T10:50:22,3873.0,29996,
1815655,7440,500,6,1999-10-09T10:44:47,2156.0,27440,
1284730,6927,499,2,1999-07-09T10:50:09,4077.0,6927,
541645,3516,444,8,1999-07-18T10:46:49,506.0,3516,
1756580,4291,485,6,1999-09-07T10:47:58,917.0,14291,
1720395,6869,498,5,1999-09-29T10:45:09,7.0,26869,
1227386,9150,497,6,1999-07-21T10:45:43,3806.0,9150,
783805,6938,404,9,1999-09-17T10:50:04,912.0,26938,
1981529,5984,345,9,1999-07-08T10:49:54,3833.0,5984,
1237109,8288,451,8,1999-08-16T10:46:29,4541.0,18288,
1628046,7716,333,8,1999-07-06T10:45:46,4320.0,7716,
68592,8843,495,7,1999-08-17T10:48:54,1159.0,18843,
1814626,9083,455,6,1999-06-24T10:44:42,4398.0,9083,
1294133,4722,468,7,1999-09-07T10:50:53,4248.0,14722,
1208249,3546,437,7,1999-08-26T10:44:14,550.0,13546,
733954,4257,318,2,1999-10-05T10:46:14,3250.0,24257,
1290970,5996,491,6,1999-07-15T10:50:38,2837.0,5996,
