orderid,productid,unitprice,quantity,discount
10626,71,21.5,20,0.0
10380,60,27.2,6,0.0
10407,69,28.8,15,0.0
10922,17,39.0,15,0.0
10591,54,7.45,50,0.0
10461,21,8.0,40,0.0
10817,26,31.23,40,0.0
10745,44,19.45,16,0.0
10969,46,12.0,9,0.0
10476,70,12.0,12,0.0
10687,9,97.0,50,0.0
10609,21,10.0,6,0.0
10536,33,2.5,30,0.0
10486,74,8.0,16,0.0
10341,33,2.0,8,0.0
10375,54,5.9,10,0.0
10948,55,24.0,4,0.0
10607,33,2.5,14,0.0
11064,17,39.0,77,0.0
10995,51,53.0,20,0.0
10873,21,10.0,20,0.0
10566,76,18.0,10,0.0
10402,23,7.2,60,0.0
11053,64,33.25,25,0.0
10286,62,39.4,40,0.0
10567,59,55.0,40,0.0
10489,11,16.8,15,0.0
10355,57,15.6,25,0.0
11013,45,9.5,20,0.0
10705,32,32.0,4,0.0
10729,1,18.0,50,0.0
10262,56,30.4,2,0.0
11071,7,30.0,15,0.0
10577,39,18.0,10,0.0
10802,30,25.89,25,0.0
10300,66,13.6,30,0.0
10835,59,55.0,15,0.0
10768,31,12.5,50,0.0
10812,72,34.8,40,0.0
10964,18,62.5,6,0.0
10439,12,30.4,15,0.0
10475,76,14.4,42,0.0
10975,8,40.0,16,0.0
10273,10,24.8,24,0.0
11054,33,2.5,10,0.0
10495,23,7.2,10,0.0
10621,23,9.0,10,0.0
10539,21,10.0,15,0.0
10483,34,11.2,35,0.0
10746,69,36.0,40,0.0
10593,76,18.0,4,0.0
10499,28,45.6,20,0.0
10253,31,10.0,20,0.0
10549,51,53.0,48,0.0
10455,53,26.2,50,0.0
11024,33,2.5,30,0.0
10325,31,10.0,4,0.0
10337,72,27.8,25,0.0
10806,65,21.05,2,0.0
10652,42,14.0,20,0.0
10773,75,7.75,7,0.0
10617,59,55.0,30,0.0
10658,60,34.0,55,0.0
11055,51,53.0,20,0.0
10869,1,18.0,40,0.0
10847,60,34.0,45,0.0
10613,13,6.0,8,0.0
11001,7,30.0,60,0.0
11004,76,18.0,6,0.0
11007,29,123.79,10,0.0
10304,71,17.2,2,0.0
10289,64,26.6,9,0.0
10342,55,19.2,40,0.0
10511,4,22.0,50,0.0
10453,48,10.2,15,0.0
10968,24,4.5,30,0.0
10302,28,36.4,28,0.0
11065,54,7.45,20,0.0
10537,72,34.8,21,0.0
10839,58,13.25,30,0.0
10660,20,81.0,21,0.0
