raceid,year,round,circuitid,name,date,time,url
5,2009,5,4,Spanish Grand Prix,2009-05-10,12:00:00,http://en.wikipedia.org/wiki/2009_Spanish_Grand_Prix
35,2008,18,18,Brazilian Grand Prix,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
39,2007,4,4,Spanish Grand Prix,2007-05-13,12:00:00,http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix
70,2006,18,18,Brazilian Grand Prix,2006-10-22,14:00:00,http://en.wikipedia.org/wiki/2006_Brazilian_Grand_Prix
97,2004,8,7,Canadian Grand Prix,2004-06-13,,http://en.wikipedia.org/wiki/2004_Canadian_Grand_Prix
121,2003,14,14,Italian Grand Prix,2003-09-14,,http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix
145,2001,5,4,Spanish Grand Prix,2001-04-29,,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
146,2001,6,23,Austrian Grand Prix,2001-05-13,,http://en.wikipedia.org/wiki/2001_Austrian_Grand_Prix
216,1997,10,10,German Grand Prix,1997-07-27,,http://en.wikipedia.org/wiki/1997_German_Grand_Prix
223,1997,17,26,European Grand Prix,1997-10-26,,http://en.wikipedia.org/wiki/1997_European_Grand_Prix
224,1996,1,1,Australian Grand Prix,1996-03-10,,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix
226,1996,3,25,Argentine Grand Prix,1996-04-07,,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix
244,1995,5,6,Monaco Grand Prix,1995-05-28,,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
249,1995,10,11,Hungarian Grand Prix,1995-08-13,,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix
261,1994,5,4,Spanish Grand Prix,1994-05-29,,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix
263,1994,7,8,French Grand Prix,1994-07-03,,http://en.wikipedia.org/wiki/1994_French_Grand_Prix
314,1991,10,11,Hungarian Grand Prix,1991-08-11,,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix
