city_id,city,country_id,last_update
7,Аден,107,2006-02-15 03:45:25
8,Адони,44,2006-02-15 03:45:25
36,Ашкелон,48,2006-02-15 03:45:25
44,Сумка,15,2006-02-15 03:45:25
62,Баюган,75,2006-02-15 03:45:25
65,Белвью,103,2006-02-15 03:45:25
81,Биргундж,66,2006-02-15 03:45:25
93,Бриндизи,49,2006-02-15 03:45:25
96,Буэнавентура,24,2006-02-15 03:45:25
98,Кабуйуао,75,2006-02-15 03:45:25
115,Кишинёв,61,2006-02-15 03:45:25
121,Ватикан,41,2006-02-15 03:45:25
132,Кумон,104,2006-02-15 03:45:25
149,Данди,102,2006-02-15 03:45:25
151,"Извините, но я не понимаю, что вы имеете в виду под ""еде"". Пожалуйста, уточните ваш запрос, и я с радостью предоставлю перевод.",67,2006-02-15 03:45:25
156,Элист,80,2006-02-15 03:45:25
168,Фенгшань,92,2006-02-15 03:45:25
170,Флоренция,24,2006-02-15 03:45:25
175,Фуджоу,23,2006-02-15 03:45:25
176,Гандинагар,44,2006-02-15 03:45:25
177,Садовый городок,103,2006-02-15 03:45:25
178,Гарланд,103,2006-02-15 03:45:25
179,Гатино,20,2006-02-15 03:45:25
185,Гран-Прайр,103,2006-02-15 03:45:25
188,Гвадалахара,60,2006-02-15 03:45:25
190,Гуас-Линдас-де-Гойс,15,2006-02-15 03:45:25
205,Хиросима,50,2006-02-15 03:45:25
206,Ходейда,107,2006-02-15 03:45:25
226,Иваки,50,2006-02-15 03:45:25
233,Джалиб аль-Шурукт,53,2006-02-15 03:45:25
235,Ярославль,80,2006-02-15 03:45:25
242,Джинчжоу,23,2006-02-15 03:45:25
245,Джолиет,103,2006-02-15 03:45:25
251,Кабул,1,2006-02-15 03:45:25
260,Каназава,50,2006-02-15 03:45:25
268,Химчон,86,2006-02-15 03:45:25
269,Кингстаун,81,2006-02-15 03:45:25
271,Кисуму,52,2006-02-15 03:45:25
279,Коулун и Новый Коулун,42,2006-02-15 03:45:25
285,Курган,80,2006-02-15 03:45:25
293,Лаохекоу,23,2006-02-15 03:45:25
304,Лилонгве,58,2006-02-15 03:45:25
308,Липецк,80,2006-02-15 03:45:25
334,Мерло,6,2006-02-15 03:45:25
346,Мунгер (Монгыр),44,2006-02-15 03:45:25
352,Набережные Тели,80,2006-02-15 03:45:25
368,Нови-Сад,108,2006-02-15 03:45:25
370,Нукуалofa,95,2006-02-15 03:45:25
372,боль,52,2006-02-15 03:45:25
374,Огбомошо,69,2006-02-15 03:45:25
375,Окара,72,2006-02-15 03:45:25
376,Окайама,50,2006-02-15 03:45:25
381,Здравствуйте,69,2006-02-15 03:45:25
387,Улу,33,2006-02-15 03:45:25
390,Ойо,69,2006-02-15 03:45:25
446,Салинас,103,2006-02-15 03:45:25
454,Сан-Мигель-де-Тукум,6,2006-02-15 03:45:25
469,Шаогуан,23,2006-02-15 03:45:25
492,Сус,96,2006-02-15 03:45:25
523,Танауан,75,2006-02-15 03:45:25
531,Тебоксары,80,2006-02-15 03:45:25
537,Тели,23,2006-02-15 03:45:25
547,Цуяма,50,2006-02-15 03:45:25
551,Удине,49,2006-02-15 03:45:25
552,Уеда,50,2006-02-15 03:45:25
555,Урава,50,2006-02-15 03:45:25
571,Вин,105,2006-02-15 03:45:25
594,Заоян,23,2006-02-15 03:45:25
