city_id,city,country_id,last_update
38,Афинай,39,2006-02-15T03:45:25
71,Берхампор (Бахарампур),44,2006-02-15T03:45:25
89,Браслия,15,2006-02-15T03:45:25
108,Чанхва,92,2006-02-15T03:45:25
115,Кишинев,61,2006-02-15T03:45:25
119,Сипарай,45,2006-02-15T03:45:25
128,Крдова,6,2006-02-15T03:45:25
152,Эффон-Алайе,69,2006-02-15T03:45:25
155,Эль-Монте,103,2006-02-15T03:45:25
157,Эмейшан,23,2006-02-15T03:45:25
170,Флоренсия,24,2006-02-15T03:45:25
184,Горонтало,45,2006-02-15T03:45:25
198,Халле/Сале,38,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
231,Джайпур,44,2006-02-15T03:45:25
250,Юрез,60,2006-02-15T03:45:25
260,Каназава,50,2006-02-15T03:45:25
270,Кирово-Тепетск,80,2006-02-15T03:45:25
287,Кувана,50,2006-02-15T03:45:25
292,Ланкастер,103,2006-02-15T03:45:25
307,Линц,9,2006-02-15T03:45:25
317,Луциния,15,2006-02-15T03:45:25
326,Маракабо,104,2006-02-15T03:45:25
329,Маскат,71,2006-02-15T03:45:25
351,Наала-Порто,63,2006-02-15T03:45:25
363,Нджамна,21,2006-02-15T03:45:25
441,Сент-Луис,103,2006-02-15T03:45:25
463,Сасебо,50,2006-02-15T03:45:25
464,Сатна,44,2006-02-15T03:45:25
481,Сирян,46,2006-02-15T03:45:25
503,Суллана,74,2006-02-15T03:45:25
531,Teboksary,80,2006-02-15T03:45:25
