statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
2292,2292,1999-08-13T00:00:00,1999-09-02T00:00:00,8121.0,
5278,5278,1999-08-13T00:00:00,1999-09-02T00:00:00,11859.0,
5584,5584,1999-08-13T00:00:00,1999-09-02T00:00:00,10281.0,
5999,5999,1999-08-13T00:00:00,1999-09-02T00:00:00,13535.0,
6163,6163,1999-08-13T00:00:00,1999-09-02T00:00:00,8093.0,
6343,6343,1999-08-13T00:00:00,1999-09-02T00:00:00,10620.0,
6378,6378,1999-08-13T00:00:00,1999-09-02T00:00:00,12292.0,
6468,6468,1999-08-13T00:00:00,1999-09-02T00:00:00,31934.0,
6665,6665,1999-08-13T00:00:00,1999-09-02T00:00:00,16055.0,
7100,7100,1999-08-13T00:00:00,1999-09-02T00:00:00,11126.0,
7368,7368,1999-08-13T00:00:00,1999-09-02T00:00:00,13897.0,
7396,7396,1999-08-13T00:00:00,1999-09-02T00:00:00,21110.0,
7510,7510,1999-08-13T00:00:00,1999-09-02T00:00:00,15029.0,
7555,7555,1999-08-13T00:00:00,1999-09-02T00:00:00,14682.0,
7769,7769,1999-08-13T00:00:00,1999-09-02T00:00:00,17294.0,
7861,7861,1999-08-13T00:00:00,1999-09-02T00:00:00,18680.0,
8013,8013,1999-08-13T00:00:00,1999-09-02T00:00:00,44454.0,
8121,8121,1999-08-13T00:00:00,1999-09-02T00:00:00,25200.0,
8198,8198,1999-08-13T00:00:00,1999-09-02T00:00:00,21666.0,
9168,9168,1999-08-13T00:00:00,1999-09-02T00:00:00,29240.0,
9198,9198,1999-08-13T00:00:00,1999-09-02T00:00:00,32373.0,
9204,9204,1999-08-13T00:00:00,1999-09-02T00:00:00,28867.0,
9275,9275,1999-08-13T00:00:00,1999-09-02T00:00:00,28700.0,
9300,9300,1999-08-13T00:00:00,1999-09-02T00:00:00,20481.0,
9468,9468,1999-08-13T00:00:00,1999-09-02T00:00:00,42477.0,
9518,9518,1999-08-13T00:00:00,1999-09-02T00:00:00,45433.0,
9737,9737,1999-08-13T00:00:00,1999-09-02T00:00:00,44866.0,
9848,9848,1999-08-13T00:00:00,1999-09-02T00:00:00,59788.0,
9863,9863,1999-08-13T00:00:00,1999-09-02T00:00:00,66025.0,
9915,9915,1999-08-13T00:00:00,1999-09-02T00:00:00,41911.0,
9950,9950,1999-08-13T00:00:00,1999-09-02T00:00:00,62465.0,
9982,9982,1999-08-13T00:00:00,1999-09-02T00:00:00,70627.0,
13777,3777,1999-09-13T00:00:00,1999-10-03T00:00:00,12044.0,
14137,4137,1999-09-13T00:00:00,1999-10-03T00:00:00,262.0,
14747,4747,1999-09-13T00:00:00,1999-10-03T00:00:00,12008.0,
15983,5983,1999-09-13T00:00:00,1999-10-03T00:00:00,8936.0,
16102,6102,1999-09-13T00:00:00,1999-10-03T00:00:00,17543.0,
16221,6221,1999-09-13T00:00:00,1999-10-03T00:00:00,7813.0,
16286,6286,1999-09-13T00:00:00,1999-10-03T00:00:00,3609.0,
17064,7064,1999-09-13T00:00:00,1999-10-03T00:00:00,17128.0,
17147,7147,1999-09-13T00:00:00,1999-10-03T00:00:00,14161.0,
18126,8126,1999-09-13T00:00:00,1999-10-03T00:00:00,17420.0,
18296,8296,1999-09-13T00:00:00,1999-10-03T00:00:00,11716.0,
18360,8360,1999-09-13T00:00:00,1999-10-03T00:00:00,31160.0,
18638,8638,1999-09-13T00:00:00,1999-10-03T00:00:00,11607.0,
18645,8645,1999-09-13T00:00:00,1999-10-03T00:00:00,28172.0,
18708,8708,1999-09-13T00:00:00,1999-10-03T00:00:00,12728.0,
18816,8816,1999-09-13T00:00:00,1999-10-03T00:00:00,17171.0,
19177,9177,1999-09-13T00:00:00,1999-10-03T00:00:00,15696.0,
19204,9204,1999-09-13T00:00:00,1999-10-03T00:00:00,31598.0,
19245,9245,1999-09-13T00:00:00,1999-10-03T00:00:00,21787.0,
19394,9394,1999-09-13T00:00:00,1999-10-03T00:00:00,28051.0,
19452,9452,1999-09-13T00:00:00,1999-10-03T00:00:00,12843.0,
19998,9998,1999-09-13T00:00:00,1999-10-03T00:00:00,87578.0,
5259,5259,1999-08-13T00:00:00,1999-09-02T00:00:00,7499.0,
18082,8082,1999-09-13T00:00:00,1999-10-03T00:00:00,16057.0,
14286,4286,1999-09-13T00:00:00,1999-10-03T00:00:00,2959.0,
6683,6683,1999-08-13T00:00:00,1999-09-02T00:00:00,11015.0,
12613,2613,1999-09-13T00:00:00,1999-10-03T00:00:00,3916.0,
483,483,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
18420,8420,1999-09-13T00:00:00,1999-10-03T00:00:00,38004.0,
9792,9792,1999-08-13T00:00:00,1999-09-02T00:00:00,47951.0,
19575,9575,1999-09-13T00:00:00,1999-10-03T00:00:00,23049.0,
14004,4004,1999-09-13T00:00:00,1999-10-03T00:00:00,0.0,
2714,2714,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
6918,6918,1999-08-13T00:00:00,1999-09-02T00:00:00,11589.0,
62,62,1999-08-13T00:00:00,1999-09-02T00:00:00,0.0,
3495,3495,1999-08-13T00:00:00,1999-09-02T00:00:00,5769.0,
8746,8746,1999-08-13T00:00:00,1999-09-02T00:00:00,31326.0,
17457,7457,1999-09-13T00:00:00,1999-10-03T00:00:00,6591.0,
