corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
112,Corp. Boston LightingCo., , ,,,,,2004-10-12T10:41:26,7,
230,Corp. Computer TransitCorp., , ,,,,,2004-10-12T10:41:26,3,
249,Corp. Expert Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
278,Corp. Humble RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,1,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
476,Corp. Humble PetroleumAg., , ,,,,,2004-10-12T10:41:26,3,
240,Corp. Driven TransitCorp., , ,,,,,2004-10-12T10:41:26,8,
294,Corp. Just NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,5,
302,Corp. Apex LightingLtd., , ,,,,,2004-10-12T10:41:26,1,
386,Corp. Imperial PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
448,Corp. Expert RestaurantsAg., , ,,,,,2004-10-12T10:41:26,6,
492,Corp. Just LightingAg., , ,,,,,2004-10-12T10:41:26,3,
155,Corp. Famous OperaCo., , ,,,,,2004-10-12T10:41:26,7,
187,Corp. Imperial QuestsCo., , ,,,,,2004-10-12T10:41:26,2,
200,Corp. Just TransitCo., , ,,,,,2004-10-12T10:41:26,4,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
260,Corp. Famous TransitCorp., , ,,,,,2004-10-12T10:41:26,7,
311,Corp. Boston Key StonesLtd., , ,,,,,2004-10-12T10:41:26,2,
369,Corp. Giant Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,6,
373,Corp. Humble MachineryLtd., , ,,,,,2004-10-12T10:41:26,4,
411,Corp. Boston Key StonesAg., , ,,,,,2004-10-12T10:41:26,7,
423,Corp. Computer MachineryAg., , ,,,,,2004-10-12T10:41:26,7,
447,Corp. Expert QuestsAg., , ,,,,,2004-10-12T10:41:26,3,
453,Corp. Famous MachineryAg., , ,,,,,2004-10-12T10:41:26,8,
483,Corp. Imperial MachineryAg., , ,,,,,2004-10-12T10:41:26,6,
118,Corp. Boston RestaurantsCo., , ,,,,,2004-10-12T10:41:26,1,
336,Corp. Driven PetroleumLtd., , ,,,,,2004-10-12T10:41:26,3,
262,Corp. Giant LightingCorp., , ,,,,,2004-10-12T10:41:26,3,
272,Corp. Humble LightingCorp., , ,,,,,2004-10-12T10:41:26,2,
190,Corp. Imperial TransitCo., , ,,,,,2004-10-12T10:41:26,5,
125,Corp. Computer OperaCo., , ,,,,,2004-10-12T10:41:26,5,
238,Corp. Driven RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
44,Corp. Expert NeedleworkInc., , ,,,,,2004-10-12T10:41:26,6,
84,Corp. Imperial NeedleworkInc., , ,,,,,2004-10-12T10:41:26,5,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
15,Corp. Boston OperaInc., , ,,,,,2004-10-12T10:41:26,8,
296,Corp. Just PetroleumCorp., , ,,,,,2004-10-12T10:41:26,8,
80,Corp. Humble TransitInc., , ,,,,,2004-10-12T10:41:26,6,
154,Corp. Famous NeedleworkCo., , ,,,,,2004-10-12T10:41:26,5,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
167,Corp. Giant QuestsCo., , ,,,,,2004-10-12T10:41:26,6,
333,Corp. Driven MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
199,Corp. Just Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
62,Corp. Giant LightingInc., , ,,,,,2004-10-12T10:41:26,2,
159,Corp. Famous Sail MakersCo., , ,,,,,2004-10-12T10:41:26,2,
303,Corp. Apex MachineryLtd., , ,,,,,2004-10-12T10:41:26,8,
325,Corp. Computer OperaLtd., , ,,,,,2004-10-12T10:41:26,2,
39,Corp. Driven Sail MakersInc., , ,,,,,2004-10-12T10:41:26,7,
175,Corp. Humble OperaCo., , ,,,,,2004-10-12T10:41:26,6,
143,Corp. Expert MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
31,Corp. Driven Key StonesInc., , ,,,,,2004-10-12T10:41:26,1,
208,Corp. Apex RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,4,
455,Corp. Famous OperaAg., , ,,,,,2004-10-12T10:41:26,3,
71,Corp. Humble Key StonesInc., , ,,,,,2004-10-12T10:41:26,4,
231,Corp. Driven Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
18,Corp. Boston RestaurantsInc., , ,,,,,2004-10-12T10:41:26,5,
128,Corp. Computer RestaurantsCo., , ,,,,,2004-10-12T10:41:26,2,
67,Corp. Giant QuestsInc., , ,,,,,2004-10-12T10:41:26,5,
151,Corp. Famous Key StonesCo., , ,,,,,2004-10-12T10:41:26,7,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
21,Corp. Computer Key StonesInc., , ,,,,,2004-10-12T10:41:26,6,
468,Corp. Giant RestaurantsAg., , ,,,,,2004-10-12T10:41:26,3,
222,Corp. Computer LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
153,Corp. Famous MachineryCo., , ,,,,,2004-10-12T10:41:26,1,
293,Corp. Just MachineryCorp., , ,,,,,2004-10-12T10:41:26,8,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
449,Corp. Expert Sail MakersAg., , ,,,,,2004-10-12T10:41:26,5,
365,Corp. Giant OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
356,Corp. Famous PetroleumLtd., , ,,,,,2004-10-12T10:41:26,2,
126,Corp. Computer PetroleumCo., , ,,,,,2004-10-12T10:41:26,6,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
3,Corp. Apex MachineryInc., , ,,,,,2004-10-12T10:41:26,6,
405,Corp. Apex OperaAg., , ,,,,,2004-10-12T10:41:26,7,
186,Corp. Imperial PetroleumCo., , ,,,,,2004-10-12T10:41:26,8,
207,Corp. Apex QuestsCorp., , ,,,,,2004-10-12T10:41:26,3,
211,Corp. Boston Key StonesCorp., , ,,,,,2004-10-12T10:41:26,8,
146,Corp. Expert PetroleumCo., , ,,,,,2004-10-12T10:41:26,5,
