payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
3692,5351,1999-09-02T00:00:00,14422.0,0,
11331,5640,1999-10-03T00:00:00,5440.0,0,
315,1229,1999-09-02T00:00:00,4738.0,0,
13947,8389,1999-10-03T00:00:00,6490.0,0,
11827,6192,1999-10-03T00:00:00,6788.0,0,
12483,6891,1999-10-03T00:00:00,8700.0,0,
1043,2393,1999-09-02T00:00:00,4955.0,0,
9873,3830,1999-10-03T00:00:00,5998.0,0,
8022,9703,1999-09-02T00:00:00,59465.0,0,
12176,6567,1999-10-03T00:00:00,2231.0,0,
8007,9688,1999-09-02T00:00:00,36244.0,0,
6790,8471,1999-09-02T00:00:00,24292.0,0,
3109,4751,1999-09-02T00:00:00,5153.0,0,
13158,7590,1999-10-03T00:00:00,13391.0,0,
3602,5260,1999-09-02T00:00:00,20586.0,0,
14540,8986,1999-10-03T00:00:00,19700.0,0,
1581,3089,1999-09-02T00:00:00,1082.0,0,
23,316,1999-09-02T00:00:00,4465.0,0,
1317,2759,1999-09-02T00:00:00,6602.0,0,
7646,9327,1999-09-02T00:00:00,26689.0,0,
7195,8876,1999-09-02T00:00:00,26662.0,0,
6534,8215,1999-09-02T00:00:00,16172.0,0,
3343,4990,1999-09-02T00:00:00,14974.0,0,
13646,8085,1999-10-03T00:00:00,4777.0,0,
11608,5955,1999-10-03T00:00:00,6622.0,0,
5305,6983,1999-09-02T00:00:00,15076.0,0,
15236,9682,1999-10-03T00:00:00,14696.0,0,
8011,9692,1999-09-02T00:00:00,55454.0,0,
3014,4651,1999-09-02T00:00:00,8482.0,0,
5816,7496,1999-09-02T00:00:00,20727.0,0,
15056,9502,1999-10-03T00:00:00,11939.0,0,
15385,9831,1999-10-03T00:00:00,34215.0,0,
5066,6744,1999-09-02T00:00:00,6413.0,0,
2641,4255,1999-09-02T00:00:00,7328.0,0,
4796,6473,1999-09-02T00:00:00,21174.0,0,
4767,6444,1999-09-02T00:00:00,17727.0,0,
14712,9158,1999-10-03T00:00:00,22700.0,0,
4467,6142,1999-09-02T00:00:00,8738.0,0,
13142,7573,1999-10-03T00:00:00,10815.0,0,
2892,4526,1999-09-02T00:00:00,18041.0,0,
13894,8336,1999-10-03T00:00:00,1978.0,0,
1350,2797,1999-09-02T00:00:00,5134.0,0,
348,1292,1999-09-02T00:00:00,651.0,0,
3968,5636,1999-09-02T00:00:00,9355.0,0,
283,1136,1999-09-02T00:00:00,6929.0,0,
12621,7033,1999-10-03T00:00:00,6632.0,0,
7283,8964,1999-09-02T00:00:00,29131.0,0,
12995,7423,1999-10-03T00:00:00,12226.0,0,
14279,8723,1999-10-03T00:00:00,9704.0,0,
13778,8219,1999-10-03T00:00:00,11001.0,0,
14728,9174,1999-10-03T00:00:00,19765.0,0,
8819,2093,1999-10-03T00:00:00,3231.0,0,
7238,8919,1999-09-02T00:00:00,29286.0,0,
3766,5426,1999-09-02T00:00:00,8581.0,0,
5350,7029,1999-09-02T00:00:00,6749.0,0,
10300,4412,1999-10-03T00:00:00,6032.0,0,
6235,7916,1999-09-02T00:00:00,5695.0,0,
14145,8588,1999-10-03T00:00:00,12684.0,0,
8890,2233,1999-10-03T00:00:00,242.0,0,
3168,4811,1999-09-02T00:00:00,8165.0,0,
8680,1767,1999-10-03T00:00:00,3427.0,0,
1928,3485,1999-09-02T00:00:00,6459.0,0,
4574,6249,1999-09-02T00:00:00,11461.0,0,
8752,1944,1999-10-03T00:00:00,4566.0,0,
9267,2927,1999-10-03T00:00:00,692.0,0,
13634,8073,1999-10-03T00:00:00,9064.0,0,
310,1215,1999-09-02T00:00:00,29.0,0,
5149,6827,1999-09-02T00:00:00,18207.0,0,
11178,5460,1999-10-03T00:00:00,3076.0,0,
