provider_no,provider_name,street,city,state_prov,mail_code,country,phone_no,issue_dt,expr_dt,region_no,provider_code
70,Prov. Giant Tra, , ,,,,,1999-10-13T10:41:19,2000-10-12T10:41:19,9,
176,Prov. Humble Pe, , ,,,,,1999-10-13T10:41:20,2000-10-12T10:41:20,8,
316,Prov. Boston Pe, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
332,Prov. Driven Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,5,
339,Prov. Driven Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
345,Prov. Expert Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
352,Prov. Famous Li, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
355,Prov. Famous Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,8,
359,Prov. Famous Sa, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,7,
368,Prov. Giant Res, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
373,Prov. Humble Ma, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
375,Prov. Humble Op, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
382,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,9,
383,Prov. Imperial, , ,,,,,1999-10-13T10:41:22,2000-10-12T10:41:22,6,
391,Prov. Just Key, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,4,
393,Prov. Just Mach, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,8,
397,Prov. Just Ques, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,7,
398,Prov. Just Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,5,
408,Prov. Apex Rest, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
418,Prov. Boston Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
436,Prov. Driven Pe, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
438,Prov. Driven Re, , ,,,,,1999-10-13T10:41:23,2000-10-12T10:41:23,9,
