playerid,coachid,hofid,firstname,lastname,namenote,namegiven,namenick,height,weight,shootcatch,legendsid,ihdbid,hrefid,firstnhl,lastnhl,firstwha,lastwha,pos,birthyear,birthmon,birthday,birthcountry,birthstate,birthcity,deathyear,deathmon,deathday,deathcountry,deathstate,deathcity
ferenan01,,,Andrew,Ference,,Andrew James,,71,189,L,17549,31124,ferenan01,1999,2011,,,D,1979,3,17,Canada,AB,Edmonton,,,,,,
rycroal01,,,Al,Rycroft,,Allen Bruce,,69,170,R,,6711,rycroal01,,,1972,1972,R,1950,1,9,Canada,AB,Beaver Lodge,,,,,,
dickha01,,,Harry,Dick,,Harold,,71,210,L,12455,13007,dickha01,1946,1946,,,D,1922,11,22,Canada,ON,Port Colborne,2002,12,1,USA,KS,Ottawa
corcono01,,,Norm,Corcoran,,Norman,,70,160,R,12330,11183,corcono01,1949,1955,,,C,1931,8,15,Canada,ON,Toronto,,,,,,
eberljo01,,,Jordan,Eberle,,,,72,185,,,,eberljo01,2010,2011,,,C,1990,5,15,Canada,SK,Regina,,,,,,
wilsobe01,,,Bert,Wilson,,Bertwin Hilliard,Belting Bert,72,178,L,14697,5748,wilsobe01,1973,1980,,,L,1949,10,17,Canada,ON,Orangeville,1992,2,28,,,
ryanpr01,,,Prestin,Ryan,,,,72,190,L,21226,63065,ryanpr01,2005,2005,,,D,1980,6,29,Canada,SK,Arcola,,,,,,
auguspa01,,,Patrik,Augusta,,Patrik,,70,170,L,14856,136,auguspa01,1993,1998,,,R,1969,11,13,Czech Republic,,Jihlava,,,,,,
smithdo02,,,Don,Smith,,Donald Arthur,Bun,70,165,L,14362,5035,smithdo02,1949,1949,,,C,1929,5,4,Canada,SK,Regina,2002,9,7,,,
gordobo01,,,Boyd,Gordon,,,,73,201,R,20526,50642,gordobo01,2003,2011,,,R,1983,10,19,Canada,SK,Unity,,,,,,
campeca01,,,Carter,Camper,,,,69,173,,,,campeca01,2011,2011,,,C,1988,7,6,,,,,,,,,
brownji01,,,Jim,Brown,,James,,76,210,R,12119,614,brownji01,1982,1982,,,D,1960,3,1,USA,AZ,Phoenix,,,,,,
moorejo01,,,John,Moore,,,,74,189,,,,moorejo01,2010,2011,,,D,1990,11,19,USA,IL,Winnetka,,,,,,
clappdi01,clappdi01c,clappdi01h,Dit,Clapper,,Aubrey Victor,,74,195,R,P194701,1014,clappdi01,1927,1946,,,D,1907,2,9,Canada,ON,Newmarket,1978,1,21,,,
ratchpe01,,,Peter,Ratchuk,,Peter,,73,185,L,14942,19373,ratchpe01,1998,2000,,,D,1977,9,10,USA,NY,Buffalo,,,,,,
gordoro01,,,Robb,Gordon,,Robb,,71,190,R,10714,19324,gordoro01,1998,1998,,,C,1976,1,13,Canada,BC,Murrayville,,,,,,
sykormi01,,,Michal,Sykora,,Michal,,77,225,L,11609,5284,sykormi01,1993,2000,,,D,1973,7,5,Czech Republic,,Pardubice,,,,,,
karlsan01,,,Andreas,Karlsson,,Andreas,,76,205,L,14858,37563,karlsan01,1999,2007,,,C,1975,8,19,Sweden,,Luvika,,,,,,
carlema02,,,Mathieu,Carle,,,,72,203,R,,74571,carlema02,2009,2009,,,D,1987,9,30,Canada,QC,Gatineau,,,,,,
janceda01,,,Dan,Jancevski,,,,75,218,L,19181,42375,janceda01,2005,2008,,,D,1981,6,15,Canada,ON,Windsor,,,,,,
sandede01,,,Derek,Sanderson,,Derek Michael,Turk,72,185,L,14215,4748,sandede01,1965,1977,1972,1972,C,1946,6,16,Canada,ON,Niagara Falls,,,,,,
wardro01,,,Ron,Ward,,Ronald Leon,Magic,71,175,R,14637,5639,wardro01,1969,1971,1972,1976,C,1944,9,12,Canada,ON,Cornwall,,,,,,
aucoike01,,,Keith,Aucoin,,,,69,187,R,21210,59525,aucoike01,2005,2011,,,C,1978,11,6,USA,MA,Waltham,,,,,,
kornemi01,,,Mike,Korney,,Michael Wayne,,75,195,R,13220,2791,kornemi01,1973,1978,,,R,1953,9,15,Canada,MB,Dauphin,,,,,,
desauge01,,,Gerard,Desaulniers,,Gerard,,71,152,L,12445,11416,desauge01,1950,1953,,,C,1928,12,31,Canada,QC,Shawinigan Falls,1984,11,26,,,
fedotru01,,,Ruslan,Fedotenko,,,,74,195,L,19430,47300,fedotru01,2000,2011,,,L,1979,1,18,Ukraine,,Kiev,,,,,,
tenkrpe01,,,Petr,Tenkrat,,,,72,183,R,19381,45052,tenkrpe01,2000,2006,,,R,1977,5,31,Czech Republic,,Kladno,,,,,,
megerpa01,,,Paul,Meger,,Paul Carl,,67,160,L,13698,3657,megerpa01,1949,1954,,,L,1929,2,17,Canada,SK,Watrous,,,,,,
boisvse01,,,Serge,Boisvert,,Serge Pierre,Beaver,69,172,R,12029,452,boisvse01,1982,1987,,,R,1959,6,1,Canada,QC,Drummondville,,,,,,
wilsoro02,wilsoro02c,,Ron,Wilson,,Ronald Lawrence,,70,170,R,14710,7913,wilsoro02,1977,1987,,,D,1955,5,28,Canada,ON,Windsor,,,,,,
poulida01,,,Daniel,Poulin,,Daniel,,71,185,R,14027,7496,poulida01,1981,1981,,,D,1957,9,19,Canada,QC,Robertsonville,,,,,,
,,norrija02h,James,Norris,,James (Sr.),,,,,B195802,,,,,,,,1879,12,10,Canada,ON,St. Catharines,1952,12,4,,,
,,jamesan01h,Angela,James,,,,66,155,R,,,,,,,,C,1964,12,22,Canada,ON,Toronto,,,,,,
awreydo01,,,Don,Awrey,,Donald William,Bugsy/Elbows,72,175,L,11887,147,awreydo01,1963,1978,,,D,1943,7,18,Canada,ON,Kitchener,,,,,,
mcdoubi01,,,Bill,McDougall,,William Henry,,72,185,R,11065,723,mcdoubi01,1990,1993,,,C,1966,8,10,Canada,ON,Mississagua,,,,,,
chernmi01,,,Mike,Chernoff,,Michael Terence,,70,175,L,12254,8320,chernmi01,1968,1968,1973,1974,L,1946,5,13,Canada,SK,Yorkton,,,,,,
morozal01,,,Aleksey,Morozov,,Aleksey,,73,204,L,10680,19335,morozal01,1997,2003,,,R,1977,2,16,Russia,,Moscow,,,,,,
