playerid,award,year,lgid,note,pos
dionnma01,Second Team All-Star,1978,NHL,,C
hullbo01,First Team All-Star,1969,NHL,,LW
shoreed01,Hart,1935,NHL,,
drydeke01,First Team All-Star,1978,NHL,,G
shoreed01,Hart,1937,NHL,,
shoreed01,Hart,1934,NHL,,
seibeea01,First Team All-Star,1942,NHL,,D
johanca01,All-Rookie,1987,NHL,,D
forsbpe01,First Team All-Star,1997,NHL,,C
shoreed01,Hart,1932,NHL,,
shoreed01,First Team All-Star,1938,NHL,,D
goulemi01,Second Team All-Star,1982,NHL,,LW
shoreed01,Second Team All-Star,1933,NHL,,D
doansh01,King Clancy,2009,NHL,,
leetcbr01,First Team All-Star,1996,NHL,,D
barbebi01,Second Team All-Star,1978,NHL,,LW
kennete01,Second Team All-Star,1950,NHL,tie,C
visnolu01,Second Team All-Star,2010,NHL,,D
orrbo01,First Team All-Star,1971,NHL,,D
martiri01,Second Team All-Star,1975,NHL,,LW
quackbi01,Second Team All-Star,1952,NHL,,D
hodgech01,Vezina,1965,NHL,shared,
harvedo01,Norris,1957,NHL,,
ftorero01,First Team All-Star,1978,WHA,,C
lecavvi01,King Clancy,2007,NHL,,
gainebo01,Selke,1979,NHL,,
kariypa01,First Team All-Star,1995,NHL,,LW
morrike01,Second Team All-Star,1975,WHA,,D
gorinbu01,Lady Byng,1977,NHL,,
modanmi01,All-Rookie,1989,NHL,,C
bergepa01,Selke,2011,NHL,,
howego01,First Team All-Star,1951,NHL,,RW
meaghri01,Selke,1989,NHL,,
sawchte01,Second Team All-Star,1958,NHL,,G
clarkbo01,Hart,1974,NHL,,
lidstni01,Second Team All-Star,2009,NHL,,D
shuttst01,First Team All-Star,1976,NHL,,LW
froesbo01,Jennings,1985,NHL,shared,
lafonpa01,Second Team All-Star,1992,NHL,,C
bucykjo01,Lady Byng,1973,NHL,,
gretzwa01,Lady Byng,1993,NHL,,
hallgl01,Conn Smythe,1967,NHL,,
blaketo01,First Team All-Star,1938,NHL,,LW
kurrija01,Lady Byng,1984,NHL,,
seibeea01,First Team All-Star,1934,NHL,,D
thomati01,Crozier,2010,NHL,,
mooredi01,Art Ross,1957,NHL,,
mahovfr01,First Team All-Star,1962,NHL,,LW
conacro01,Art Ross,1948,NHL,,
poulida02,Selke,1986,NHL,,
nieuwjo01,Calder,1987,NHL,,
henryji01,Second Team All-Star,1951,NHL,,G
popiepo01,Second Team All-Star,1974,WHA,,D
brimsfr01,Second Team All-Star,1946,NHL,,G
hullbr01,Pearson,1990,NHL,,
hirscco01,All-Rookie,1995,NHL,,G
geoffbe01,First Team All-Star,1960,NHL,,RW
juneajo01,All-Rookie,1992,NHL,,LW
dilloce01,Second Team All-Star,1936,NHL,,RW
herrode01,Jennings,1981,NHL,shared,
clarkbo01,Second Team All-Star,1973,NHL,,C
harvedo01,Norris,1956,NHL,,
ohlunma01,All-Rookie,1997,NHL,,D
goulemi01,First Team All-Star,1986,NHL,,LW
sullist01,Masterton,2008,NHL,,
brimsfr01,First Team All-Star,1941,NHL,,G
parenbe01,Vezina,1973,NHL,tie,
lapoigu01,First Team All-Star,1972,NHL,,D
brodema01,Vezina,2002,NHL,,
vernomi01,Conn Smythe,1996,NHL,,
sawchte01,Second Team All-Star,1962,NHL,,G
charazd01,Second Team All-Star,2010,NHL,,D
durnabi01,First Team All-Star,1944,NHL,,G
petrool01,All-Rookie,1993,NHL,,W
francro01,Lady Byng,1994,NHL,,
lachel01,First Team All-Star,1944,NHL,,C
hextabr01,First Team All-Star,1941,NHL,,RW
masonst01,All-Rookie,2008,NHL,,G
howego01,Second Team All-Star,1949,NHL,,RW
howego01,Art Ross,1962,NHL,,
liutmi01,Second Team All-Star,1986,NHL,,G
vaskomo01,Second Team All-Star,1963,NHL,,D
hortoti01,Second Team All-Star,1966,NHL,,D
malakvl01,All-Rookie,1992,NHL,,D
hortoti01,First Team All-Star,1968,NHL,,D
