constructorid,constructorref,name,nationality,url
1,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
3,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
4,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_F1
5,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
6,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
10,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Force_India
13,mf1,MF1,Russian,http://en.wikipedia.org/wiki/Midland_F1_Racing
15,sauber,Sauber,Swiss,http://en.wikipedia.org/wiki/Sauber
17,jordan,Jordan,Irish,http://en.wikipedia.org/wiki/Jordan_Grand_Prix
18,minardi,Minardi,Italian,http://en.wikipedia.org/wiki/Minardi
19,jaguar,Jaguar,British,http://en.wikipedia.org/wiki/Jaguar_Racing
20,prost,Prost,French,http://en.wikipedia.org/wiki/Prost_Grand_Prix
21,arrows,Arrows,British,http://en.wikipedia.org/wiki/Arrows_Grand_Prix_International
22,benetton,Benetton,Italian,http://en.wikipedia.org/wiki/Benetton_Formula
24,stewart,Stewart,British,http://en.wikipedia.org/wiki/Stewart_Grand_Prix
25,tyrrell,Tyrrell,British,http://en.wikipedia.org/wiki/Tyrrell_Racing
27,ligier,Ligier,French,http://en.wikipedia.org/wiki/Ligier
29,footwork,Footwork,British,http://en.wikipedia.org/wiki/Footwork_Arrows
30,pacific,Pacific,British,http://en.wikipedia.org/wiki/Pacific_Racing
31,simtek,Simtek,British,http://en.wikipedia.org/wiki/Simtek
32,team_lotus,Team Lotus,British,http://en.wikipedia.org/wiki/Team_Lotus
33,larrousse,Larrousse,French,http://en.wikipedia.org/wiki/Larrousse
34,brabham,Brabham,British,http://en.wikipedia.org/wiki/Brabham
37,march,March,British,http://en.wikipedia.org/wiki/March_Engineering
38,moda,Andrea Moda,Italian,http://en.wikipedia.org/wiki/Andrea_Moda_Formula
39,ags,AGS,French,http://en.wikipedia.org/wiki/Automobiles_Gonfaronnaises_Sportives
45,osella,Osella,Italian,http://en.wikipedia.org/wiki/Osella
46,onyx,Onyx,British,http://en.wikipedia.org/wiki/Onyx_(racing_team)
51,alfa,Alfa Romeo,Italian,http://en.wikipedia.org/wiki/Alfa_Romeo_(Formula_One)
53,toleman,Toleman,British,http://en.wikipedia.org/wiki/Toleman
63,surtees,Surtees,British,http://en.wikipedia.org/wiki/Surtees
64,hesketh,Hesketh,British,http://en.wikipedia.org/wiki/Hesketh_Racing
66,brm,BRM,British,http://en.wikipedia.org/wiki/BRM
87,cooper,Cooper,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
113,kurtis_kraft,Kurtis Kraft,American,http://en.wikipedia.org/wiki/Kurtis_Kraft
131,mercedes,Mercedes,German,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One
150,deidt,Deidt,American,http://en.wikipedia.org/wiki/Deidt
164,hrt,HRT,Spanish,http://en.wikipedia.org/wiki/Hispania_Racing
167,cooper-maserati,Cooper-Maserati,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
170,cooper-climax,Cooper-Climax,British,http://en.wikipedia.org/wiki/Cooper_Car_Company
172,lotus-climax,Lotus-Climax,British,http://en.wikipedia.org/wiki/Team_Lotus
180,lotus-ford,Lotus-Ford,British,http://en.wikipedia.org/wiki/Team_Lotus
183,brabham-climax,Brabham-Climax,British,http://en.wikipedia.org/wiki/Brabham
205,lotus_racing,Lotus,Malaysian,http://en.wikipedia.org/wiki/Lotus_Racing
2,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
7,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
9,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
11,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
12,spyker,Spyker,Dutch,http://en.wikipedia.org/wiki/Spyker_F1
206,marussia,Marussia,Russian,http://en.wikipedia.org/wiki/Marussia_F1
209,manor,Manor Marussia,British,http://en.wikipedia.org/wiki/Manor_Motorsport
35,dallara,Dallara,Italian,http://en.wikipedia.org/wiki/Dallara
40,lambo,Lambo,Italian,http://en.wikipedia.org/wiki/Modena_(racing_team)
48,rial,Rial,German,http://en.wikipedia.org/wiki/Rial_%28racing_team%29
49,zakspeed,Zakspeed,German,http://en.wikipedia.org/wiki/Zakspeed
54,ats,ATS,Italian,http://en.wikipedia.org/wiki/ATS_(wheels)
82,matra,Matra,French,http://en.wikipedia.org/wiki/Matra
105,maserati,Maserati,Italian,http://en.wikipedia.org/wiki/Maserati
118,vanwall,Vanwall,British,http://en.wikipedia.org/wiki/Vanwall
176,lotus-brm,Lotus-BRM,British,http://en.wikipedia.org/wiki/Team_Lotus
182,brabham-ford,Brabham-Ford,British,http://en.wikipedia.org/wiki/Brabham
