raceid,driverid,stop,lap,time,duration,milliseconds
945,830,2,20,17:40:25,22.457,22457
875,155,1,1,15:06:00,33.003,33003
980,20,2,30,14:59:18,25.650,25650
868,30,2,34,13:59:45,25.552,25552
852,815,3,23,14:51:40,23.883,23883
907,817,1,10,14:15:42,21.467,21467
899,817,1,14,14:22:11,22.721,22721
982,840,3,3,20:13:16,25.584,25584
881,17,4,43,17:20:16,20.767,20767
938,826,1,27,14:44:11,23.884,23884
907,20,1,20,14:29:37,21.381,21381
954,817,2,38,14:53:47,24.018,24018
960,154,3,23,15:09:21,23.107,23107
886,17,1,13,14:20:32,20.716,20716
844,17,2,21,15:36:27,20.421,20421
887,814,3,42,14:18:34,33.401,33401
855,10,3,36,16:09:24,22.877,22877
869,813,3,57,15:22:00,18.085,18085
939,822,1,13,20:28:34,29.260,29260
909,4,2,33,14:50:28,19.032,19032
859,808,2,30,14:43:17,23.102,23102
876,811,1,26,15:43:56,22.047,22047
968,807,1,8,17:17:59,21.834,21834
937,4,2,20,14:47:07,26.103,26103
902,154,3,37,19:08:17,25.693,25693
903,3,2,37,16:08:37,23.089,23089
964,815,2,29,14:52:07,22.721,22721
863,39,2,21,15:40:50,25.204,25204
934,807,1,19,13:36:56,28.558,28558
949,154,1,11,18:22:08,25.739,25739
863,13,1,8,15:17:14,23.557,23557
842,808,3,44,17:21:08,28.694,28694
982,839,2,2,20:09:59,26.532,26532
976,817,2,13,17:29:01,20.198,20198
897,815,1,6,17:14:42,21.503,21503
890,813,2,28,14:45:48,21.880,21880
890,154,2,25,14:40:51,22.267,22267
950,821,1,19,14:39:57,23.878,23878
948,825,1,1,16:09:48,27.831,27831
976,20,3,22,17:53:28,21:50.808,1310808
938,830,3,33,14:53:32,24.938,24938
883,154,3,42,16:15:35,21.556,21556
962,822,1,1,20:06:40,32.709,32709
970,828,2,4,14:13:14,17.341,17341
939,13,2,14,20:31:49,29.907,29907
936,822,5,49,15:23:48,30.031,30031
863,30,1,9,15:19:05,21.979,21979
881,154,3,35,17:07:03,22.385,22385
847,22,3,34,16:08:51,24.684,24684
855,17,3,34,16:03:28,21.455,21455
966,832,1,12,13:21:43,22.747,22747
846,2,1,33,14:48:15,25.851,25851
905,828,1,25,14:40:02,28.091,28091
909,3,1,15,14:24:57,20.055,20055
975,840,1,25,14:39:14,22.790,22790
875,155,2,7,15:17:22,13.986,13986
893,820,3,41,21:27:04,29.687,29687
959,830,1,11,14:18:08,19.017,19017
928,833,2,40,15:17:19,24.088,24088
891,823,1,15,14:33:51,24.968,24968
879,10,4,56,15:26:40,24.816,24816
872,819,2,35,14:57:49,22.046,22046
854,816,2,28,21:00:59,31.592,31592
841,1,2,36,17:59:29,23.199,23199
849,20,3,36,14:06:13,23.137,23137
939,18,2,37,21:18:41,30.106,30106
916,825,1,1,14:05:26,26.881,26881
912,824,1,27,14:45:35,26.641,26641
842,24,2,38,17:13:32,26.554,26554
864,4,2,26,14:42:46,20.028,20028
967,835,1,9,14:27:40,24.745,24745
857,811,2,56,16:30:01,21.723,21723
843,18,1,14,15:27:59,23.779,23779
909,20,2,34,14:51:49,19.061,19061
960,815,1,6,14:16:04,23.783,23783
945,8,1,10,17:21:36,22.162,22162
894,154,2,31,15:58:56,22.767,22767
916,1,2,33,15:03:57,24.244,24244
956,817,1,14,14:20:04,21.183,21183
860,8,2,37,18:02:13,23.310,23310
972,815,1,27,15:54:17,29.868,29868
918,813,1,7,17:16:42,21.998,21998
943,830,2,52,14:17:19,22.589,22589
861,818,1,15,17:30:48,24.216,24216
942,807,1,19,14:42:11,27.344,27344
914,1,2,14,15:53:43,23.891,23891
890,154,3,37,14:58:34,16.453,16453
871,8,2,28,15:02:30,20.289,20289
866,155,1,24,14:35:30,21.453,21453
902,824,3,18,18:37:15,18.989,18989
844,813,1,11,15:21:09,23.881,23881
880,824,3,50,18:23:42,22.669,22669
888,154,3,40,15:13:03,19.591,19591
858,815,2,27,17:53:09,19.979,19979
891,820,3,32,15:08:14,17.427,17427
956,13,2,28,14:38:33,17.388,17388
849,815,2,32,14:00:08,25.619,25619
842,17,2,22,16:42:37,21.991,21991
937,815,1,8,14:22:36,23.562,23562
961,20,2,33,14:52:00,25.033,25033
896,20,2,31,15:51:05,23.568,23568
864,8,2,27,14:44:27,21.301,21301
