playerid,award,year,lgid,note,pos
wamslri01,Jennings,1981,NHL,shared,
kellyre01,First Team All-Star,1956,NHL,,D
reschgl01,Second Team All-Star,1975,NHL,,G
bourqra01,Calder,1979,NHL,,
kovalil01,Second Team All-Star,2003,NHL,,LW
leachre01,Conn Smythe,1975,NHL,,
potvide01,First Team All-Star,1974,NHL,,D
nasluma01,All-Rookie,1982,NHL,,LW
gretzwa01,Lady Byng,1979,NHL,,
siebeba01,First Team All-Star,1937,NHL,,D
howego01,First Team All-Star,1952,NHL,,RW
lindrer01,First Team All-Star,1994,NHL,,C
smithsi01,First Team All-Star,1954,NHL,,LW
mikitst01,Second Team All-Star,1964,NHL,,C
esposto01,Vezina,1969,NHL,,
gillicl01,First Team All-Star,1978,NHL,,LW
graharo02,Playoff MVP,1974,WHA,,
lapraed01,Lady Byng,1949,NHL,,
vlasima01,All-Rookie,2006,NHL,,D
ridlemi01,All-Rookie,1985,NHL,,C
leetcbr01,Second Team All-Star,1990,NHL,,D
berarbr01,All-Rookie,1996,NHL,,D
durnabi01,First Team All-Star,1944,NHL,,G
stewaga01,Second Team All-Star,1947,NHL,,LW
kariypa01,First Team All-Star,1995,NHL,,LW
seibeea01,Second Team All-Star,1940,NHL,,D
carlyra01,First Team All-Star,1980,NHL,,D
iginlja01,Art Ross,2001,NHL,,
webstto01,Second Team All-Star,1972,WHA,,RW
richahe01,Second Team All-Star,1962,NHL,,C
hortoti01,Second Team All-Star,1962,NHL,,D
stamkst01,Second Team All-Star,2011,NHL,,C
cainhe01,Art Ross,1943,NHL,,
lucedo01,Masterton,1974,NHL,,
bauerbo01,Second Team All-Star,1940,NHL,,RW
turcoma01,Crozier,2002,NHL,,
robinla01,Conn Smythe,1977,NHL,,
eliaspa01,Plus-Minus,2000,NHL,tie,
coffepa01,First Team All-Star,1984,NHL,,D
gretzwa01,Hart,1980,NHL,,
gretzwa01,Art Ross,1983,NHL,,
charazd01,Second Team All-Star,2007,NHL,,D
samsose01,All-Rookie,1997,NHL,,F
gadsbbi01,Second Team All-Star,1953,NHL,,D
alfreda01,Calder,1995,NHL,,
bourqra01,King Clancy,1991,NHL,,
reibedu01,Lady Byng,1955,NHL,,
nilssul01,First Team All-Star,1975,WHA,,C
hasekdo01,Pearson,1997,NHL,,
neelyca01,Second Team All-Star,1987,NHL,,RW
richabr01,Lady Byng,2003,NHL,,
iginlja01,First Team All-Star,2001,NHL,,RW
hodgech01,Second Team All-Star,1964,NHL,,G
smithsi01,Second Team All-Star,1951,NHL,,LW
haywabr01,Jennings,1988,NHL,shared,
harvedo01,Norris,1960,NHL,,
shmyrpa01,First Team All-Star,1973,WHA,,D
conacli01,Second Team All-Star,1932,NHL,,D
yashial01,Second Team All-Star,1998,NHL,,C
datsypa01,Lady Byng,2006,NHL,,
gretzwa01,Hart,1988,NHL,,
mogilal01,Lady Byng,2002,NHL,,
smithsi01,Second Team All-Star,1950,NHL,,LW
trembjc01,First Team All-Star,1975,WHA,,D
henryca01,Calder,1953,NHL,,
eriksth01,All-Rookie,1983,NHL,,D
staaler01,Second Team All-Star,2005,NHL,,C
cowlebi01,First Team All-Star,1940,NHL,,C
drydeke01,Conn Smythe,1970,NHL,,
dumarwo01,Second Team All-Star,1939,NHL,,LW
trottbr01,Hart,1978,NHL,,
richama01,First Team All-Star,1954,NHL,,RW
nieuwjo01,Conn Smythe,1998,NHL,,
geoffbe01,Art Ross,1954,NHL,,
chelich01,First Team All-Star,1995,NHL,,D
sedinda01,Lindsay,2010,NHL,,
nabokev01,All-Rookie,2000,NHL,,G
blaketo01,First Team All-Star,1938,NHL,,LW
jagrja01,First Team All-Star,2000,NHL,,RW
gadsbbi01,Second Team All-Star,1956,NHL,,D
toewsjo01,All-Rookie,2007,NHL,,F
engblbr01,Second Team All-Star,1981,NHL,,D
geoffbe01,Second Team All-Star,1959,NHL,,RW
mccribr01,Plus-Minus,1987,NHL,,
daousda01,All-Rookie,1982,NHL,,C
bourqra01,First Team All-Star,1984,NHL,,D
cechmro01,Second Team All-Star,2000,NHL,,G
burchbi01,Lady Byng,1926,NHL,,
dumarwo01,Second Team All-Star,1940,NHL,,LW
lilesjo01,All-Rookie,2003,NHL,,D
gilbero01,Second Team All-Star,1967,NHL,,RW
vossca01,Calder,1932,NHL,,
gretzwa01,Second Team All-Star,1989,NHL,,C
morrike01,Second Team All-Star,1975,WHA,,D
stevesc01,Second Team All-Star,1991,NHL,,D
ovechal01,First Team All-Star,2008,NHL,,LW
durnabi01,First Team All-Star,1943,NHL,,G
hallgl01,Second Team All-Star,1961,NHL,,G
bouchbu01,Second Team All-Star,1943,NHL,,D
simmech01,First Team All-Star,1979,NHL,,LW
conacro01,First Team All-Star,1948,NHL,,LW
mahovfr01,First Team All-Star,1962,NHL,,LW
dionnma01,First Team All-Star,1979,NHL,,C
parenbe01,Conn Smythe,1974,NHL,,
parkbr01,First Team All-Star,1977,NHL,,D
gardich01,First Team All-Star,1933,NHL,,G
howego01,Hart,1952,NHL,,
mikitst01,First Team All-Star,1962,NHL,,C
hullbo01,Howe,1974,WHA,MVP,
nasluma01,Lady Byng,1987,NHL,,
sjobela01,Murphy,1977,WHA,Best Defenceman,
bentldo01,First Team All-Star,1946,NHL,,LW
gretzwa01,Hart,1983,NHL,,
trembjc01,First Team All-Star,1974,WHA,,D
richama01,Second Team All-Star,1952,NHL,,RW
mahovfr01,Calder,1957,NHL,,
haybi01,Calder,1959,NHL,,
wortero01,Hart,1928,NHL,,
