statement_no,member_no,statement_dt,due_dt,statement_amt,statement_code
1189,1189,1999-08-13T00:00:00,1999-09-02T00:00:00,4501.0,
2419,2419,1999-08-13T00:00:00,1999-09-02T00:00:00,493.0,
3091,3091,1999-08-13T00:00:00,1999-09-02T00:00:00,6856.0,
3905,3905,1999-08-13T00:00:00,1999-09-02T00:00:00,10447.0,
4129,4129,1999-08-13T00:00:00,1999-09-02T00:00:00,1369.0,
4756,4756,1999-08-13T00:00:00,1999-09-02T00:00:00,10810.0,
5453,5453,1999-08-13T00:00:00,1999-09-02T00:00:00,26477.0,
5501,5501,1999-08-13T00:00:00,1999-09-02T00:00:00,13241.0,
5674,5674,1999-08-13T00:00:00,1999-09-02T00:00:00,16016.0,
5964,5964,1999-08-13T00:00:00,1999-09-02T00:00:00,18896.0,
6173,6173,1999-08-13T00:00:00,1999-09-02T00:00:00,11863.0,
6940,6940,1999-08-13T00:00:00,1999-09-02T00:00:00,23164.0,
7167,7167,1999-08-13T00:00:00,1999-09-02T00:00:00,12761.0,
7259,7259,1999-08-13T00:00:00,1999-09-02T00:00:00,10386.0,
7493,7493,1999-08-13T00:00:00,1999-09-02T00:00:00,15689.0,
7591,7591,1999-08-13T00:00:00,1999-09-02T00:00:00,12112.0,
7706,7706,1999-08-13T00:00:00,1999-09-02T00:00:00,14029.0,
7712,7712,1999-08-13T00:00:00,1999-09-02T00:00:00,17071.0,
7749,7749,1999-08-13T00:00:00,1999-09-02T00:00:00,14201.0,
7755,7755,1999-08-13T00:00:00,1999-09-02T00:00:00,22310.0,
7810,7810,1999-08-13T00:00:00,1999-09-02T00:00:00,13479.0,
8026,8026,1999-08-13T00:00:00,1999-09-02T00:00:00,26363.0,
8097,8097,1999-08-13T00:00:00,1999-09-02T00:00:00,25312.0,
8141,8141,1999-08-13T00:00:00,1999-09-02T00:00:00,36812.0,
8236,8236,1999-08-13T00:00:00,1999-09-02T00:00:00,40522.0,
8535,8535,1999-08-13T00:00:00,1999-09-02T00:00:00,22915.0,
8555,8555,1999-08-13T00:00:00,1999-09-02T00:00:00,32075.0,
8771,8771,1999-08-13T00:00:00,1999-09-02T00:00:00,42369.0,
8873,8873,1999-08-13T00:00:00,1999-09-02T00:00:00,37922.0,
8948,8948,1999-08-13T00:00:00,1999-09-02T00:00:00,27286.0,
9019,9019,1999-08-13T00:00:00,1999-09-02T00:00:00,31912.0,
9045,9045,1999-08-13T00:00:00,1999-09-02T00:00:00,34008.0,
