corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
82,Corp. Imperial LightingInc., , ,,,,,2004-10-12T10:41:26,3,
264,Corp. Giant NeedleworkCorp., , ,,,,,2004-10-12T10:41:26,7,
327,Corp. Computer QuestsLtd., , ,,,,,2004-10-12T10:41:26,7,
343,Corp. Expert MachineryLtd., , ,,,,,2004-10-12T10:41:26,7,
347,Corp. Expert QuestsLtd., , ,,,,,2004-10-12T10:41:26,1,
363,Corp. Giant MachineryLtd., , ,,,,,2004-10-12T10:41:26,6,
379,Corp. Humble Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,4,
403,Corp. Apex MachineryAg., , ,,,,,2004-10-12T10:41:26,3,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
428,Corp. Computer RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
437,Corp. Driven QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
438,Corp. Driven RestaurantsAg., , ,,,,,2004-10-12T10:41:26,5,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
493,Corp. Just MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
103,Corp. Apex MachineryCo., , ,,,,,2004-10-12T10:41:26,8,
130,Corp. Computer TransitCo., , ,,,,,2004-10-12T10:41:26,6,
145,Corp. Expert OperaCo., , ,,,,,2004-10-12T10:41:26,2,
280,Corp. Humble TransitCorp., , ,,,,,2004-10-12T10:41:26,5,
310,Corp. Apex TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
321,Corp. Computer Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
366,Corp. Giant PetroleumLtd., , ,,,,,2004-10-12T10:41:26,8,
370,Corp. Giant TransitLtd., , ,,,,,2004-10-12T10:41:26,4,
378,Corp. Humble RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
442,Corp. Expert LightingAg., , ,,,,,2004-10-12T10:41:26,1,
463,Corp. Giant MachineryAg., , ,,,,,2004-10-12T10:41:26,1,
471,Corp. Humble Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
487,Corp. Imperial QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
281,Corp. Imperial Key StonesCorp., , ,,,,,2004-10-12T10:41:26,1,
303,Corp. Apex MachineryLtd., , ,,,,,2004-10-12T10:41:26,8,
324,Corp. Computer NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,8,
334,Corp. Driven NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
335,Corp. Driven OperaLtd., , ,,,,,2004-10-12T10:41:26,4,
380,Corp. Humble TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
271,Corp. Humble Key StonesCorp., , ,,,,,2004-10-12T10:41:26,6,
326,Corp. Computer PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
470,Corp. Giant TransitAg., , ,,,,,2004-10-12T10:41:26,8,
445,Corp. Expert OperaAg., , ,,,,,2004-10-12T10:41:26,2,
37,Corp. Driven QuestsInc., , ,,,,,2004-10-12T10:41:26,1,
172,Corp. Humble LightingCo., , ,,,,,2004-10-12T10:41:26,5,
389,Corp. Imperial Sail MakersLtd., , ,,,,,2004-10-12T10:41:26,7,
308,Corp. Apex RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,8,
58,Corp. Famous RestaurantsInc., , ,,,,,2004-10-12T10:41:26,3,
142,Corp. Expert LightingCo., , ,,,,,2004-10-12T10:41:26,2,
86,Corp. Imperial PetroleumInc., , ,,,,,2004-10-12T10:41:26,2,
354,Corp. Famous NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,5,
56,Corp. Famous PetroleumInc., , ,,,,,2004-10-12T10:41:26,7,
123,Corp. Computer MachineryCo., , ,,,,,2004-10-12T10:41:26,4,
433,Corp. Driven MachineryAg., , ,,,,,2004-10-12T10:41:26,4,
315,Corp. Boston OperaLtd., , ,,,,,2004-10-12T10:41:26,5,
228,Corp. Computer RestaurantsCorp., , ,,,,,2004-10-12T10:41:26,2,
22,Corp. Computer LightingInc., , ,,,,,2004-10-12T10:41:26,1,
314,Corp. Boston NeedleworkLtd., , ,,,,,2004-10-12T10:41:26,2,
316,Corp. Boston PetroleumLtd., , ,,,,,2004-10-12T10:41:26,7,
192,Corp. Just LightingCo., , ,,,,,2004-10-12T10:41:26,7,
96,Corp. Just PetroleumInc., , ,,,,,2004-10-12T10:41:26,2,
21,Corp. Computer Key StonesInc., , ,,,,,2004-10-12T10:41:26,6,
381,Corp. Imperial Key StonesLtd., , ,,,,,2004-10-12T10:41:26,4,
202,Corp. Apex LightingCorp., , ,,,,,2004-10-12T10:41:26,7,
