playerid,year,stint,tmid,lgid,pos,gp,g,a,pts,pim,+/-,ppg,ppa,shg,sha,gwg,gtg,sog,postgp,postg,posta,postpts,postpim,post+/-,postppg,postppa,postshg,postsha,postgwg,postsog
richama01,1958,1,MTL,NHL,R,42,17,21,38,27,,,,,,,,,4,0,0,0,2,,,,,,,
niittan01,2009,1,TBL,NHL,G,49,0,1,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,
jonesda01,2007,1,COL,NHL,R,27,2,4,6,8,-5,1,1,0,0,0,,37,10,0,1,1,6,0,0,0,0,0,0,18
goodfeb01,1932,1,DET,NHL,C/D,41,12,8,20,47,,,,,,,,,4,1,0,1,11,,,,,,,
prattno01,2000,1,COL,NHL,D,46,1,2,3,40,2,0,0,0,0,1,0,26,,,,,,,,,,,,
walteda01,1975,1,SDM,WHA,C,16,1,2,3,6,2,0,,0,,0,,13,,,,,,,,,,,,
pothibr01,2001,1,ATL,NHL,D,33,3,6,9,22,-19,1,0,0,0,1,0,65,,,,,,,,,,,,
veitcda01,1988,1,TOR,NHL,D,37,3,7,10,16,-17,1,3,0,0,0,0,69,,,,,,,,,,,,
hamilch01,1972,1,STL,NHL,L,3,0,2,2,2,4,0,,0,,0,0,2,,,,,,,,,,,,
dillabo01,1968,1,PIT,NHL,L,14,0,0,0,2,-6,0,,0,,0,0,2,,,,,,,,,,,,
lindgma01,2000,1,NYI,NHL,C,20,3,4,7,10,4,0,0,2,1,0,0,34,,,,,,,,,,,,
sprinje01,1926,1,TRS,NHL,R,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,
ihnacpe01,1984,1,TOR,NHL,C,70,22,22,44,24,-26,8,,0,,1,0,115,,,,,,,,,,,,
rochele01,1974,1,VAN,NHL,R,76,18,11,29,2,-5,3,,0,,3,0,124,5,0,2,2,0,,0,,0,,0,
bourqph01,1990,1,PIT,NHL,L,78,20,14,34,106,7,1,0,4,1,0,0,122,24,6,7,13,16,6,0,1,0,0,0,39
ruututu01,2007,2,CAR,NHL,L,17,4,7,11,16,1,3,0,0,0,0,,29,,,,,,,,,,,,
kanebo01,2006,1,PHI,NHL,L,15,0,2,2,28,-4,0,0,0,0,0,,7,,,,,,,,,,,,
migayru01,1951,1,TOR,NHL,C,19,2,1,3,12,,,,,,,,,,,,,,,,,,,,
byersly01,1983,1,BOS,NHL,R,10,2,4,6,32,3,0,,0,,0,0,11,,,,,,,,,,,,
loustro01,1980,1,WIN,NHL,G,1,0,0,0,0,0,0,,0,,0,0,0,,,,,,,,,,,,
buchami01,1951,1,CHI,NHL,D,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,
irvinte01,1968,1,LAK,NHL,L,76,15,24,39,47,-17,0,,0,,3,0,206,11,5,1,6,7,,1,,0,,1,
pazoupa01,1977,1,CZE,WHA,D,7,0,0,0,0,,0,,0,,0,,,,,,,,,,,,,,
prongse01,1997,1,ANA,NHL,L,62,5,15,20,30,-9,1,5,0,0,2,0,68,,,,,,,,,,,,
rivarfe01,1974,1,MNS,NHL,G,15,0,0,0,4,0,0,,0,,0,0,0,,,,,,,,,,,,
quackbi01,1955,1,BOS,NHL,D,70,3,22,25,4,,,,,,,,,,,,,,,,,,,,
vanbojo01,1977,1,COR,NHL,D,80,12,42,54,87,-12,5,,0,,0,0,262,2,0,1,1,2,,0,,0,,0,
brackcu01,1976,1,QUN,WHA,R,77,16,13,29,146,2,0,,0,,,,112,17,3,5,8,51,-1,,,,,0,
mccafbe01,1925,1,TRS,NHL,D,36,14,7,21,42,,,,,,,,,,,,,,,,,,,,
hemskal01,2005,1,EDM,NHL,R,81,19,58,77,64,-5,7,35,1,0,4,,178,24,6,11,17,14,-3,4,7,0,0,2,47
fischpa01,2006,1,PHO,NHL,C,27,4,6,10,24,0,0,0,0,0,1,,32,,,,,,,,,,,,
perreya01,2002,1,MTL,NHL,C,73,24,22,46,30,-11,7,6,0,0,4,0,145,,,,,,,,,,,,
lindsbi01,2001,1,FLO,NHL,L,63,4,7,11,117,-11,0,0,0,0,1,0,63,,,,,,,,,,,,
