playerid,award,year,lgid,note,pos
conacch01,Art Ross,1934,NHL,,
flamafe01,Second Team All-Star,1956,NHL,,D
selante01,All-Rookie,1992,NHL,,RW
brodema01,Second Team All-Star,1997,NHL,,G
manthsy01,Second Team All-Star,1930,NHL,,D
laflegu01,Conn Smythe,1976,NHL,,
macinal01,Conn Smythe,1988,NHL,,
smithmi02,All-Rookie,2006,NHL,,G
ysebapa01,Plus-Minus,1991,NHL,,
roypa01,Jennings,1986,NHL,shared,
kellyre01,Lady Byng,1953,NHL,,
bentldo01,First Team All-Star,1946,NHL,,LW
hainsge01,Vezina,1926,NHL,,
thompti01,First Team All-Star,1935,NHL,,G
thornjo01,Second Team All-Star,2007,NHL,,C
whitebi01,Second Team All-Star,1972,NHL,,D
richama01,First Team All-Star,1944,NHL,,RW
zettehe01,All-Rookie,2002,NHL,,F
datsypa01,Lady Byng,2007,NHL,,
morenho01,Second Team All-Star,1932,NHL,,C
hallgl01,Second Team All-Star,1961,NHL,,G
savarse01,Masterton,1978,NHL,,
nasluma02,Pearson,2002,NHL,,
leyri01,Second Team All-Star,1977,WHA,,D
drydeke01,First Team All-Star,1972,NHL,,G
hullbo01,First Team All-Star,1968,NHL,,LW
cournyv01,Second Team All-Star,1970,NHL,,RW
cashmwa01,Second Team All-Star,1973,NHL,,LW
northba01,First Team All-Star,1932,NHL,,LW
moreaet01,King Clancy,2008,NHL,,
lachel01,Second Team All-Star,1943,NHL,,C
gainebo01,Selke,1977,NHL,,
sawchte01,First Team All-Star,1952,NHL,,G
messima01,First Team All-Star,1981,NHL,,LW
leachre01,Second Team All-Star,1975,NHL,,RW
yzermst01,Pearson,1988,NHL,,
kellyre01,First Team All-Star,1951,NHL,,D
richama01,Hart,1946,NHL,,
leetcbr01,All-Rookie,1988,NHL,,D
kennete01,Second Team All-Star,1949,NHL,,C
morrike01,Second Team All-Star,1975,WHA,,D
robitlu01,First Team All-Star,1989,NHL,,LW
bourqra01,First Team All-Star,1981,NHL,,D
wharrke01,Lady Byng,1963,NHL,,
appssy01,Second Team All-Star,1940,NHL,,C
potvide01,Norris,1975,NHL,,
turekro01,Jennings,1999,NHL,,
trottbr01,Second Team All-Star,1981,NHL,,C
pilotpi01,First Team All-Star,1962,NHL,,D
lacroan01,Hunter,1972,WHA,Scoring,
fedorse01,Hart,1993,NHL,,
barrato01,Jennings,1984,NHL,shared,
bathgan01,First Team All-Star,1961,NHL,,RW
kovalal01,Second Team All-Star,2007,NHL,,RW
cournyv01,Second Team All-Star,1968,NHL,,RW
coffepa01,Second Team All-Star,1981,NHL,,D
forsbpe01,Hart,2002,NHL,,
richama01,Second Team All-Star,1951,NHL,,RW
gretzwa01,Second Team All-Star,1997,NHL,,C
reschgl01,Second Team All-Star,1978,NHL,,G
lemiema01,Second Team All-Star,1991,NHL,,C
wilsodo01,Second Team All-Star,1984,NHL,,D
hasekdo01,Hart,1997,NHL,,
trottbr01,Calder,1975,NHL,,
nilssul01,Playoff MVP,1975,WHA,,
meszaan01,All-Rookie,2005,NHL,,D
turgesy01,All-Rookie,1983,NHL,,LW
fuhrgr01,Jennings,1993,NHL,shared,
datsypa01,Selke,2007,NHL,,
forsbpe01,Plus-Minus,2002,NHL,tie,
elliobr01,Crozier,2011,NHL,,
shoreed01,First Team All-Star,1934,NHL,,D
mahovfr01,Calder,1957,NHL,,
seibeea01,First Team All-Star,1941,NHL,,D
esposto01,Vezina,1971,NHL,shared,
datsypa01,Lady Byng,2008,NHL,,
parkbr01,First Team All-Star,1971,NHL,,D
messima01,Hart,1989,NHL,,
siebeba01,First Team All-Star,1937,NHL,,D
potvide01,First Team All-Star,1980,NHL,,D
gretzwa01,First Team All-Star,1980,NHL,,C
oconnbu01,Hart,1947,NHL,,
morenho01,Hart,1930,NHL,,
doansh01,Messier,2011,NHL,,
bourqra01,First Team All-Star,1993,NHL,,D
drydeke01,First Team All-Star,1975,NHL,,G
karakmi01,Calder,1935,NHL,,
pronoma01,First Team All-Star,1959,NHL,,D
seibeea01,Second Team All-Star,1936,NHL,,D
heatlda01,First Team All-Star,2006,NHL,,RW
stlouma01,Lady Byng,2009,NHL,,
johnsto01,Norris,1958,NHL,,
thompti01,First Team All-Star,1937,NHL,,G
trembjc01,Murphy,1972,WHA,Best Defenceman,
helleot01,Second Team All-Star,1940,NHL,,D
stlouma01,Second Team All-Star,2009,NHL,,RW
mosdeke01,Second Team All-Star,1954,NHL,,C
gaborma01,Second Team All-Star,2011,NHL,,RW
harmogl01,Second Team All-Star,1948,NHL,,D
gretzwa01,Hart,1979,NHL,,
alfreda01,King Clancy,2011,NHL,,
podeish01,King Clancy,2000,NHL,,
roypa01,Vezina,1988,NHL,,
trembjc01,Second Team All-Star,1967,NHL,,D
macinal01,Second Team All-Star,1986,NHL,,D
coffepa01,First Team All-Star,1988,NHL,,D
lemiema01,First Team All-Star,1992,NHL,,C
dilloce01,Second Team All-Star,1936,NHL,,RW
nilssul01,First Team All-Star,1977,WHA,,C
bourqra01,Norris,1986,NHL,,
blakero01,Second Team All-Star,1999,NHL,,D
schmimi01,Hart,1950,NHL,,
