city_id,city,country_id,last_update
1,А Коруа (Ла Коруа),87,2006-02-15T03:45:25
6,Аддис-Абеба,31,2006-02-15T03:45:25
10,Акишима,50,2006-02-15T03:45:25
20,Альмирант Браун,6,2006-02-15T03:45:25
21,Алворада,15,2006-02-15T03:45:25
37,Объявление,73,2006-02-15T03:45:25
46,Байченг,23,2006-02-15T03:45:25
47,Бейин,23,2006-02-15T03:45:25
51,Балургхат,44,2006-02-15T03:45:25
52,Баменда,19,2006-02-15T03:45:25
62,Байюган,75,2006-02-15T03:45:25
72,Берн,91,2006-02-15T03:45:25
73,Бхавнагар,44,2006-02-15T03:45:25
74,Бильвара,44,2006-02-15T03:45:25
86,Ботосани,78,2006-02-15T03:45:25
94,Броктон,103,2006-02-15T03:45:25
95,Букурести,78,2006-02-15T03:45:25
98,Кабуяо,75,2006-02-15T03:45:25
105,Кайенн,35,2006-02-15T03:45:25
108,Чанхва,92,2006-02-15T03:45:25
111,Шарлотта Амали,106,2006-02-15T03:45:25
121,Цитт-дель-Ватикано,41,2006-02-15T03:45:25
130,Куаутла,60,2006-02-15T03:45:25
132,Куман,104,2006-02-15T03:45:25
139,Даксиан,23,2006-02-15T03:45:25
144,Дхуле (Дулия),44,2006-02-15T03:45:25
151,Эд,67,2006-02-15T03:45:25
165,Эзейца,6,2006-02-15T03:45:25
171,Фонтана,103,2006-02-15T03:45:25
178,Гарланд,103,2006-02-15T03:45:25
189,Гуаруй,15,2006-02-15T03:45:25
193,Нагнетание,23,2006-02-15T03:45:25
197,Халисахар,44,2006-02-15T03:45:25
198,Халле/Сале,38,2006-02-15T03:45:25
199,Хами,23,2006-02-15T03:45:25
205,Хиросима,50,2006-02-15T03:45:25
206,Ходейда,107,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
224,Исесаки,50,2006-02-15T03:45:25
239,Джанси,44,2006-02-15T03:45:25
240,Цзиньчан,23,2006-02-15T03:45:25
253,Какамигахара,50,2006-02-15T03:45:25
266,Килис,97,2006-02-15T03:45:25
285,Курган,80,2006-02-15T03:45:25
298,Ленгшуйцзян,23,2006-02-15T03:45:25
312,Лондон,102,2006-02-15T03:45:25
317,Луциния,15,2006-02-15T03:45:25
334,Мерло,6,2006-02-15T03:45:25
336,Мирадж,44,2006-02-15T03:45:25
341,Монклова,60,2006-02-15T03:45:25
348,Мвен-Диту,25,2006-02-15T03:45:25
357,Наджу,86,2006-02-15T03:45:25
366,Нха Транг,105,2006-02-15T03:45:25
369,Новотеркаск,80,2006-02-15T03:45:25
376,Окаяма,50,2006-02-15T03:45:25
383,Ошава,20,2006-02-15T03:45:25
384,Османийе,97,2006-02-15T03:45:25
392,Паарл,85,2006-02-15T03:45:25
401,Патрас,39,2006-02-15T03:45:25
415,&lt; &lt; Проболингго &gt; &gt;,45,2006-02-15T03:45:25
419,Пурвакарта,45,2006-02-15T03:45:25
428,Ранкагуа,22,2006-02-15T03:45:25
431,Рио-Кларо,15,2006-02-15T03:45:25
441,Сент-Луис,103,2006-02-15T03:45:25
446,Салины,103,2006-02-15T03:45:25
450,Сан-Фелипе де Пуэрто-Плата,27,2006-02-15T03:45:25
455,Сана,107,2006-02-15T03:45:25
462,Санья,23,2006-02-15T03:45:25
465,Савхадж,29,2006-02-15T03:45:25
469,Шаогуан,23,2006-02-15T03:45:25
472,Шикарпур,72,2006-02-15T03:45:25
478,Сильвигури (Шилигури),44,2006-02-15T03:45:25
487,Согамозо,24,2006-02-15T03:45:25
499,Стерлинговые высоты,103,2006-02-15T03:45:25
502,Сюйхуа,23,2006-02-15T03:45:25
508,Солнечный вельвет,103,2006-02-15T03:45:25
516,Тафуна,3,2006-02-15T03:45:25
517,Тагиг,75,2006-02-15T03:45:25
539,Тонгхэ,86,2006-02-15T03:45:25
544,Тулуза,34,2006-02-15T03:45:25
547,Цуяма,50,2006-02-15T03:45:25
560,Вадуз,55,2006-02-15T03:45:25
566,Варанаси (Бенарес),44,2006-02-15T03:45:25
574,Вейфанг,23,2006-02-15T03:45:25
600,Зигиншор,83,2006-02-15T03:45:25
