orderid,productid,unitprice,quantity,discount
10562,33,2.5,20,0.0
10283,19,7.3,18,0.0
10582,57,19.5,4,0.0
10932,75,7.75,20,0.0
10935,18,62.5,4,0.0
10380,60,27.2,6,0.0
10702,76,18.0,15,0.0
10421,77,10.4,10,0.0
10336,4,17.6,18,0.0
10857,26,31.23,35,0.0
10522,40,18.4,25,0.0
10786,30,25.89,15,0.0
10774,66,17.0,50,0.0
10521,41,9.65,10,0.0
10601,59,55.0,35,0.0
10794,14,23.25,15,0.0
10652,42,14.0,20,0.0
11076,19,9.2,10,0.0
10657,47,9.5,10,0.0
10644,43,46.0,20,0.0
10834,30,25.89,20,0.0
11023,43,46.0,30,0.0
10351,44,15.5,77,0.0
10522,1,18.0,40,0.0
10691,29,123.79,40,0.0
11077,75,7.75,4,0.0
10575,76,18.0,10,0.0
10258,2,15.2,50,0.0
10864,35,18.0,4,0.0
10506,25,14.0,18,0.0
10636,58,13.25,6,0.0
10597,65,21.05,12,0.0
11033,53,32.8,70,0.0
11007,42,14.0,14,0.0
11040,21,10.0,20,0.0
10622,2,19.0,20,0.0
10842,11,21.0,15,0.0
10893,29,123.79,24,0.0
11049,12,38.0,4,0.0
10616,71,21.5,15,0.0
10716,61,28.5,10,0.0
11046,12,38.0,20,0.0
10987,43,46.0,6,0.0
10810,70,15.0,5,0.0
10445,39,14.4,6,0.0
10248,42,9.8,10,0.0
10698,29,123.79,12,0.0
10369,29,99.0,20,0.0
10819,43,46.0,7,0.0
10932,16,17.45,30,0.0
10538,70,15.0,7,0.0
10717,69,36.0,25,0.0
10947,59,55.0,4,0.0
10334,52,5.6,8,0.0
10297,39,14.4,60,0.0
10550,19,9.2,10,0.0
10495,41,7.7,20,0.0
10479,64,26.6,30,0.0
10251,57,15.6,15,0.0
10310,62,39.4,5,0.0
10335,2,15.2,7,0.0
10769,52,7.0,15,0.0
10393,31,10.0,32,0.0
10992,72,34.8,2,0.0
10358,24,3.6,10,0.0
10541,71,21.5,9,0.0
10524,30,25.89,10,0.0
10956,21,10.0,12,0.0
10327,58,10.6,30,0.0
10327,2,15.2,25,0.0
10770,11,21.0,15,0.0
10667,71,21.5,14,0.0
10383,13,4.8,20,0.0
11021,20,81.0,15,0.0
10269,33,2.0,60,0.0
10440,29,99.0,24,0.0
10849,26,31.23,18,0.0
10916,32,32.0,6,0.0
10278,63,35.1,8,0.0
10415,33,2.0,20,0.0
11012,60,34.0,36,0.0
10604,76,18.0,10,0.0
10607,17,39.0,100,0.0
10440,61,22.8,90,0.0
10479,38,210.8,30,0.0
10847,60,34.0,45,0.0
10830,60,34.0,30,0.0
10537,58,13.25,20,0.0
10841,56,38.0,30,0.0
10853,18,62.5,10,0.0
10678,41,9.65,120,0.0
10574,62,49.3,10,0.0
10602,77,13.0,5,0.0
10737,13,6.0,4,0.0
10333,14,18.6,10,0.0
10485,3,8.0,20,0.0
11077,8,40.0,2,0.0
11002,55,24.0,40,0.0
10737,41,9.65,12,0.0
10325,14,18.6,9,0.0
10994,59,55.0,18,0.0
10294,60,27.2,21,0.0
11024,33,2.5,30,0.0
10690,56,38.0,20,0.0
