orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10272,RATTC,6,1996-08-02T00:00:00,1996-08-30T00:00:00,1996-08-06T00:00:00,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10284,LEHMS,4,1996-08-19T00:00:00,1996-09-16T00:00:00,1996-08-27T00:00:00,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10296,LILAS,6,1996-09-03T00:00:00,1996-10-01T00:00:00,1996-09-11T00:00:00,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10298,HUNGO,6,1996-09-05T00:00:00,1996-10-03T00:00:00,1996-09-11T00:00:00,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10319,TORTU,7,1996-10-02T00:00:00,1996-10-30T00:00:00,1996-10-11T00:00:00,3,64.5,Tortuga Restaurante,Avda. Azteca 123,Mxico D.F.,,5033,Mexico
10325,KOENE,1,1996-10-09T00:00:00,1996-10-23T00:00:00,1996-10-14T00:00:00,3,64.86,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10335,HUNGO,7,1996-10-22T00:00:00,1996-11-19T00:00:00,1996-10-24T00:00:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10348,WANDK,4,1996-11-07T00:00:00,1996-12-05T00:00:00,1996-11-15T00:00:00,2,0.78,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10353,PICCO,7,1996-11-13T00:00:00,1996-12-11T00:00:00,1996-11-25T00:00:00,3,360.63,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10363,DRACD,4,1996-11-26T00:00:00,1996-12-24T00:00:00,1996-12-04T00:00:00,3,30.54,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
10364,EASTC,1,1996-11-26T00:00:00,1997-01-07T00:00:00,1996-12-04T00:00:00,1,71.97,Eastern Connection,35 King George,London,,WX3 6FW,UK
10372,QUEEN,5,1996-12-04T00:00:00,1997-01-01T00:00:00,1996-12-09T00:00:00,2,890.78,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10387,SANTG,1,1996-12-18T00:00:00,1997-01-15T00:00:00,1996-12-20T00:00:00,2,93.63,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10388,SEVES,2,1996-12-19T00:00:00,1997-01-16T00:00:00,1996-12-20T00:00:00,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
10407,OTTIK,2,1997-01-07T00:00:00,1997-02-04T00:00:00,1997-01-30T00:00:00,2,91.48,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10446,TOMSP,6,1997-02-14T00:00:00,1997-03-14T00:00:00,1997-02-19T00:00:00,1,14.68,Toms Spezialitten,Luisenstr. 48,Mnster,,44087,Germany
10456,KOENE,8,1997-02-25T00:00:00,1997-04-08T00:00:00,1997-02-28T00:00:00,2,8.12,Kniglich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
10465,VAFFE,1,1997-03-05T00:00:00,1997-04-02T00:00:00,1997-03-14T00:00:00,3,145.04,Vaffeljernet,Smagsloget 45,rhus,,8200,Denmark
10466,COMMI,4,1997-03-06T00:00:00,1997-04-03T00:00:00,1997-03-13T00:00:00,1,11.93,Comrcio Mineiro,"Av. dos Lusadas, 23",Sao Paulo,SP,05432-043,Brazil
10479,RATTC,3,1997-03-19T00:00:00,1997-04-16T00:00:00,1997-03-21T00:00:00,3,708.95,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10520,SANTG,7,1997-04-29T00:00:00,1997-05-27T00:00:00,1997-05-01T00:00:00,1,13.37,Sant Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
10529,MAISD,5,1997-05-07T00:00:00,1997-06-04T00:00:00,1997-05-09T00:00:00,2,66.69,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
10536,LEHMS,3,1997-05-14T00:00:00,1997-06-11T00:00:00,1997-06-06T00:00:00,2,58.88,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
10561,FOLKO,2,1997-06-06T00:00:00,1997-07-04T00:00:00,1997-06-09T00:00:00,2,242.21,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10563,RICAR,2,1997-06-10T00:00:00,1997-07-22T00:00:00,1997-06-24T00:00:00,2,60.43,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
10565,MEREP,8,1997-06-11T00:00:00,1997-07-09T00:00:00,1997-06-18T00:00:00,2,7.15,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10568,GALED,3,1997-06-13T00:00:00,1997-07-11T00:00:00,1997-07-09T00:00:00,3,6.54,Galera del gastronmo,"Rambla de Catalua, 23",Barcelona,,8022,Spain
10572,BERGS,3,1997-06-18T00:00:00,1997-07-16T00:00:00,1997-06-25T00:00:00,2,116.43,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
10574,TRAIH,4,1997-06-19T00:00:00,1997-07-17T00:00:00,1997-06-30T00:00:00,2,37.6,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
10580,OTTIK,4,1997-06-26T00:00:00,1997-07-24T00:00:00,1997-07-01T00:00:00,3,75.89,Ottilies Kseladen,Mehrheimerstr. 369,Kln,,50739,Germany
10597,PICCO,7,1997-07-11T00:00:00,1997-08-08T00:00:00,1997-07-18T00:00:00,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
10603,SAVEA,8,1997-07-18T00:00:00,1997-08-15T00:00:00,1997-08-08T00:00:00,2,48.77,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10621,ISLAT,4,1997-08-05T00:00:00,1997-09-02T00:00:00,1997-08-11T00:00:00,2,23.73,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
10638,LINOD,3,1997-08-20T00:00:00,1997-09-17T00:00:00,1997-09-01T00:00:00,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10669,SIMOB,2,1997-09-15T00:00:00,1997-10-13T00:00:00,1997-09-22T00:00:00,1,24.39,Simons bistro,Vinbltet 34,Kobenhavn,,1734,Denmark
10675,FRANK,5,1997-09-19T00:00:00,1997-10-17T00:00:00,1997-09-23T00:00:00,2,31.85,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10680,OLDWO,1,1997-09-24T00:00:00,1997-10-22T00:00:00,1997-09-26T00:00:00,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10690,HANAR,1,1997-10-02T00:00:00,1997-10-30T00:00:00,1997-10-03T00:00:00,1,15.8,Hanari Carnes,"Rua do Pao, 67",Rio de Janeiro,RJ,05454-876,Brazil
10703,FOLKO,6,1997-10-14T00:00:00,1997-11-11T00:00:00,1997-10-20T00:00:00,2,152.3,Folk och f HB,kergatan 24,Brcke,,S-844 67,Sweden
10714,SAVEA,5,1997-10-22T00:00:00,1997-11-19T00:00:00,1997-10-27T00:00:00,3,24.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10717,FRANK,1,1997-10-24T00:00:00,1997-11-21T00:00:00,1997-10-29T00:00:00,2,59.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany
10728,QUEEN,4,1997-11-04T00:00:00,1997-12-02T00:00:00,1997-11-11T00:00:00,2,58.33,Queen Cozinha,"Alameda dos Canrios, 891",Sao Paulo,SP,05487-020,Brazil
10732,BONAP,3,1997-11-06T00:00:00,1997-12-04T00:00:00,1997-11-07T00:00:00,1,16.97,Bon app-,"12, rue des Bouchers",Marseille,,13008,France
10751,RICSU,3,1997-11-24T00:00:00,1997-12-22T00:00:00,1997-12-03T00:00:00,3,130.79,Richter Supermarkt,Starenweg 5,Genve,,1204,Switzerland
10775,THECR,7,1997-12-12T00:00:00,1998-01-09T00:00:00,1997-12-26T00:00:00,1,20.25,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
10793,AROUT,3,1997-12-24T00:00:00,1998-01-21T00:00:00,1998-01-08T00:00:00,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10819,CACTU,2,1998-01-07T00:00:00,1998-02-04T00:00:00,1998-01-16T00:00:00,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
10841,SUPRD,5,1998-01-20T00:00:00,1998-02-17T00:00:00,1998-01-29T00:00:00,2,424.3,Suprmes dlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
10845,QUICK,8,1998-01-21T00:00:00,1998-02-04T00:00:00,1998-01-30T00:00:00,1,212.98,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany
10852,RATTC,8,1998-01-26T00:00:00,1998-02-09T00:00:00,1998-01-30T00:00:00,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10854,ERNSH,3,1998-01-27T00:00:00,1998-02-24T00:00:00,1998-02-05T00:00:00,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10857,BERGS,8,1998-01-28T00:00:00,1998-02-25T00:00:00,1998-02-06T00:00:00,2,188.85,Berglunds snabbkp,Berguvsvgen 8,Lule,,S-958 22,Sweden
