raceid,year,round,circuitid,name,date,time,url
32,2008,15,15,Singapore Grand Prix,2008-09-28,12:00:00,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
54,2006,2,2,Malaysian Grand Prix,2006-03-19,15:00:00,http://en.wikipedia.org/wiki/2006_Malaysian_Grand_Prix
56,2006,4,21,San Marino Grand Prix,2006-04-23,14:00:00,http://en.wikipedia.org/wiki/2006_San_Marino_Grand_Prix
66,2006,14,5,Turkish Grand Prix,2006-08-27,15:00:00,http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix
71,2005,1,1,Australian Grand Prix,2005-03-06,14:00:00,http://en.wikipedia.org/wiki/2005_Australian_Grand_Prix
73,2005,3,3,Bahrain Grand Prix,2005-04-03,14:30:00,http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix
78,2005,8,7,Canadian Grand Prix,2005-06-12,13:00:00,http://en.wikipedia.org/wiki/2005_Canadian_Grand_Prix
80,2005,10,8,French Grand Prix,2005-07-03,14:00:00,http://en.wikipedia.org/wiki/2005_French_Grand_Prix
98,2004,9,19,United States Grand Prix,2004-06-20,,http://en.wikipedia.org/wiki/2004_United_States_Grand_Prix
115,2003,8,7,Canadian Grand Prix,2003-06-15,,http://en.wikipedia.org/wiki/2003_Canadian_Grand_Prix
139,2002,16,19,United States Grand Prix,2002-09-29,,http://en.wikipedia.org/wiki/2002_United_States_Grand_Prix
164,2000,7,6,Monaco Grand Prix,2000-06-04,,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
165,2000,8,7,Canadian Grand Prix,2000-06-18,,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix
217,1997,11,11,Hungarian Grand Prix,1997-08-10,,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix
265,1994,9,10,German Grand Prix,1994-07-31,,http://en.wikipedia.org/wiki/1994_German_Grand_Prix
277,1993,5,4,Spanish Grand Prix,1993-05-09,,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix
320,1991,16,29,Australian Grand Prix,1991-11-03,,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix
331,1990,11,13,Belgian Grand Prix,1990-08-26,,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix
341,2010,5,4,Spanish Grand Prix,2010-05-09,12:00:00,http://en.wikipedia.org/wiki/2010_Spanish_Grand_Prix
345,2010,9,12,European Grand Prix,2010-06-27,12:00:00,http://en.wikipedia.org/wiki/2010_European_Grand_Prix
357,1989,2,21,San Marino Grand Prix,1989-04-23,,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
364,1989,9,10,German Grand Prix,1989-07-30,,http://en.wikipedia.org/wiki/1989_German_Grand_Prix
368,1989,13,27,Portuguese Grand Prix,1989-09-24,,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix
372,1988,1,36,Brazilian Grand Prix,1988-04-03,,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix
373,1988,2,21,San Marino Grand Prix,1988-05-01,,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix
375,1988,4,32,Mexican Grand Prix,1988-05-29,,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix
379,1988,8,9,British Grand Prix,1988-07-10,,http://en.wikipedia.org/wiki/1988_British_Grand_Prix
410,1986,7,37,Detroit Grand Prix,1986-06-22,,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix
459,1983,8,7,Canadian Grand Prix,1983-06-12,,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix
461,1983,10,10,German Grand Prix,1983-08-07,,http://en.wikipedia.org/wiki/1983_German_Grand_Prix
485,1981,3,25,Argentine Grand Prix,1981-04-12,,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix
505,1980,8,38,British Grand Prix,1980-07-13,,http://en.wikipedia.org/wiki/1980_British_Grand_Prix
509,1980,12,21,Italian Grand Prix,1980-09-14,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
512,1979,1,25,Argentine Grand Prix,1979-01-21,,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix
519,1979,8,41,French Grand Prix,1979-07-01,,http://en.wikipedia.org/wiki/1979_French_Grand_Prix
540,1978,14,14,Italian Grand Prix,1978-09-10,,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix
545,1977,3,30,South African Grand Prix,1977-03-05,,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix
548,1977,6,6,Monaco Grand Prix,1977-05-22,,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix
554,1977,12,23,Austrian Grand Prix,1977-08-14,,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix
558,1977,16,48,Canadian Grand Prix,1977-10-09,,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix
586,1975,11,20,German Grand Prix,1975-08-03,,http://en.wikipedia.org/wiki/1975_German_Grand_Prix
595,1974,6,6,Monaco Grand Prix,1974-05-26,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix
598,1974,9,41,French Grand Prix,1974-07-07,,http://en.wikipedia.org/wiki/1974_French_Grand_Prix
604,1974,15,46,United States Grand Prix,1974-10-06,,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix
611,1973,7,47,Swedish Grand Prix,1973-06-17,,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix
644,1970,2,45,Spanish Grand Prix,1970-04-19,,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix
650,1970,8,10,German Grand Prix,1970-08-02,,http://en.wikipedia.org/wiki/1970_German_Grand_Prix
660,1969,5,51,French Grand Prix,1969-07-06,,http://en.wikipedia.org/wiki/1969_French_Grand_Prix
687,1967,9,14,Italian Grand Prix,1967-09-10,,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix
697,1966,8,46,United States Grand Prix,1966-10-02,,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix
701,1965,3,13,Belgian Grand Prix,1965-06-13,,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix
703,1965,5,9,British Grand Prix,1965-07-10,,http://en.wikipedia.org/wiki/1965_British_Grand_Prix
706,1965,8,14,Italian Grand Prix,1965-09-12,,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix
712,1964,4,53,French Grand Prix,1964-06-28,,http://en.wikipedia.org/wiki/1964_French_Grand_Prix
722,1963,4,55,French Grand Prix,1963-06-30,,http://en.wikipedia.org/wiki/1963_French_Grand_Prix
726,1963,8,46,United States Grand Prix,1963-10-06,,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix
739,1961,2,39,Dutch Grand Prix,1961-05-22,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix
740,1961,3,13,Belgian Grand Prix,1961-06-18,,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix
745,1961,8,46,United States Grand Prix,1961-10-08,,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix
753,1960,8,59,Portuguese Grand Prix,1960-08-14,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix
