driverstandingsid,raceid,driverid,points,position,positiontext,wins
66318,265,108,0.0,33,33,0
47272,781,527,0.0,65,65,0
63612,726,443,0.0,44,44,0
49962,751,484,0.0,70,70,0
10474,251,65,38.0,3,3,2
22449,477,136,0.0,35,35,0
22844,486,213,0.0,30,30,0
53416,640,320,9.0,9,9,1
45357,816,687,0.0,45,45,0
66359,266,109,1.0,23,23,0
3175,163,49,5.0,7,7,0
64977,860,20,18.0,2,2,0
49766,748,515,0.0,22,22,0
48771,691,304,0.0,15,15,0
11688,155,30,107.0,1,1,8
67827,959,13,38.0,9,9,0
20275,415,137,47.0,4,4,3
53696,672,376,5.0,12,12,0
19324,382,94,1.0,17,17,0
45375,816,714,0.0,103,103,0
44232,819,518,3.0,11,11,0
57602,539,208,0.0,38,38,0
65631,884,16,6.0,13,13,0
19068,374,146,0.0,31,31,0
18499,364,94,2.0,18,18,0
21521,450,77,0.0,22,22,0
45193,815,579,20.5,3,3,0
59158,505,140,0.0,32,32,0
52105,807,626,4.0,14,14,0
48676,736,468,0.0,23,23,0
22020,465,196,0.0,24,24,0
53771,675,289,30.0,1,1,2
17753,4,15,14.5,4,4,0
46799,789,632,6.0,7,7,0
11162,181,68,0.0,17,17,0
52701,685,377,0.0,37,37,0
57932,549,254,1.0,18,18,0
62540,764,536,0.0,87,87,0
56039,579,223,6.0,8,8,0
57779,544,231,6.0,4,4,0
10891,217,71,7.0,13,13,0
65807,892,16,25.0,11,11,0
16263,331,114,0.0,34,34,0
20516,423,175,10.0,4,4,0
10944,219,79,0.0,25,25,0
12618,100,4,33.0,5,5,0
19560,390,158,3.0,8,8,0
67782,957,154,28.0,10,10,0
57048,574,250,7.0,14,14,0
20998,435,137,21.0,8,8,1
4503,201,73,0.0,18,18,0
21550,451,181,0.0,26,26,0
62051,758,376,0.0,42,42,0
68079,966,8,178.0,5,5,0
58654,518,175,0.0,22,22,0
20824,430,177,18.0,6,6,1
52673,685,368,0.0,28,28,0
23245,496,158,10.0,12,12,0
64437,844,18,46.0,4,4,0
46438,798,554,6.0,9,9,0
54019,623,280,0.0,20,20,0
49451,773,525,8.0,12,12,1
62546,764,567,0.0,34,34,0
6784,289,77,2.0,5,5,0
63378,720,408,2.0,8,8,0
56534,561,238,0.0,26,26,0
11770,124,62,0.0,7,7,0
66448,269,91,4.0,17,17,0
1507,85,13,8.0,13,13,0
16098,327,117,32.0,2,2,3
20966,434,176,5.0,13,13,0
51091,700,305,0.0,21,21,0
48519,733,458,0.0,35,35,0
67581,949,835,0.0,15,15,0
44967,812,518,2.0,12,12,0
58321,557,257,0.0,43,43,0
22739,483,158,2.0,5,5,0
5248,234,57,16.0,7,7,0
5227,233,63,5.0,12,12,0
59188,506,163,23.0,5,5,2
4560,204,65,1.0,15,15,0
52829,689,340,6.0,11,11,0
22837,486,197,0.0,16,16,0
49224,770,509,2.0,19,19,0
13032,63,3,4.0,15,15,0
11953,133,44,2.0,14,14,0
15877,321,140,0.0,27,27,0
56288,585,219,0.0,30,30,0
23276,496,205,0.0,28,28,0
44381,821,732,0.0,58,58,0
44682,824,741,0.0,39,39,0
45032,813,525,0.0,46,46,0
63729,728,409,0.0,31,31,0
13918,49,26,0.0,19,19,0
51577,801,612,0.0,28,28,0
44363,821,611,4.0,10,10,0
20929,433,170,0.0,30,30,0
64902,859,37,0.0,20,20,0
49490,773,549,0.0,39,39,0
50163,754,360,33.0,2,2,1
48654,736,425,0.0,21,21,0
66330,266,55,19.0,4,4,0
80,22,14,0.0,14,14,0
62362,762,559,0.0,52,52,0
10813,214,63,2.0,14,14,0
43210,833,778,0.0,11,11,0
63986,346,22,29.0,11,11,0
4574,204,74,0.0,19,19,0
57696,541,248,0.0,43,43,0
