resultid,raceid,driverid,constructorid,number,grid,position,positiontext,positionorder,points,laps,time,milliseconds,fastestlap,rank,fastestlaptime,fastestlapspeed,statusid
21232,860,18,1,3,2,1.0,1,1,25.0,58,1:34:09.565,5649565.0,56.0,1.0,1:29.187,214.053,1
17009,699,414,172,24,0,,F,26,0.0,0,,,,,,,97
22046,896,815,1,6,9,5.0,5,5,10.0,60,+43.829,5516016.0,59.0,4.0,1:28.503,208.467,1
4897,246,79,25,3,19,,R,23,0.0,0,,,,,,,4
21428,868,8,208,9,6,5.0,5,5,10.0,52,+10.314,5121602.0,50.0,1.0,1:34.661,224.037,1
14171,576,289,26,22,21,10.0,10,10,0.0,52,,,,,,,11
10728,454,182,1,8,12,,R,17,0.0,29,,,,,,,67
2535,139,17,18,23,18,,R,19,0.0,38,,,,,,,38
11579,484,172,27,26,16,6.0,6,6,1.0,62,+1:26.83,7310490.0,,,,,1
18886,784,622,105,10,11,4.0,4,4,1.5,92,,,,,,,16
22697,934,3,131,6,2,2.0,2,2,18.0,52,+10.956,5498685.0,24.0,2.0,1:37.403,217.730,1
13222,541,213,63,19,0,,F,27,0.0,0,,,,,,,81
12628,521,177,59,20,17,,R,15,0.0,29,,,,,,,5
1213,74,22,6,2,9,,R,15,0.0,18,,,13.0,15.0,1:24.435,210.325,10
10242,436,163,6,28,10,,R,17,0.0,30,,,,,,,84
2189,123,50,18,19,17,15.0,15,15,0.0,51,,,,,,,12
6007,289,128,34,7,26,13.0,13,13,0.0,68,,,,,,,14
22372,746,475,170,38,8,3.0,3,3,0.0,80,+36.9,8306400.0,,,,,1
23514,975,4,1,14,12,16.0,16,16,0.0,66,,,63.0,4.0,1:15.853,206.974,131
17436,720,404,94,4,7,,R,17,0.0,9,,,,,,,6
21188,858,13,6,6,6,5.0,5,5,10.0,55,+50.578,5882464.0,51.0,10.0,1:44.288,191.722,1
9582,410,77,22,20,12,,R,24,0.0,8,,,,,,,5
5952,287,56,17,15,8,6.0,6,6,1.0,53,+1:46.421,6134333.0,,,,,1
13874,565,223,6,2,2,14.0,14,14,0.0,73,,,,,,,3
11978,497,118,53,36,22,,R,15,0.0,43,,,,,,,6
5927,286,109,15,30,12,7.0,7,7,0.0,69,,,,,,,12
16963,697,345,176,11,10,,R,17,0.0,13,,,,,,,31
7674,7,18,23,22,2,1.0,1,1,10.0,58,1:26:24.848,5184848.0,40.0,1.0,1:27.579,219.422,1
21006,850,67,5,18,24,15.0,15,15,0.0,59,,,48.0,16.0,1:37.863,189.374,11
4143,213,65,15,16,13,5.0,5,5,2.0,54,+4.716,4665362.0,,,,,1
11637,486,202,6,28,6,5.0,5,5,2.0,60,+25.87,6709840.0,,,,,1
1361,82,14,9,14,11,7.0,7,7,2.0,67,+52.700,5241299.0,18.0,8.0,1:16.233,216.000,1
22470,915,815,10,11,12,10.0,10,10,1.0,53,+1:20.067,5590811.0,47.0,12.0,1:42.924,204.547,1
6381,301,100,27,26,15,,R,15,0.0,35,,,,,,,20
11751,489,105,25,4,0,,F,25,0.0,0,,,,,,,81
19618,816,501,128,38,15,9.0,9,9,0.0,75,,,,,,,15
2605,143,15,17,12,7,5.0,5,5,2.0,70,,,,,,,11
6819,315,65,32,12,21,7.0,7,7,0.0,44,+1:44.599,5342268.0,,,,,1
18595,770,578,6,4,1,1.0,1,1,9.0,50,2:03:21.3,7401300.0,,,,,1
19988,831,609,141,48,11,6.0,6,6,0.0,74,,,,,,,16
19747,821,745,126,1,12,12.0,12,12,0.0,80,,,,,,,15
823,56,26,5,21,18,15.0,15,15,0.0,61,,,57.0,14.0,1:26.248,206.989,11
3824,198,23,17,10,6,16.0,16,16,0.0,68,,,,,,,13
17197,709,403,170,9,9,9.0,9,9,0.0,70,,,,,,,22
10238,436,182,1,8,6,,R,13,0.0,38,,,,,,,10
8309,367,138,32,12,19,10.0,10,10,0.0,51,,,,,,,22
23556,977,828,15,9,19,15.0,15,15,0.0,69,,,56.0,17.0,1:09.284,224.363,12
7678,7,3,3,16,9,5.0,5,5,4.0,58,+31.539,5216387.0,36.0,11.0,1:28.222,217.823,1
12808,528,224,56,14,7,2.0,2,2,6.0,63,+49.13,6648990.0,,,,,1
19404,807,640,105,22,21,,R,11,0.0,57,,,,,,,5
12976,533,119,21,35,8,,R,22,0.0,21,,,,,,,5
3901,202,57,1,8,1,6.0,6,6,1.0,76,,,,,,,11
1893,108,52,17,12,17,,R,19,0.0,6,,,,,,,3
16331,664,353,180,25,16,7.0,7,7,0.0,81,,,,,,,19
14984,606,235,6,9,3,5.0,5,5,2.0,39,,,,,,,11
3571,187,22,24,16,7,4.0,4,4,3.0,53,+17.630,4640553.0,,,,,1
9994,426,105,6,27,3,,R,23,0.0,5,,,,,,,101
17398,719,341,6,21,3,4.0,4,4,3.0,100,+14.1,9723800.0,,,,,1
12168,504,200,21,30,15,10.0,10,10,0.0,53,,,,,,,11
17559,725,289,66,12,2,16.0,16,16,0.0,59,,,,,,,8
10140,432,172,27,26,17,11.0,11,11,0.0,38,,,,,,,3
1769,102,47,18,21,18,15.0,15,15,0.0,65,,,63.0,20.0,1:24.855,185.865,15
21771,882,819,207,20,20,16.0,16,16,0.0,55,,,48.0,17.0,1:41.997,192.393,11
9796,419,140,6,28,12,3.0,3,3,4.0,81,,,,,,,11
17885,739,418,170,17,0,,W,16,0.0,0,,,,,,,54
17199,709,364,183,6,5,,R,11,0.0,62,,,,,,,6
15412,623,305,63,11,11,,R,21,0.0,48,,,,,,,3
9039,390,117,1,1,6,1.0,1,1,9.0,43,1:27:03.217,5223217.0,,,,,1
11352,476,177,3,6,1,,R,14,0.0,50,,,,,,,69
13373,548,200,1,2,9,4.0,4,4,3.0,76,+34.6,7107370.0,,,,,1
14852,601,238,32,1,6,,R,14,0.0,45,,,,,,,86
8076,361,118,21,9,12,,R,10,0.0,40,,,,,,,5
7148,324,114,39,18,0,,F,32,0.0,0,,,,,,,97
2203,124,14,1,3,4,,R,9,0.0,33,,,,,,,6
7536,336,129,45,14,22,13.0,13,13,0.0,74,,,,,,,17
10114,431,95,3,5,3,11.0,11,11,0.0,47,,,,,,,5
5457,268,87,25,4,21,,R,15,0.0,39,,,,,,,20
13670,557,219,4,15,14,,R,20,0.0,30,,,,,,,91
4557,232,71,3,5,2,1.0,1,1,10.0,72,1:36:29.2,5789200.0,,,,,1
3149,167,21,22,11,8,,R,22,0.0,0,,,,,,,4
12847,529,119,21,35,7,,R,13,0.0,63,,,,,,,5
4386,224,63,25,19,10,6.0,6,6,1.0,57,,,,,,,11
1014,65,30,6,5,11,8.0,8,8,1.0,67,,,57.0,11.0,1:27.834,179.561,49
4794,242,63,25,4,13,,R,22,0.0,19,,,,,,,5
2094,118,42,19,15,10,,R,20,0.0,32,,,,,,,5
13008,534,211,63,18,0,,F,25,0.0,0,,,,,,,81
8461,371,127,37,15,25,7.0,7,7,0.0,66,,,,,,,14
7483,334,131,34,8,24,,R,23,0.0,5,,,,,,,4
20147,838,784,105,34,17,,R,16,0.0,5,,,,,,,5
14319,582,224,1,1,11,8.0,8,8,0.0,79,,,,,,,11
6375,301,79,33,30,23,9.0,9,9,0.0,50,,,,,,,7
8323,367,127,37,15,25,,R,24,0.0,14,,,,,,,37
19630,816,486,125,20,22,,N,21,0.0,61,,,,,,,62
14231,578,232,3,20,15,,R,24,0.0,22,,,,,,,5
21014,850,22,3,11,14,,R,23,0.0,16,,,8.0,19.0,1:39.679,185.924,44
1468,87,27,18,21,16,14.0,14,14,0.0,69,,,19.0,17.0,1:15.527,205.388,12
18390,760,502,32,30,12,8.0,8,8,0.0,71,,,,,,,14
16222,657,360,187,6,13,2.0,2,2,6.0,88,,,,,,,12
6573,307,78,40,34,0,,F,33,0.0,0,,,,,,,97
10157,433,117,1,2,6,4.0,4,4,3.0,75,+1:06.121,5644230.0,,,,,1
18381,759,347,66,4,6,,R,21,0.0,6,,,,,,,5
19013,790,580,105,20,16,4.0,4,4,3.0,20,,,,,,,12
10035,428,177,3,6,4,12.0,12,12,0.0,61,,,,,,,23
2841,153,54,20,23,19,,R,21,0.0,8,,,,,,,20
18280,755,427,167,18,19,15.0,15,15,0.0,66,,,,,,,19
12736,525,219,4,15,7,,R,17,0.0,24,,,,,,,23
1008,65,37,1,4,4,2.0,2,2,8.0,70,+30.837,6771778.0,67.0,2.0,1:24.315,187.055,1
14228,578,231,64,24,12,,R,21,0.0,53,,,,,,,69
19321,803,633,105,32,27,,R,21,0.0,40,,,,,,,5
19056,791,476,6,50,0,,W,25,0.0,0,,,,,,,54
5091,255,30,22,1,1,1.0,1,1,10.0,53,1:36:52.930,5812930.0,,,,,1
7690,7,16,10,20,15,17.0,17,17,0.0,57,,,55.0,19.0,1:29.192,215.454,11
10595,449,177,3,6,6,,R,20,0.0,8,,,,,,,101
7670,6,9,2,5,17,,R,17,0.0,28,,,25.0,17.0,1:17.558,155.032,23
9998,427,117,1,2,3,1.0,1,1,9.0,65,1:18:10.436,4690436.0,,,,,1
