city_id,city,country_id,last_update
1,A Corua (La Corua),87,2006-02-15T03:45:25
6,Addis Abeba,31,2006-02-15T03:45:25
10,Akishima,50,2006-02-15T03:45:25
20,Almirante Brown,6,2006-02-15T03:45:25
21,Alvorada,15,2006-02-15T03:45:25
37,Asuncin,73,2006-02-15T03:45:25
46,Baicheng,23,2006-02-15T03:45:25
47,Baiyin,23,2006-02-15T03:45:25
51,Balurghat,44,2006-02-15T03:45:25
52,Bamenda,19,2006-02-15T03:45:25
62,Bayugan,75,2006-02-15T03:45:25
72,Bern,91,2006-02-15T03:45:25
73,Bhavnagar,44,2006-02-15T03:45:25
74,Bhilwara,44,2006-02-15T03:45:25
86,Botosani,78,2006-02-15T03:45:25
94,Brockton,103,2006-02-15T03:45:25
95,Bucuresti,78,2006-02-15T03:45:25
98,Cabuyao,75,2006-02-15T03:45:25
105,Cayenne,35,2006-02-15T03:45:25
108,Changhwa,92,2006-02-15T03:45:25
111,Charlotte Amalie,106,2006-02-15T03:45:25
121,Citt del Vaticano,41,2006-02-15T03:45:25
130,Cuautla,60,2006-02-15T03:45:25
132,Cuman,104,2006-02-15T03:45:25
139,Daxian,23,2006-02-15T03:45:25
144,Dhule (Dhulia),44,2006-02-15T03:45:25
151,Ede,67,2006-02-15T03:45:25
165,Ezeiza,6,2006-02-15T03:45:25
171,Fontana,103,2006-02-15T03:45:25
178,Garland,103,2006-02-15T03:45:25
189,Guaruj,15,2006-02-15T03:45:25
193,Haining,23,2006-02-15T03:45:25
197,Halisahar,44,2006-02-15T03:45:25
198,Halle/Saale,38,2006-02-15T03:45:25
199,Hami,23,2006-02-15T03:45:25
205,Hiroshima,50,2006-02-15T03:45:25
206,Hodeida,107,2006-02-15T03:45:25
209,Hsichuh,92,2006-02-15T03:45:25
224,Isesaki,50,2006-02-15T03:45:25
239,Jhansi,44,2006-02-15T03:45:25
240,Jinchang,23,2006-02-15T03:45:25
253,Kakamigahara,50,2006-02-15T03:45:25
266,Kilis,97,2006-02-15T03:45:25
285,Kurgan,80,2006-02-15T03:45:25
298,Lengshuijiang,23,2006-02-15T03:45:25
312,London,102,2006-02-15T03:45:25
317,Luzinia,15,2006-02-15T03:45:25
334,Merlo,6,2006-02-15T03:45:25
336,Miraj,44,2006-02-15T03:45:25
341,Monclova,60,2006-02-15T03:45:25
348,Mwene-Ditu,25,2006-02-15T03:45:25
357,Naju,86,2006-02-15T03:45:25
366,Nha Trang,105,2006-02-15T03:45:25
369,Novoterkassk,80,2006-02-15T03:45:25
376,Okayama,50,2006-02-15T03:45:25
383,Oshawa,20,2006-02-15T03:45:25
384,Osmaniye,97,2006-02-15T03:45:25
392,Paarl,85,2006-02-15T03:45:25
401,Patras,39,2006-02-15T03:45:25
415,Probolinggo,45,2006-02-15T03:45:25
419,Purwakarta,45,2006-02-15T03:45:25
428,Rancagua,22,2006-02-15T03:45:25
431,Rio Claro,15,2006-02-15T03:45:25
441,Saint Louis,103,2006-02-15T03:45:25
446,Salinas,103,2006-02-15T03:45:25
450,San Felipe de Puerto Plata,27,2006-02-15T03:45:25
455,Sanaa,107,2006-02-15T03:45:25
462,Sanya,23,2006-02-15T03:45:25
465,Sawhaj,29,2006-02-15T03:45:25
469,Shaoguan,23,2006-02-15T03:45:25
472,Shikarpur,72,2006-02-15T03:45:25
478,Siliguri (Shiliguri),44,2006-02-15T03:45:25
487,Sogamoso,24,2006-02-15T03:45:25
499,Sterling Heights,103,2006-02-15T03:45:25
502,Suihua,23,2006-02-15T03:45:25
508,Sunnyvale,103,2006-02-15T03:45:25
516,Tafuna,3,2006-02-15T03:45:25
517,Taguig,75,2006-02-15T03:45:25
539,Tonghae,86,2006-02-15T03:45:25
544,Toulouse,34,2006-02-15T03:45:25
547,Tsuyama,50,2006-02-15T03:45:25
560,Vaduz,55,2006-02-15T03:45:25
566,Varanasi (Benares),44,2006-02-15T03:45:25
574,Weifang,23,2006-02-15T03:45:25
600,Ziguinchor,83,2006-02-15T03:45:25
