driverstandingsid,raceid,driverid,points,position,positiontext,wins
51817,804,429,2.0,15,15,0
13819,45,24,0.0,23,23,0
12708,104,30,136.0,1,1,12
22948,489,212,3.0,15,15,0
56473,589,296,0.0,44,44,0
9623,285,87,10.0,9,9,0
57286,531,211,0.0,26,26,0
52812,688,389,1.0,21,21,0
3317,169,63,6.0,11,11,0
18142,16,16,5.0,16,16,0
16240,331,103,5.0,11,11,0
63780,338,10,0.0,21,21,0
11404,142,56,0.0,15,15,0
46177,794,528,0.0,44,44,0
51004,718,404,4.0,14,14,0
19845,400,167,0.0,26,26,0
12746,105,13,11.0,12,12,0
1471,83,18,19.0,11,11,0
66806,908,20,70.0,6,6,0
55718,600,270,0.0,33,33,0
57267,531,238,14.0,5,5,1
56741,567,230,0.0,21,21,0
44104,832,773,0.0,29,29,0
22021,465,184,3.0,16,16,0
52715,686,374,5.0,11,11,0
64468,845,15,0.0,18,18,0
49339,772,501,12.0,8,8,0
7106,300,92,1.0,16,16,0
20008,406,140,3.0,9,9,0
3088,159,23,6.0,4,4,0
16281,332,105,0.0,23,23,0
50130,753,519,0.0,43,43,0
54219,629,223,13.0,6,6,0
54174,627,330,0.0,28,28,0
58112,553,258,0.0,28,28,0
11308,187,15,1.0,15,15,0
44666,824,520,0.0,98,98,0
19880,401,114,0.0,24,24,0
53374,639,346,13.0,5,5,1
6,18,6,3.0,6,6,0
68128,967,4,53.0,10,10,0
3338,170,57,74.0,1,1,4
65445,877,155,58.0,11,11,0
7045,298,79,0.0,24,24,0
63421,721,436,0.0,25,25,0
49238,770,523,0.0,49,49,0
45026,813,679,0.0,29,29,0
67195,926,8,0.0,12,12,0
48413,730,386,0.0,17,17,0
57882,548,230,0.0,17,17,0
18678,368,163,2.0,21,21,0
62494,764,347,10.0,8,8,1
21537,451,137,29.0,5,5,2
11367,190,44,2.0,16,16,0
17568,318,70,0.0,32,32,0
66631,900,1,0.0,19,19,0
64552,848,39,0.0,23,23,0
49063,768,476,0.0,30,30,0
68092,948,807,6.0,7,7,0
64194,352,16,47.0,10,10,0
54742,655,306,16.0,9,9,0
13872,47,27,0.0,22,22,0
65744,888,154,41.0,8,8,0
11906,131,22,16.0,5,5,0
64989,860,10,0.0,14,14,0
47211,780,556,0.0,61,61,0
1391,80,35,6.0,15,15,0
58370,558,238,7.0,14,14,0
65627,884,20,89.0,1,1,2
45366,816,690,0.0,51,51,0
11386,141,8,1.0,6,6,0
50731,709,427,0.0,12,12,0
22159,469,95,4.0,7,7,0
54520,649,341,1.0,18,18,0
53357,639,223,12.0,8,8,0
5147,229,83,0.0,17,17,0
12928,58,33,0.0,20,20,0
43559,839,790,0.0,69,69,0
18662,368,102,51.0,2,2,5
45323,816,559,0.0,92,92,0
7108,300,122,3.0,13,13,0
58760,522,224,1.0,16,16,0
51209,703,404,0.0,24,24,0
63585,726,427,0.0,20,20,0
64983,860,815,4.0,8,8,0
49740,748,356,0.0,58,58,0
53061,664,341,2.0,14,14,0
9639,285,22,0.0,20,20,0
67282,937,822,79.0,6,6,0
9503,280,69,0.0,20,20,0
22716,482,158,15.0,12,12,0
19083,375,112,0.0,24,24,0
49067,768,483,0.0,32,32,0
50859,714,401,0.0,18,18,0
48919,697,374,4.0,11,11,0
54944,611,290,1.0,15,15,0
22736,483,199,6.0,2,2,0
43251,834,762,0.0,26,26,0
22782,484,95,0.0,16,16,0
20073,409,102,27.0,3,3,1
65065,865,5,0.0,19,19,0
18720,369,94,4.0,19,19,0
46416,797,666,0.0,64,64,0
56442,589,224,45.0,2,2,2
16139,328,118,1.0,14,14,0
198,27,10,5.0,16,16,0
53234,635,341,2.0,10,10,0
46818,789,806,0.0,28,28,0
56599,563,239,0.0,26,26,0
5171,230,84,1.0,15,15,0
43252,834,501,0.0,28,28,0
20561,424,183,0.0,29,29,0
11248,185,22,12.0,8,8,0
48371,745,491,0.0,60,60,0
57879,548,224,8.0,6,6,0
49796,749,404,7.0,5,5,0
43250,834,427,0.0,25,25,0
20411,419,123,0.0,20,20,0
19156,377,127,0.0,28,28,0
58142,554,251,0.0,33,33,0
