team_id,team_name
1101,Abilene Chr
1102,Air Force
1103,Akron
1104,Alabama
1106,Alabama St
1107,Albany NY
1110,American Univ
1112,Arizona
1113,Arizona St
1114,Ark Little Rock
1117,Arkansas St
1118,Armstrong St
1119,Army
1120,Auburn
1121,Augusta
1122,Austin Peay
1123,Ball St
1124,Baylor
1125,Belmont
1126,Bethune-Cookman
1127,Binghamton
1130,Boston College
1131,Boston Univ
1132,Bowling Green
1133,Bradley
1134,Brooklyn
1138,Buffalo
1140,BYU
1142,Cal Poly SLO
1143,California
1145,Canisius
1150,Charlotte
1151,Chattanooga
1153,Cincinnati
1157,Coastal Car
1158,Col Charleston
1159,Colgate
1161,Colorado St
1162,Columbia
1164,Coppin St
1165,Cornell
1166,Creighton
1167,CS Bakersfield
1168,CS Fullerton
1169,CS Northridge
1170,CS Sacramento
1171,Dartmouth
1173,Dayton
1175,Delaware St
1179,Drake
1182,Duquesne
1183,E Illinois
1184,E Kentucky
1185,E Michigan
1188,Edwardsville
1189,Elon
1190,ETSU
1192,F Dickinson
1193,Fairfield
1194,FL Atlantic
1202,Furman
1203,G Washington
1205,Gardner Webb
1206,George Mason
1207,Georgetown
1212,Grambling
1213,Grand Canyon
1216,Hartford
1218,Hawaii
1220,Hofstra
1221,Holy Cross
1224,Howard
1225,Idaho
1226,Idaho St
1227,IL Chicago
1228,Illinois
1229,Illinois St
1230,Incarnate Word
1233,Iona
1234,Iowa
1235,Iowa St
1236,IPFW
1237,IUPUI
1239,Jacksonville
1240,Jacksonville St
1244,Kennesaw
1245,Kent
1246,Kentucky
1249,Lamar
1251,Liberty
1252,Lipscomb
1253,Long Beach St
1255,Longwood
1258,Loy Marymount
1259,Loyola MD
1260,Loyola-Chicago
1261,LSU
1262,MA Lowell
1264,Manhattan
1265,Marist
1266,Marquette
1267,Marshall
1268,Maryland
1269,Massachusetts
1270,McNeese St
1272,Memphis
1273,Mercer
1274,Miami FL
1275,Miami OH
1276,Michigan
1277,Michigan St
1280,Mississippi St
1281,Missouri
1282,Missouri KC
1283,Missouri St
1284,Monmouth NJ
1287,Morehead St
1288,Morgan St
1289,Morris Brown
1291,Mt St Mary's
1292,MTSU
1293,Murray St
1300,NC Central
1304,Nebraska
1306,New Hampshire
1309,New Orleans
1311,Nicholls St
1312,NJIT
1313,Norfolk St
1314,North Carolina
1315,North Dakota
1317,North Texas
1318,Northeastern
1320,Northern Iowa
1322,Northwestern LA
1323,Notre Dame
1324,Oakland
1325,Ohio
1326,Ohio St
1327,Okla City
1328,Oklahoma
1329,Oklahoma St
1331,Oral Roberts
1332,Oregon
1334,Pacific
1336,Penn St
1337,Pepperdine
1338,Pittsburgh
1339,Portland
1340,Portland St
1341,Prairie View
1343,Princeton
1347,Radford
1348,Rhode Island
1350,Richmond
1353,Rutgers
1355,S Dakota St
1357,Sacred Heart
1359,Samford
1360,San Diego
1362,San Francisco
1363,San Jose St
1364,Santa Barbara
1366,Savannah St
1367,SC Upstate
1368,SE Louisiana
1369,SE Missouri St
1370,Seattle
1372,SF Austin
1375,South Alabama
1376,South Carolina
1377,South Dakota
1378,South Florida
1380,Southern Univ
1381,Southern Utah
1383,St Francis NY
1384,St Francis PA
1386,St Joseph's PA
1387,St Louis
1388,St Mary's CA
1391,Stetson
1392,Stony Brook
1393,Syracuse
1394,TAM C. Christi
1395,TCU
1396,Temple
1397,Tennessee
1398,Tennessee St
1401,Texas A&M
1402,Texas St
1403,Texas Tech
1404,TN Martin
1405,Toledo
1406,Towson
1407,Troy
1408,Tulane
1410,TX Pan American
1412,UAB
1413,UC Davis
1414,UC Irvine
1415,UC Riverside
1418,ULL
1420,UMBC
1422,UNC Greensboro
1423,UNC Wilmington
1424,UNLV
1429,Utah St
1430,Utah Valley
1433,VA Commonwealth
1435,Vanderbilt
1436,Vermont
1438,Virginia
1439,Virginia Tech
1443,W Kentucky
1444,W Michigan
1445,W Salem St
1446,W Texas A&M
1447,Wagner
1448,Wake Forest
1450,Washington St
1451,Weber St
1453,WI Green Bay
1454,WI Milwaukee
1456,William & Mary
1457,Winthrop
1459,Wofford
1460,Wright St
1462,Xavier
1464,Youngstown St
