orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipvia,freight,shipname,shipaddress,shipcity,shipregion,shippostalcode,shipcountry
10277,MORGK,2,1996-08-09T00:00:00,1996-09-06T00:00:00,1996-08-13T00:00:00,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany
10294,RATTC,4,1996-08-30T00:00:00,1996-09-27T00:00:00,1996-09-05T00:00:00,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10314,RATTC,1,1996-09-25T00:00:00,1996-10-23T00:00:00,1996-10-04T00:00:00,2,74.16,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10329,SPLIR,4,1996-10-15T00:00:00,1996-11-26T00:00:00,1996-10-23T00:00:00,2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10332,MEREP,3,1996-10-17T00:00:00,1996-11-28T00:00:00,1996-10-21T00:00:00,2,52.84,Mre Paillarde,43 rue St. Laurent,Montral,Qubec,H1J 1C3,Canada
10335,HUNGO,7,1996-10-22T00:00:00,1996-11-19T00:00:00,1996-10-24T00:00:00,2,42.11,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10350,LAMAI,6,1996-11-11T00:00:00,1996-12-09T00:00:00,1996-12-03T00:00:00,2,64.19,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10356,WANDK,6,1996-11-18T00:00:00,1996-12-16T00:00:00,1996-11-27T00:00:00,2,36.71,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
10358,LAMAI,5,1996-11-20T00:00:00,1996-12-18T00:00:00,1996-11-27T00:00:00,1,19.64,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
10380,HUNGO,8,1996-12-12T00:00:00,1997-01-09T00:00:00,1997-01-16T00:00:00,3,35.03,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
10382,ERNSH,4,1996-12-13T00:00:00,1997-01-10T00:00:00,1996-12-16T00:00:00,1,94.77,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
10386,FAMIA,9,1996-12-18T00:00:00,1997-01-01T00:00:00,1996-12-25T00:00:00,3,13.99,Familia Arquibaldo,"Rua Ors, 92",Sao Paulo,SP,05442-030,Brazil
