payment_no,member_no,payment_dt,payment_amt,statement_no,payment_code
3402,5054,1999-09-02T00:00:00,19310.0,0,
3334,4980,1999-09-02T00:00:00,445.0,0,
1074,2437,1999-09-02T00:00:00,3487.0,0,
7408,9089,1999-09-02T00:00:00,12364.0,0,
9939,3927,1999-10-03T00:00:00,2178.0,0,
5863,7543,1999-09-02T00:00:00,26712.0,0,
1539,3041,1999-09-02T00:00:00,3475.0,0,
11110,5383,1999-10-03T00:00:00,6428.0,0,
11669,6021,1999-10-03T00:00:00,5190.0,0,
13091,7522,1999-10-03T00:00:00,6821.0,0,
6347,8028,1999-09-02T00:00:00,9972.0,0,
1385,2837,1999-09-02T00:00:00,3553.0,0,
6980,8661,1999-09-02T00:00:00,23934.0,0,
7130,8811,1999-09-02T00:00:00,20557.0,0,
1274,2707,1999-09-02T00:00:00,2451.0,0,
15554,10000,1999-10-03T00:00:00,100280.0,0,
2707,4329,1999-09-02T00:00:00,2847.0,0,
6068,7749,1999-09-02T00:00:00,14201.0,0,
5403,7082,1999-09-02T00:00:00,8454.0,0,
5128,6806,1999-09-02T00:00:00,12139.0,0,
11224,5516,1999-10-03T00:00:00,8130.0,0,
7966,9647,1999-09-02T00:00:00,44705.0,0,
6674,8355,1999-09-02T00:00:00,30001.0,0,
7779,9460,1999-09-02T00:00:00,40730.0,0,
11183,5467,1999-10-03T00:00:00,4125.0,0,
15472,9918,1999-10-03T00:00:00,30634.0,0,
2173,3754,1999-09-02T00:00:00,4916.0,0,
6989,8670,1999-09-02T00:00:00,40453.0,0,
14064,8507,1999-10-03T00:00:00,17830.0,0,
10084,4111,1999-10-03T00:00:00,1357.0,0,
10999,5254,1999-10-03T00:00:00,4182.0,0,
4518,6193,1999-09-02T00:00:00,19643.0,0,
6410,8091,1999-09-02T00:00:00,16417.0,0,
15003,9449,1999-10-03T00:00:00,35356.0,0,
8268,9949,1999-09-02T00:00:00,51700.0,0,
3666,5324,1999-09-02T00:00:00,9657.0,0,
1238,2663,1999-09-02T00:00:00,5854.0,0,
14516,8961,1999-10-03T00:00:00,13692.0,0,
429,1457,1999-09-02T00:00:00,6527.0,0,
14937,9383,1999-10-03T00:00:00,10320.0,0,
2124,3699,1999-09-02T00:00:00,4252.0,0,
6025,7706,1999-09-02T00:00:00,14029.0,0,
4157,5826,1999-09-02T00:00:00,13900.0,0,
9178,2782,1999-10-03T00:00:00,5059.0,0,
1782,3316,1999-09-02T00:00:00,1268.0,0,
13159,7591,1999-10-03T00:00:00,5441.0,0,
13694,8133,1999-10-03T00:00:00,6761.0,0,
6481,8162,1999-09-02T00:00:00,16163.0,0,
13834,8275,1999-10-03T00:00:00,6933.0,0,
3554,5212,1999-09-02T00:00:00,1248.0,0,
11049,5313,1999-10-03T00:00:00,10370.0,0,
8877,2202,1999-10-03T00:00:00,4358.0,0,
3299,4944,1999-09-02T00:00:00,9916.0,0,
7010,8691,1999-09-02T00:00:00,25897.0,0,
13377,7813,1999-10-03T00:00:00,12817.0,0,
164,858,1999-09-02T00:00:00,1438.0,0,
9302,2984,1999-10-03T00:00:00,4555.0,0,
7037,8718,1999-09-02T00:00:00,20419.0,0,
7397,9078,1999-09-02T00:00:00,25046.0,0,
10479,4646,1999-10-03T00:00:00,6850.0,0,
1957,3516,1999-09-02T00:00:00,506.0,0,
