corp_no,corp_name,street,city,state_prov,country,mail_code,phone_no,expr_dt,region_no,corp_code
138,Corp. Driven RestaurantsCo., , ,,,,,2004-10-12T10:41:26,8,
195,Corp. Just OperaCo., , ,,,,,2004-10-12T10:41:26,3,
219,Corp. Boston Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
249,Corp. Expert Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,1,
305,Corp. Apex OperaLtd., , ,,,,,2004-10-12T10:41:26,6,
312,Corp. Boston LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
345,Corp. Expert OperaLtd., , ,,,,,2004-10-12T10:41:26,1,
372,Corp. Humble LightingLtd., , ,,,,,2004-10-12T10:41:26,4,
407,Corp. Apex QuestsAg., , ,,,,,2004-10-12T10:41:26,6,
408,Corp. Apex RestaurantsAg., , ,,,,,2004-10-12T10:41:26,8,
410,Corp. Apex TransitAg., , ,,,,,2004-10-12T10:41:26,3,
425,Corp. Computer OperaAg., , ,,,,,2004-10-12T10:41:26,1,
429,Corp. Computer Sail MakersAg., , ,,,,,2004-10-12T10:41:26,1,
434,Corp. Driven NeedleworkAg., , ,,,,,2004-10-12T10:41:26,3,
441,Corp. Expert Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
452,Corp. Famous LightingAg., , ,,,,,2004-10-12T10:41:26,2,
456,Corp. Famous PetroleumAg., , ,,,,,2004-10-12T10:41:26,5,
458,Corp. Famous RestaurantsAg., , ,,,,,2004-10-12T10:41:26,4,
460,Corp. Famous TransitAg., , ,,,,,2004-10-12T10:41:26,4,
467,Corp. Giant QuestsAg., , ,,,,,2004-10-12T10:41:26,7,
491,Corp. Just Key StonesAg., , ,,,,,2004-10-12T10:41:26,8,
156,Corp. Famous PetroleumCo., , ,,,,,2004-10-12T10:41:26,2,
189,Corp. Imperial Sail MakersCo., , ,,,,,2004-10-12T10:41:26,8,
250,Corp. Expert TransitCorp., , ,,,,,2004-10-12T10:41:26,2,
361,Corp. Giant Key StonesLtd., , ,,,,,2004-10-12T10:41:26,2,
500,Corp. Just TransitAg., , ,,,,,2004-10-12T10:41:26,3,
243,Corp. Expert MachineryCorp., , ,,,,,2004-10-12T10:41:26,6,
259,Corp. Famous Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,6,
289,Corp. Imperial Sail MakersCorp., , ,,,,,2004-10-12T10:41:26,4,
338,Corp. Driven RestaurantsLtd., , ,,,,,2004-10-12T10:41:26,2,
402,Corp. Apex LightingAg., , ,,,,,2004-10-12T10:41:26,6,
435,Corp. Driven OperaAg., , ,,,,,2004-10-12T10:41:26,3,
451,Corp. Famous Key StonesAg., , ,,,,,2004-10-12T10:41:26,2,
494,Corp. Just NeedleworkAg., , ,,,,,2004-10-12T10:41:26,2,
477,Corp. Humble QuestsAg., , ,,,,,2004-10-12T10:41:26,5,
295,Corp. Just OperaCorp., , ,,,,,2004-10-12T10:41:26,6,
390,Corp. Imperial TransitLtd., , ,,,,,2004-10-12T10:41:26,3,
38,Corp. Driven RestaurantsInc., , ,,,,,2004-10-12T10:41:26,8,
