team_id,team_name
1103,Акрон
1106,Алабама-стрит
1107,Олбани Нью-Йорк
1110,Американский союз
1111,Аппалачский святой
1112,Аризона
1113,Аризона
1114,Ковчег Маленький Камень
1116,Арканзас
1117,Арканзас
1118,Армстронг
1119,Армия
1120,Оберн
1121,Августa
1123,Мяч св.
1125,Бельмонт
1127,Бингемтон
1128,Бирмингем
1129,Бойз-стрит
1130,Бостонский колледж
1133,Брэдли
1135,Коричневый
1136,Брайант
1139,Батлер
1140,БАЙУ
1141,С. Мичиган
1143,Калифорния
1151,Чаттануга
1153,Цинциннати
1154,Цитадель
1155,Клемсон
1157,Прибрежный автомобиль
1158,Кол Чарльстон
1159,Колгейт
1163,Коннектикут
1165,Корнелл
1166,Крейтон
1167,CS Бейкерсфилд
1169,CS Нортридж
1170,CS Сакраменто
1171,Дартмут
1173,Дейтон
1174,Делавэр
1175,Делавэр
1179,Дрейк
1180,Дрексель
1181,Дюк
1185,E Мичиган
1186,E Вашингтон
1187,Восточная Каролина
1189,Элон
1190,ETSU
1191,Эвансвилль
1195,FL Побережье Залива
1197,Флорида A&M
1198,Флорида Интл
1199,Флорида
1200,Фордхэм
1201,Фресно св.
1203,G Вашингтон
1206,Джордж Мейсон
1207,Джорджтаун
1210,Джорджия Технология
1211,Гонзага
1215,Хардин-Симмонс
1216,Хартфорд
1217,Гарвард
1218,Гавайи
1221,Святой Крест
1222,Хьюстон
1227,ИЛ Чикаго
1228,Иллинойс
1229,Иллинойс
1230,Внезапное слово
1231,Индианаa
1234,Айова
1235,Айова
1237,IUPUI
1239,Джексонвилль
1241,Джеймс Мэдисон
1242,Канзас
1243,Канзас
1244,Кеннезау
1246,Кентукки
1247,Ла Салле
1249,Ламар
1250,Lehigh
1253,Длинный пляж
1255,Лонгвуд
1256,Луизиана Технология
1257,Луисвилль
1258,Лоуи Мэримаунт
1259,Loyola MD
1261,ЛСУ
1262,МА Лоуэлл
1266,Маркетт
1267,Маршалл
1268,Мэриленд
1270,МакНис Сент-Макниз
1272,Мемфис
1274,Майами FL
1275,Майами
1276,Мичиган
1277,Мичиган Сент-Мичиган
1278,Миннесота
1279,Миссисипи
1280,Госпожа Миссисипи
1281,Миссури
1284,Монмутский NJ
1285,Монтана
1286,Монтана
1287,Моред св.
1288,Морган Сент
1290,MS Долина Св.
1291,Святой Марии
1292,МТС
1293,Мюррей
1296,N Иллинойс
1298,Военно-морские силы
1300,НК Центральный
1301,Состояние НС
1303,НЕТ Омаха
1304,Небраска
1306,Нью-Гэмпшир
1307,Новая Мексика
1308,Нью-Мексико
1311,Николс Св.
1314,Северная Каролина
1317,Северный Техас
1318,Северо-восточный
1322,Северо-западная Лос-Анджелес
1323,Нотр-Дам
1325,Огайо
1326,Огайо
1327,Окла-Сити
1328,Оклахома
1329,Оклахома
1330,Старый Доминион
1332,Орегон
1334,Тихоокеанский регион
1336,Пенн Сен-Пен
1337,Пеппердин
1338,Питтсбург
1340,Портленд
1344,Провидение
1345,Задолженность
1346,Квиннипиак
1353,Рутгеры
1354,С. Каролина
1356,С. Иллинойс
1357,Священное сердце
1358,Сэм Хьюстон
1360,Сан-Диего
1362,Сан-Франциско
1365,Санта-Клара
1369,СЕ Миссури Сент-Миссури
1371,Сетон-холл
1375,Южная Алабама
1378,Южная Флорида
1379,Южная мисс
1381,Южная Юта
1382,Сент-Бонатура
1384,Сент-Фрэнсис Па
1385,Святого Иоанна
1386,Папа Святого Иосифа
1389,Святого Петра
1390,Стэнфорд
1392,Стони Брук
1393,Сиракуз
1394,ТАМ К. Кристи
1395,ТСЮ
1396,Храм
1397,Теннесси
1398,Теннесси Сент-Теннесси
1399,Технология Теннесси
1400,Техас
1401,Техасская АиГ
1402,Сент-Техас
1403,Техасские технологии
1404,TN Мартин
1406,Тоусон
1407,Трой
1409,Талса
1410,TX Панамериканская
1411,TX Южный
1413,UC Davis
1414,UC Ирвин
1415,UC Riverside
1417,ОАКЛА
1418,ULL
1420,УМБК
1421,КООН Эшвилл
1422,КООН &lt; &lt; Гринсборо &gt; &gt;
1423,КООН Уилмингтон
1425,USC
1427,ЮТ Сан-Антонио
1433,ВА Содружество
1435,Вандербильт
1437,Вильянова
1438,Вирджиния
1441,В Каролина
1445,В Салем-стрит
1446,WW Texas A&M
1447,Вагнер
1448,Уэйк Форест
1449,Вашингтон
1450,Вашингтон
1451,Вебер-стрит
1452,Западная Вирджиния
1453,Зеленый залив
1458,Висконсин
1459,Воффорд
1460,Странный
1461,Вайоминг
1462,Ксавье
1463,Йель
