File,Row,Column,Length_Orig,Length_Trans,Diff_%,Original,Translated
master.csv,490,namenick,12,39,225.0,The Wee Scot,"""Мой шотландский шотландский шотландец"""
master.csv,634,lastname,5,25,400.0,Fusco,&lt; &lt; Фуско &gt; &gt;
master.csv,1074,lastname,7,25,257.1,Heaslip,Скользкое проскальзывание
master.csv,1341,lastname,7,25,257.1,Heaslip,Скользкое проскальзывание
awardsplayers.csv,14,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,24,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,70,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,141,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,150,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,185,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,193,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,217,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,272,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,288,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,311,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,315,note,6,24,300.0,shared,Совместное использование
awardsplayers.csv,321,note,6,24,300.0,shared,Совместное использование
hof.csv,120,name,9,29,222.2,Al Leader,&lt; &lt; Аль-Лидер &gt; &gt;
